complex_id,month,day_group,ridership
28,8,weekday,142089.33
28,8,weekend,25303.0
30,8,total,90286.0
30,8,weekday,77170.67
30,8,weekend,13115.33
31,8,total,106086.0
31,8,weekday,89833.67
31,8,weekend,16252.33
32,8,total,348215.67
32,8,weekday,286217.33
32,8,weekend,61998.33
33,8,total,193963.0
33,8,weekday,160405.33
33,8,weekend,33557.67
34,8,total,138337.67
34,8,weekday,112416.33
34,8,weekend,25921.33
35,8,total,384169.0
35,8,weekday,301302.0
35,8,weekend,82867.0
36,8,total,113866.67
36,8,weekday,97731.33
36,8,weekend,16135.33
37,8,total,152212.0
37,8,weekday,133263.0
37,8,weekend,18949.0
38,8,total,266599.67
38,8,weekday,228859.0
38,8,weekend,37740.67
39,8,total,141753.33
39,8,weekday,124556.67
39,8,weekend,17196.67
41,8,total,251395.67
41,8,weekday,209686.33
41,8,weekend,41709.33
42,8,total,287662.33
42,8,weekday,224835.67
42,8,weekend,62826.67
43,8,total,172901.67
43,8,weekday,135790.0
43,8,weekend,37111.67
44,8,total,431732.33
44,8,weekday,354552.0
44,8,weekend,77180.33
45,8,total,85876.33
45,8,weekday,69742.67
45,8,weekend,16133.67
46,8,total,163302.67
46,8,weekday,131990.0
46,8,weekend,31312.67
47,8,total,268175.33
47,8,weekday,222518.33
47,8,weekend,45657.0
48,8,total,77033.67
48,8,weekday,64287.33
48,8,weekend,12746.33
49,8,total,146606.33
49,8,weekday,121297.67
49,8,weekend,25308.67
50,8,total,134143.67
50,8,weekday,113737.33
50,8,weekend,20406.33
51,8,total,485061.33
51,8,weekday,413193.0
51,8,weekend,71868.33
52,8,total,192316.0
52,8,weekday,155946.33
52,8,weekend,36369.67
53,8,total,112886.33
53,8,weekday,93697.67
53,8,weekend,19188.67
54,8,total,350688.67
54,8,weekday,300009.33
54,8,weekend,50679.33
55,8,total,320264.67
55,8,weekday,252539.0
55,8,weekend,67725.67
56,8,total,87425.33
56,8,weekday,68661.0
56,8,weekend,18764.33
57,8,total,99929.33
57,8,weekday,74630.33
57,8,weekend,25299.0
58,8,total,549950.67
58,8,weekday,388045.67
58,8,weekend,161905.0
59,8,total,139815.67
59,8,weekday,114819.0
59,8,weekend,24996.67
60,8,total,95104.0
60,8,weekday,80112.33
60,8,weekend,14991.67
61,8,total,78265.0
61,8,weekday,66897.0
61,8,weekend,11368.0
62,8,total,48783.67
62,8,weekday,42254.0
62,8,weekend,6529.67
64,8,total,147134.33
64,8,weekday,120401.33
64,8,weekend,26733.0
65,8,total,157497.67
65,8,weekday,130788.0
65,8,weekend,26709.67
66,8,total,163643.33
66,8,weekday,135228.0
66,8,weekend,28415.33
67,8,total,131417.67
67,8,weekday,107638.0
67,8,weekend,23779.67
68,8,total,203389.67
68,8,weekday,164958.33
68,8,weekend,38431.33
69,8,total,129247.0
69,8,weekday,105430.33
69,8,weekend,23816.67
70,8,total,67718.67
70,8,weekday,55935.33
70,8,weekend,11783.33
71,8,total,304910.0
71,8,weekday,251996.33
71,8,weekend,52913.67
72,8,total,102023.0
72,8,weekday,88133.33
72,8,weekend,13889.67
74,8,total,95903.0
74,8,weekday,80017.33
74,8,weekend,15885.67
75,8,total,81490.0
75,8,weekday,70105.0
75,8,weekend,11385.0
76,8,total,184394.0
76,8,weekday,155788.33
76,8,weekend,28605.67
77,8,total,97688.0
77,8,weekday,83717.33
77,8,weekend,13970.67
78,8,total,74032.33
78,8,weekday,62400.33
78,8,weekend,11632.0
79,8,total,50197.0
79,8,weekday,42717.33
79,8,weekend,7479.67
80,8,total,34476.0
80,8,weekday,31202.33
80,8,weekend,3273.67
81,8,total,71532.5
81,8,weekday,64910.0
81,8,weekend,6622.5
82,8,total,39800.33
82,8,weekday,36278.33
82,8,weekend,3522.0
83,8,total,112750.67
83,8,weekday,101363.67
83,8,weekend,11387.0
84,8,total,88046.33
84,8,weekday,79571.67
84,8,weekend,8474.67
85,8,total,79977.33
85,8,weekday,72390.0
85,8,weekend,7587.33
86,8,total,32317.67
86,8,weekday,29464.0
86,8,weekend,2853.67
87,8,total,120303.33
87,8,weekday,97107.0
87,8,weekend,23196.33
88,8,total,79126.0
88,8,weekday,68356.67
88,8,weekend,10769.33
89,8,total,71896.33
89,8,weekday,61580.33
89,8,weekend,10316.0
90,8,total,66177.67
90,8,weekday,56540.0
90,8,weekend,9637.67
91,8,total,57373.0
91,8,weekday,49506.33
91,8,weekend,7866.67
93,8,total,88380.0
93,8,weekday,71437.33
93,8,weekend,16942.67
94,8,total,174313.67
94,8,weekday,142382.33
94,8,weekend,31931.33
95,8,total,184884.33
95,8,weekday,153051.67
95,8,weekend,31832.67
96,8,total,157756.67
96,8,weekday,129867.0
96,8,weekend,27889.67
97,8,total,344219.33
97,8,weekday,280343.33
97,8,weekend,63876.0
98,8,total,225253.0
98,8,weekday,185886.67
98,8,weekend,39366.33
99,8,total,132178.0
99,8,weekday,105935.67
99,8,weekend,26242.33
100,8,total,76010.0
100,8,weekday,62298.33
100,8,weekend,13711.67
101,8,total,373483.67
101,8,weekday,300097.0
101,8,weekend,73386.67
103,8,total,114419.0
103,8,weekday,85891.67
103,8,weekend,28527.33
107,8,total,182681.67
107,8,weekday,163809.0
107,8,weekend,18872.67
108,8,total,59933.0
108,8,weekday,51226.67
108,8,weekend,8706.33
109,8,total,94734.0
109,8,weekday,79823.67
109,8,weekend,14910.33
110,8,total,68059.67
110,8,weekday,56580.67
110,8,weekend,11479.0
111,8,total,55112.0
111,8,weekday,42655.67
111,8,weekend,12456.33
113,8,total,135922.0
113,8,weekday,98356.0
113,8,weekend,37566.0
114,8,total,131061.0
114,8,weekday,98901.0
114,8,weekend,32160.0
118,8,total,156526.0
118,8,weekday,130446.33
118,8,weekend,26079.67
119,8,total,488185.67
119,8,weekday,410998.33
119,8,weekend,77187.33
120,8,total,718362.33
120,8,weekday,568669.0
120,8,weekend,149693.33
122,8,total,236957.33
122,8,weekday,205031.0
122,8,weekend,31926.33
123,8,total,162481.67
123,8,weekday,141017.33
123,8,weekend,21464.33
124,8,total,168010.33
124,8,weekday,140098.67
124,8,weekend,27911.67
125,8,total,191171.0
125,8,weekday,158120.0
125,8,weekend,33051.0
126,8,total,202349.0
126,8,weekday,166274.67
126,8,weekend,36074.33
127,8,total,304052.33
127,8,weekday,258803.0
127,8,weekend,45249.33
129,8,total,204147.0
129,8,weekday,173291.33
129,8,weekend,30855.67
130,8,total,110302.0
130,8,weekday,91883.67
130,8,weekend,18418.33
131,8,total,51767.33
131,8,weekday,43029.0
131,8,weekend,8738.33
133,8,total,41847.33
133,8,weekday,35714.67
133,8,weekend,6132.67
134,8,total,92902.33
134,8,weekday,77800.33
134,8,weekend,15102.0
135,8,total,76178.33
135,8,weekday,63952.0
135,8,weekend,12226.33
136,8,total,116657.67
136,8,weekday,98487.0
136,8,weekend,18170.67
137,8,total,91073.67
137,8,weekday,78606.67
137,8,weekend,12467.0
138,8,total,309990.0
138,8,weekday,265877.33
138,8,weekend,44112.67
141,8,total,43092.33
141,8,weekday,35181.67
141,8,weekend,7910.67
143,8,total,251704.33
143,8,weekday,202057.33
143,8,weekend,49647.0
144,8,total,176476.0
144,8,weekday,140536.33
144,8,weekend,35939.67
145,8,total,122833.0
145,8,weekday,99849.67
145,8,weekend,22983.33
146,8,total,276106.67
146,8,weekday,224035.0
146,8,weekend,52071.67
147,8,total,339154.33
147,8,weekday,279003.67
147,8,weekend,60150.67
149,8,total,116567.0
149,8,weekday,91463.5
149,8,weekend,25103.5
150,8,total,77530.33
150,8,weekday,62187.0
150,8,weekend,15343.33
151,8,total,599442.0
151,8,weekday,474071.0
151,8,weekend,125371.0
152,8,total,138609.33
152,8,weekday,111983.0
152,8,weekend,26626.33
153,8,total,752287.67
153,8,weekday,590142.67
153,8,weekend,162145.0
154,8,total,193986.0
154,8,weekday,159784.33
154,8,weekend,34201.67
155,8,total,215163.0
155,8,weekday,158955.5
155,8,weekend,56207.5
156,8,total,140140.0
156,8,weekday,113556.67
156,8,weekend,26583.33
157,8,total,246318.33
157,8,weekday,206543.67
157,8,weekend,39774.67
158,8,total,252668.0
158,8,weekday,206627.0
158,8,weekend,46041.0
159,8,total,421372.67
159,8,weekday,340933.67
159,8,weekend,80439.0
160,8,total,261172.5
160,8,weekday,191943.5
160,8,weekend,69229.0
162,8,total,530962.33
162,8,weekday,425574.67
162,8,weekend,105387.67
164,8,total,2079509.33
164,8,weekday,1737251.67
164,8,weekend,342257.67
165,8,total,589861.33
165,8,weekday,506558.0
165,8,weekend,83303.33
167,8,total,1091403.0
167,8,weekday,862597.67
167,8,weekend,228805.33
168,8,total,329773.33
168,8,weekday,287969.67
168,8,weekend,41803.67
169,8,total,510643.33
169,8,weekday,438860.0
169,8,weekend,71783.33
173,8,total,297545.67
173,8,weekday,231483.0
173,8,weekend,66062.67
175,8,total,283359.67
175,8,weekday,231919.33
175,8,weekend,51440.33
176,8,total,124700.33
176,8,weekday,99012.33
176,8,weekend,25688.0
177,8,total,173277.33
177,8,weekday,148765.0
177,8,weekend,24512.33
179,8,total,470034.0
179,8,weekday,375828.67
179,8,weekend,94205.33
180,8,total,167746.33
180,8,weekday,139921.33
180,8,weekend,27825.0
181,8,total,426489.0
181,8,weekday,343691.67
181,8,weekend,82797.33
182,8,total,151456.67
182,8,weekday,122457.67
182,8,weekend,28999.0
183,8,total,146693.0
183,8,weekday,119768.33
183,8,weekend,26924.67
185,8,total,67186.67
185,8,weekday,56527.0
185,8,weekend,10659.67
186,8,total,77891.67
186,8,weekday,63720.0
186,8,weekend,14171.67
187,8,total,80208.67
187,8,weekday,66365.0
187,8,weekend,13843.67
188,8,total,262695.67
188,8,weekday,216767.0
188,8,weekend,45928.67
189,8,total,152744.0
189,8,weekday,126239.0
189,8,weekend,26505.0
190,8,total,110922.67
190,8,weekday,92806.67
190,8,weekend,18116.0
191,8,total,72624.33
191,8,weekday,62033.0
191,8,weekend,10591.33
192,8,total,194379.67
192,8,weekday,161145.33
192,8,weekend,33234.33
193,8,total,46118.67
193,8,weekday,39694.0
193,8,weekend,6424.67
194,8,total,64560.0
194,8,weekday,56192.67
194,8,weekend,8367.33
195,8,total,197727.33
195,8,weekday,168277.33
195,8,weekend,29450.0
196,8,total,63447.67
196,8,weekday,44223.33
196,8,weekend,19224.33
197,8,total,23980.33
197,8,weekday,20566.33
197,8,weekend,3414.0
198,8,total,70065.67
198,8,weekday,54792.0
198,8,weekend,15273.67
199,8,total,7546.0
199,8,weekday,6534.33
199,8,weekend,1011.67
200,8,total,52391.33
200,8,weekday,35647.67
200,8,weekend,16743.67
201,8,total,21176.33
201,8,weekday,14224.0
201,8,weekend,6952.33
202,8,total,13700.33
202,8,weekday,8344.33
202,8,weekend,5356.0
203,8,total,31398.67
203,8,weekday,21958.67
203,8,weekend,9440.0
204,8,total,62530.67
204,8,weekday,47270.67
204,8,weekend,15260.0
205,8,total,51877.67
205,8,weekday,41861.67
205,8,weekend,10016.0
206,8,total,17634.0
206,8,weekday,14318.33
206,8,weekend,3315.67
207,8,total,23184.67
207,8,weekday,18801.67
207,8,weekend,4383.0
208,8,total,42535.33
208,8,weekday,35406.33
208,8,weekend,7129.0
209,8,total,116985.0
209,8,weekday,96243.67
209,8,weekend,20741.33
210,8,total,218002.33
210,8,weekday,179373.33
210,8,weekend,38629.0
211,8,total,165285.67
211,8,weekday,137352.33
211,8,weekend,27933.33
212,8,total,200385.0
212,8,weekday,165158.33
212,8,weekend,35226.67
213,8,total,304431.67
213,8,weekday,246565.33
213,8,weekend,57866.33
214,8,total,115831.33
214,8,weekday,96290.67
214,8,weekend,19540.67
215,8,total,257676.67
215,8,weekday,213074.33
215,8,weekend,44602.33
216,8,total,134162.5
216,8,weekday,109792.5
216,8,weekend,24370.0
217,8,total,173580.33
217,8,weekday,143301.0
217,8,weekend,30279.33
218,8,total,245982.0
218,8,weekday,197787.0
218,8,weekend,48195.0
220,8,total,92635.33
220,8,weekday,75004.0
220,8,weekend,17631.33
221,8,total,269778.33
221,8,weekday,227268.33
221,8,weekend,42510.0
222,8,total,194267.67
222,8,weekday,160746.67
222,8,weekend,33521.0
223,8,total,508829.0
223,8,weekday,436846.0
223,8,weekend,71983.0
224,8,total,377206.5
224,8,weekday,320682.0
224,8,weekend,56524.5
225,8,total,1478906.67
225,8,weekday,1340509.33
225,8,weekend,138397.33
228,8,total,745648.0
228,8,weekday,650427.5
228,8,weekend,95220.5
231,8,total,633847.0
231,8,weekday,528640.67
231,8,weekend,105206.33
232,8,total,427799.0
232,8,weekday,343789.33
232,8,weekend,84009.67
234,8,total,359361.33
234,8,weekday,295765.33
234,8,weekend,63596.0
235,8,total,308516.33
235,8,weekday,256484.0
235,8,weekend,52032.33
236,8,total,268742.67
236,8,weekday,223590.33
236,8,weekend,45152.33
237,8,total,264815.0
237,8,weekday,225219.67
237,8,weekend,39595.33
238,8,total,119462.67
238,8,weekday,97784.67
238,8,weekend,21678.0
240,8,total,276908.67
240,8,weekday,230161.67
240,8,weekend,46747.0
241,8,total,146256.0
241,8,weekday,124210.0
241,8,weekend,22046.0
242,8,total,131388.0
242,8,weekday,113018.67
242,8,weekend,18369.33
243,8,total,241230.0
243,8,weekday,197310.0
243,8,weekend,43920.0
244,8,total,92055.67
244,8,weekday,78329.33
244,8,weekend,13726.33
245,8,total,94336.67
245,8,weekday,79171.0
245,8,weekend,15165.67
246,8,total,32502.67
246,8,weekday,27480.67
246,8,weekend,5022.0
247,8,total,19763.33
247,8,weekday,15982.33
247,8,weekend,3781.0
248,8,total,57889.0
248,8,weekday,49046.67
248,8,weekend,8842.33
249,8,total,50562.67
249,8,weekday,41969.67
249,8,weekend,8593.0
250,8,total,105590.0
250,8,weekday,88803.67
250,8,weekend,16786.33
251,8,total,32640.67
251,8,weekday,27098.67
251,8,weekend,5542.0
252,8,total,67720.0
252,8,weekday,57207.0
252,8,weekend,10513.0
253,8,total,34815.33
253,8,weekday,29813.67
253,8,weekend,5001.67
254,8,total,525332.67
254,8,weekday,466505.67
254,8,weekend,58827.0
255,8,total,196635.0
255,8,weekday,167695.67
255,8,weekend,28939.33
256,8,total,157303.0
256,8,weekday,131833.67
256,8,weekend,25469.33
257,8,total,104743.67
257,8,weekday,91550.33
257,8,weekend,13193.33
258,8,total,114306.0
258,8,weekday,100767.67
258,8,weekend,13538.33
259,8,total,619580.0
259,8,weekday,543974.0
259,8,weekend,75606.0
260,8,total,78414.33
260,8,weekday,70157.67
260,8,weekend,8256.67
261,8,total,703266.33
261,8,weekday,581464.33
261,8,weekend,121802.0
262,8,total,207338.0
262,8,weekday,182460.67
262,8,weekend,24877.33
263,8,total,396880.0
263,8,weekday,340591.0
263,8,weekend,56289.0
264,8,total,527783.0
264,8,weekday,441598.0
264,8,weekend,86185.0
265,8,total,460936.33
265,8,weekday,391014.67
265,8,weekend,69921.67
266,8,total,315182.0
266,8,weekday,267378.33
266,8,weekend,47803.67
268,8,total,88824.0
268,8,weekday,75624.67
268,8,weekend,13199.33
269,8,total,170037.33
269,8,weekday,148118.33
269,8,weekend,21919.0
270,8,total,213317.67
270,8,weekday,182622.0
270,8,weekend,30695.67
271,8,total,379567.33
271,8,weekday,313192.0
271,8,weekend,66375.33
272,8,total,114811.0
272,8,weekday,104822.0
272,8,weekend,9989.0
273,8,total,312137.33
273,8,weekday,262935.67
273,8,weekend,49201.67
276,8,total,632472.33
276,8,weekday,588781.0
276,8,weekend,43691.33
277,8,total,456015.33
277,8,weekday,397156.0
277,8,weekend,58859.33
278,8,total,892004.67
278,8,weekday,782564.0
278,8,weekend,109440.67
279,8,total,628764.0
279,8,weekday,524965.33
279,8,weekend,103798.67
280,8,total,124583.0
280,8,weekday,101360.33
280,8,weekend,23222.67
282,8,total,48939.33
282,8,weekday,39018.33
282,8,weekend,9921.0
283,8,total,246667.67
283,8,weekday,209530.33
283,8,weekend,37137.33
284,8,total,240686.33
284,8,weekday,199471.33
284,8,weekend,41215.0
286,8,total,114356.0
286,8,weekday,92479.67
286,8,weekend,21876.33
287,8,total,62753.33
287,8,weekday,54586.67
287,8,weekend,8166.67
288,8,total,141819.0
288,8,weekday,118615.67
288,8,weekend,23203.33
289,8,total,222248.33
289,8,weekday,186210.0
289,8,weekend,36038.33
290,8,total,129721.0
290,8,weekday,108929.0
290,8,weekend,20792.0
291,8,total,118199.33
291,8,weekday,100450.33
291,8,weekend,17749.0
292,8,total,118659.67
292,8,weekday,94476.0
292,8,weekend,24183.67
293,8,total,188005.0
293,8,weekday,161676.0
293,8,weekend,26329.0
294,8,total,100732.5
294,8,weekday,86392.5
294,8,weekend,14340.0
295,8,total,235629.67
295,8,weekday,200085.0
295,8,weekend,35544.67
296,8,total,130932.33
296,8,weekday,108607.67
296,8,weekend,22324.67
297,8,total,45984.67
297,8,weekday,39274.0
297,8,weekend,6710.67
298,8,total,162121.0
298,8,weekday,131563.67
298,8,weekend,30557.33
299,8,total,174486.33
299,8,weekday,142476.67
299,8,weekend,32009.67
300,8,total,192428.33
300,8,weekday,160563.0
300,8,weekend,31865.33
301,8,total,278876.0
301,8,weekday,230955.0
301,8,weekend,47921.0
303,8,total,280388.67
303,8,weekday,232834.33
303,8,weekend,47554.33
304,8,total,241680.67
304,8,weekday,196307.33
304,8,weekend,45373.33
305,8,total,314309.67
305,8,weekday,261594.0
305,8,weekend,52715.67
306,8,total,190896.33
306,8,weekday,160587.33
306,8,weekend,30309.0
307,8,total,298568.33
307,8,weekday,267030.33
307,8,weekend,31538.0
308,8,total,283645.67
308,8,weekday,238494.0
308,8,weekend,45151.67
309,8,total,302657.33
309,8,weekday,254841.33
309,8,weekend,47816.0
310,8,total,869530.67
310,8,weekday,723241.33
310,8,weekend,146289.33
311,8,total,430669.67
311,8,weekday,367259.67
311,8,weekend,63410.0
312,8,total,368757.67
312,8,weekday,306304.33
312,8,weekend,62453.33
313,8,total,948515.33
313,8,weekday,796131.0
313,8,weekend,152384.33
314,8,total,475269.0
314,8,weekday,409487.0
314,8,weekend,65782.0
316,8,total,628151.33
316,8,weekday,547197.33
316,8,weekend,80954.0
318,8,total,2031945.0
318,8,weekday,1775869.67
318,8,weekend,256075.33
319,8,total,348642.33
319,8,weekday,308702.33
319,8,weekend,39940.0
320,8,total,371884.67
320,8,weekday,319810.0
320,8,weekend,52074.67
321,8,total,200491.67
321,8,weekday,177062.33
321,8,weekend,23429.33
323,8,total,257726.0
323,8,weekday,207325.67
323,8,weekend,50400.33
324,8,total,362431.67
324,8,weekday,333166.0
324,8,weekend,29265.67
325,8,total,154672.33
325,8,weekday,138181.67
325,8,weekend,16490.67
326,8,total,131167.33
326,8,weekday,117410.33
326,8,weekend,13757.0
327,8,total,454822.0
327,8,weekday,414364.0
327,8,weekend,40458.0
328,8,total,332421.0
328,8,weekday,296931.0
328,8,weekend,35490.0
329,8,total,220963.67
329,8,weekday,191818.0
329,8,weekend,29145.67
333,8,total,563626.67
333,8,weekday,537577.67
333,8,weekend,26049.0
334,8,total,129798.33
334,8,weekday,115549.67
334,8,weekend,14248.67
336,8,total,171279.33
336,8,weekday,156759.33
336,8,weekend,14520.0
337,8,total,266849.0
337,8,weekday,222598.67
337,8,weekend,44250.33
339,8,total,90615.33
339,8,weekday,76659.67
339,8,weekend,13955.67
340,8,total,170928.33
340,8,weekday,144798.0
340,8,weekend,26130.33
341,8,total,108848.33
341,8,weekday,87183.67
341,8,weekend,21664.67
343,8,total,110167.67
343,8,weekday,90233.33
343,8,weekend,19934.33
344,8,total,116501.67
344,8,weekday,97987.0
344,8,weekend,18514.67
345,8,total,654201.67
345,8,weekday,551797.0
345,8,weekend,102404.67
346,8,total,161313.5
346,8,weekday,134946.5
346,8,weekend,26367.0
347,8,total,132143.33
347,8,weekday,112024.33
347,8,weekend,20119.0
348,8,total,121328.67
348,8,weekday,100972.33
348,8,weekend,20356.33
349,8,total,54515.5
349,8,weekday,44460.5
349,8,weekend,10055.0
350,8,total,108522.0
350,8,weekday,90232.33
350,8,weekend,18289.67
351,8,total,74861.0
351,8,weekday,62803.0
351,8,weekend,12058.0
352,8,total,147794.0
352,8,weekday,123714.67
352,8,weekend,24079.33
353,8,total,79527.33
353,8,weekday,68871.67
353,8,weekend,10655.67
354,8,total,134791.67
354,8,weekday,113692.33
354,8,weekend,21099.33
355,8,total,167023.33
355,8,weekday,147423.0
355,8,weekend,19600.33
356,8,total,234940.67
356,8,weekday,198751.0
356,8,weekend,36189.67
357,8,total,107191.0
357,8,weekday,90477.33
357,8,weekend,16713.67
358,8,total,180065.0
358,8,weekday,153231.33
358,8,weekend,26833.67
359,8,total,477552.0
359,8,weekday,414323.67
359,8,weekend,63228.33
360,8,total,188395.33
360,8,weekday,154057.0
360,8,weekend,34338.33
361,8,total,90029.67
361,8,weekday,78247.33
361,8,weekend,11782.33
362,8,total,48728.0
362,8,weekday,42752.33
362,8,weekend,5975.67
363,8,total,150436.67
363,8,weekday,129725.33
363,8,weekend,20711.33
364,8,total,63526.0
364,8,weekday,54731.33
364,8,weekend,8794.67
365,8,total,159982.33
365,8,weekday,135122.33
365,8,weekend,24860.0
366,8,total,401789.0
366,8,weekday,333628.67
366,8,weekend,68160.33
367,8,total,105151.33
367,8,weekday,85621.0
367,8,weekend,19530.33
368,8,total,166934.67
368,8,weekday,136696.0
368,8,weekend,30238.67
369,8,total,164336.67
369,8,weekday,133561.67
369,8,weekend,30775.0
370,8,total,48171.0
370,8,weekday,38841.33
370,8,weekend,9329.67
371,8,total,264491.0
371,8,weekday,219906.33
371,8,weekend,44584.67
372,8,total,86696.0
372,8,weekday,71267.33
372,8,weekend,15428.67
373,8,total,120925.67
373,8,weekday,98542.67
373,8,weekend,22383.0
374,8,total,22935.67
374,8,weekday,19711.67
374,8,weekend,3224.0
375,8,total,91160.33
375,8,weekday,76520.0
375,8,weekend,14640.33
376,8,total,150239.33
376,8,weekday,122391.33
376,8,weekend,27848.0
377,8,total,201946.33
377,8,weekday,167427.67
377,8,weekend,34518.67
378,8,total,189769.67
378,8,weekday,155099.67
378,8,weekend,34670.0
379,8,total,209089.33
379,8,weekday,173360.0
379,8,weekend,35729.33
380,8,total,116897.0
380,8,weekday,96351.67
380,8,weekend,20545.33
381,8,total,221778.33
381,8,weekday,182967.0
381,8,weekend,38811.33
382,8,total,275682.0
382,8,weekday,221395.67
382,8,weekend,54286.33
383,8,total,150849.0
383,8,weekday,122270.33
383,8,weekend,28578.67
384,8,total,258580.0
384,8,weekday,211985.33
384,8,weekend,46594.67
385,8,total,149497.0
385,8,weekday,122322.67
385,8,weekend,27174.33
386,8,total,138911.0
386,8,weekday,114627.67
386,8,weekend,24283.33
387,8,total,216546.67
387,8,weekday,176508.33
387,8,weekend,40038.33
388,8,total,235149.0
388,8,weekday,193157.0
388,8,weekend,41992.0
391,8,total,85456.0
391,8,weekday,72216.67
391,8,weekend,13239.33
392,8,total,716146.33
392,8,weekday,584469.33
392,8,weekend,131677.0
393,8,total,372874.0
393,8,weekday,301168.0
393,8,weekend,71706.0
394,8,total,267016.0
394,8,weekday,218982.67
394,8,weekend,48033.33
395,8,total,321547.67
395,8,weekday,271031.33
395,8,weekend,50516.33
396,8,total,401034.33
396,8,weekday,352119.67
396,8,weekend,48914.67
397,8,total,1085630.67
397,8,weekday,903539.33
397,8,weekend,182091.33
398,8,total,605045.33
398,8,weekday,528056.67
398,8,weekend,76988.67
399,8,total,484905.0
399,8,weekday,437218.67
399,8,weekend,47686.33
403,8,total,775808.67
403,8,weekday,684818.67
403,8,weekend,90990.0
404,8,total,537834.0
404,8,weekday,468345.5
404,8,weekend,69488.5
405,8,total,687702.33
405,8,weekday,616751.67
405,8,weekend,70950.67
407,8,total,404889.33
407,8,weekday,332932.67
407,8,weekend,71956.67
409,8,total,301127.0
409,8,weekday,240277.33
409,8,weekend,60849.67
413,8,total,485106.67
413,8,weekday,432978.33
413,8,weekend,52128.33
414,8,total,781849.67
414,8,weekday,688529.33
414,8,weekend,93320.33
416,8,total,124738.0
416,8,weekday,105695.33
416,8,weekend,19042.67
417,8,total,82261.0
417,8,weekday,71989.0
417,8,weekend,10272.0
418,8,total,119762.0
418,8,weekday,102949.67
418,8,weekend,16812.33
419,8,total,96382.0
419,8,weekday,82311.67
419,8,weekend,14070.33
420,8,total,78723.0
420,8,weekday,67575.0
420,8,weekend,11148.0
421,8,total,169033.67
421,8,weekday,142783.67
421,8,weekend,26250.0
422,8,total,79392.67
422,8,weekday,68550.33
422,8,weekend,10842.33
423,8,total,125951.33
423,8,weekday,107862.67
423,8,weekend,18088.67
424,8,total,213119.0
424,8,weekday,182337.33
424,8,weekend,30781.67
425,8,total,58436.67
425,8,weekday,51286.33
425,8,weekend,7150.33
426,8,total,200529.0
426,8,weekday,157286.33
426,8,weekend,43242.67
427,8,total,171853.0
427,8,weekday,148647.33
427,8,weekend,23205.67
428,8,total,159476.67
428,8,weekday,137401.33
428,8,weekend,22075.33
429,8,total,104860.0
429,8,weekday,90598.0
429,8,weekend,14262.0
430,8,total,200837.33
430,8,weekday,173942.0
430,8,weekend,26895.33
431,8,total,72619.33
431,8,weekday,63234.33
431,8,weekend,9385.0
432,8,total,164076.0
432,8,weekday,142061.67
432,8,weekend,22014.33
433,8,total,117151.67
433,8,weekday,101183.67
433,8,weekend,15968.0
434,8,total,521578.67
434,8,weekday,459609.67
434,8,weekend,61969.0
436,8,total,93900.33
436,8,weekday,82867.67
436,8,weekend,11032.67
437,8,total,77137.0
437,8,weekday,69232.0
437,8,weekend,7905.0
438,8,total,342788.0
438,8,weekday,297252.33
438,8,weekend,45535.67
439,8,total,355089.33
439,8,weekday,304559.33
439,8,weekend,50530.0
440,8,total,256949.33
440,8,weekday,219435.67
440,8,weekend,37513.67
441,8,total,208270.33
441,8,weekday,177806.33
441,8,weekend,30464.0
442,8,total,108648.67
442,8,weekday,99245.33
442,8,weekend,9403.33
443,8,total,78943.67
443,8,weekday,70866.0
443,8,weekend,8077.67
444,8,total,122407.0
444,8,weekday,110631.67
444,8,weekend,11775.33
445,8,total,66792.0
445,8,weekday,62160.0
445,8,weekend,4632.0
446,8,total,55806.0
446,8,weekday,51605.0
446,8,weekend,4201.0
447,8,total,1559689.67
447,8,weekday,1263309.0
447,8,weekend,296380.67
448,8,total,364917.0
448,8,weekday,286976.67
448,8,weekend,77940.33
449,8,total,305021.67
449,8,weekday,241517.67
449,8,weekend,63504.0
450,8,total,523612.67
450,8,weekday,424005.0
450,8,weekend,99607.67
451,8,total,579232.67
451,8,weekday,458208.0
451,8,weekend,121024.67
452,8,total,439852.33
452,8,weekday,353877.0
452,8,weekend,85975.33
453,8,total,404694.0
453,8,weekday,322449.0
453,8,weekend,82245.0
455,8,total,129387.0
455,8,weekday,102866.33
455,8,weekend,26520.67
456,8,total,450284.0
456,8,weekday,362573.33
456,8,weekend,87710.67
457,8,total,163918.33
457,8,weekday,135442.33
457,8,weekend,28476.0
458,8,total,343751.0
458,8,weekday,280800.0
458,8,weekend,62951.0
459,8,total,249887.0
459,8,weekday,209775.33
459,8,weekend,40111.67
460,8,total,195535.33
460,8,weekday,180276.67
460,8,weekend,15258.67
461,8,total,431363.67
461,8,weekday,309074.0
461,8,weekend,122289.67
463,8,total,151394.0
463,8,weekday,142590.33
463,8,weekend,8803.67
464,8,total,388484.0
464,8,weekday,328986.0
464,8,weekend,59498.0
471,8,total,373250.33
471,8,weekday,307962.33
471,8,weekend,65288.0
475,8,total,476100.33
475,8,weekday,393977.33
475,8,weekend,82123.0
476,8,total,642654.67
476,8,weekday,530820.67
476,8,weekend,111834.0
477,8,total,718891.33
477,8,weekday,621812.67
477,8,weekend,97078.67
601,8,total,1195502.33
601,8,weekday,1020093.67
601,8,weekend,175408.67
602,8,total,2676267.33
602,8,weekday,2195130.0
