puma,year,month,period,day_group,ridership,omny_pct
4407,2021,7,2021-07-01,total,835652.0,13.66
4407,2021,7,2021-07-01,weekday,646109.0,13.09
4407,2021,7,2021-07-01,weekend,189543.0,15.59
4409,2021,7,2021-07-01,total,383961.0,14.42
4409,2021,7,2021-07-01,weekday,328347.0,14.42
4409,2021,7,2021-07-01,weekend,55614.0,14.43
4410,2021,7,2021-07-01,total,376890.0,12.88
4410,2021,7,2021-07-01,weekday,307413.0,12.63
4410,2021,7,2021-07-01,weekend,69477.0,13.98
4412,2021,7,2021-07-01,total,1287766.0,12.32
4412,2021,7,2021-07-01,weekday,1061108.0,12.07
4412,2021,7,2021-07-01,weekend,226658.0,13.51
4414,2021,7,2021-07-01,total,260329.0,17.12
4414,2021,7,2021-07-01,weekday,200037.0,15.81
4414,2021,7,2021-07-01,weekend,60292.0,21.48
4103,2021,8,2021-08-01,total,1554007.0,30.3
4103,2021,8,2021-08-01,weekday,1175569.0,28.27
4103,2021,8,2021-08-01,weekend,378438.0,36.6
4104,2021,8,2021-08-01,total,2123890.0,29.98
4104,2021,8,2021-08-01,weekday,1638096.0,28.48
4104,2021,8,2021-08-01,weekend,485794.0,35.04
4107,2021,8,2021-08-01,total,3480971.0,25.68
4107,2021,8,2021-08-01,weekday,2740192.0,24.43
4107,2021,8,2021-08-01,weekend,740779.0,30.33
4108,2021,8,2021-08-01,total,3092453.0,24.67
4108,2021,8,2021-08-01,weekday,2561616.0,23.65
4108,2021,8,2021-08-01,weekend,530837.0,29.57
4109,2021,8,2021-08-01,total,1304767.0,22.81
4109,2021,8,2021-08-01,weekday,1032394.0,22.19
4109,2021,8,2021-08-01,weekend,272373.0,25.15
4110,2021,8,2021-08-01,total,940012.0,21.26
4110,2021,8,2021-08-01,weekday,747876.0,20.51
4110,2021,8,2021-08-01,weekend,192136.0,24.14
4111,2021,8,2021-08-01,total,1068801.0,19.88
4111,2021,8,2021-08-01,weekday,871815.0,19.33
4111,2021,8,2021-08-01,weekend,196986.0,22.32
4112,2021,8,2021-08-01,total,1559757.0,20.46
4112,2021,8,2021-08-01,weekday,1262695.0,19.99
4112,2021,8,2021-08-01,weekend,297062.0,22.47
4121,2021,8,2021-08-01,total,6267557.0,28.66
4121,2021,8,2021-08-01,weekday,4946277.0,27.06
4121,2021,8,2021-08-01,weekend,1321280.0,34.63
4165,2021,8,2021-08-01,total,12327448.0,26.4
4165,2021,8,2021-08-01,weekday,9965673.0,25.36
4165,2021,8,2021-08-01,weekend,2361775.0,30.79
4204,2021,8,2021-08-01,total,944390.0,18.62
4204,2021,8,2021-08-01,weekday,756919.0,18.31
4204,2021,8,2021-08-01,weekend,187471.0,19.87
4205,2021,8,2021-08-01,total,708887.0,16.62
4205,2021,8,2021-08-01,weekday,573751.0,16.47
4205,2021,8,2021-08-01,weekend,135136.0,17.25
4207,2021,8,2021-08-01,total,806288.0,16.11
4207,2021,8,2021-08-01,weekday,656159.0,15.98
4207,2021,8,2021-08-01,weekend,150129.0,16.65
4208,2021,8,2021-08-01,total,354699.0,16.62
4208,2021,8,2021-08-01,weekday,290045.0,16.25
4208,2021,8,2021-08-01,weekend,64654.0,18.26
4209,2021,8,2021-08-01,total,445239.0,16.4
4209,2021,8,2021-08-01,weekday,366315.0,16.32
4209,2021,8,2021-08-01,weekend,78924.0,16.78
4210,2021,8,2021-08-01,total,371131.0,16.5
4210,2021,8,2021-08-01,weekday,311536.0,16.46
4210,2021,8,2021-08-01,weekend,59595.0,16.75
4211,2021,8,2021-08-01,total,324659.0,17.32
4211,2021,8,2021-08-01,weekday,270943.0,17.26
4211,2021,8,2021-08-01,weekend,53716.0,17.62
4212,2021,8,2021-08-01,total,497766.0,13.17
4212,2021,8,2021-08-01,weekday,410615.0,13.02
4212,2021,8,2021-08-01,weekend,87151.0,13.85
4221,2021,8,2021-08-01,total,1334419.0,16.24
4221,2021,8,2021-08-01,weekday,1108201.0,16.11
4221,2021,8,2021-08-01,weekend,226218.0,16.87
4263,2021,8,2021-08-01,total,368077.0,16.96
4263,2021,8,2021-08-01,weekday,304638.0,16.65
4263,2021,8,2021-08-01,weekend,63439.0,18.45
4301,2021,8,2021-08-01,total,1822660.0,34.8
4301,2021,8,2021-08-01,weekday,1377750.0,32.66
4301,2021,8,2021-08-01,weekend,444910.0,41.42
4302,2021,8,2021-08-01,total,2176341.0,26.95
4302,2021,8,2021-08-01,weekday,1747391.0,25.54
4302,2021,8,2021-08-01,weekend,428950.0,32.68
4303,2021,8,2021-08-01,total,1058728.0,26.27
4303,2021,8,2021-08-01,weekday,841523.0,25.34
4303,2021,8,2021-08-01,weekend,217205.0,29.91
4304,2021,8,2021-08-01,total,1072414.0,28.11
4304,2021,8,2021-08-01,weekday,835531.0,26.87
4304,2021,8,2021-08-01,weekend,236883.0,32.49
4305,2021,8,2021-08-01,total,767264.0,15.53
4305,2021,8,2021-08-01,weekday,634671.0,15.36
4305,2021,8,2021-08-01,weekend,132593.0,16.34
4306,2021,8,2021-08-01,total,1316363.0,25.19
4306,2021,8,2021-08-01,weekday,1041389.0,24.06
4306,2021,8,2021-08-01,weekend,274974.0,29.45
4307,2021,8,2021-08-01,total,1064116.0,18.46
4307,2021,8,2021-08-01,weekday,851581.0,18.18
4307,2021,8,2021-08-01,weekend,212535.0,19.57
4308,2021,8,2021-08-01,total,139172.0,28.79
4308,2021,8,2021-08-01,weekday,110894.0,27.98
4308,2021,8,2021-08-01,weekend,28278.0,31.92
4309,2021,8,2021-08-01,total,1111616.0,20.58
4309,2021,8,2021-08-01,weekday,896270.0,19.73
4309,2021,8,2021-08-01,weekend,215346.0,24.14
4310,2021,8,2021-08-01,total,394215.0,18.26
4310,2021,8,2021-08-01,weekday,321113.0,17.89
4310,2021,8,2021-08-01,weekend,73102.0,19.92
4311,2021,8,2021-08-01,total,894364.0,13.59
4311,2021,8,2021-08-01,weekday,721406.0,13.6
4311,2021,8,2021-08-01,weekend,172958.0,13.51
4312,2021,8,2021-08-01,total,584516.0,15.39
4312,2021,8,2021-08-01,weekday,492759.0,15.2
4312,2021,8,2021-08-01,weekend,91757.0,16.41
4313,2021,8,2021-08-01,total,616155.0,17.13
4313,2021,8,2021-08-01,weekday,475605.0,16.28
4313,2021,8,2021-08-01,weekend,140550.0,20.02
4314,2021,8,2021-08-01,total,959156.0,17.47
4314,2021,8,2021-08-01,weekday,785391.0,17.07
4314,2021,8,2021-08-01,weekend,173765.0,19.23
4315,2021,8,2021-08-01,total,695868.0,17.48
4315,2021,8,2021-08-01,weekday,579542.0,17.27
4315,2021,8,2021-08-01,weekend,116326.0,18.52
4316,2021,8,2021-08-01,total,683727.0,17.42
4316,2021,8,2021-08-01,weekday,562386.0,16.9
4316,2021,8,2021-08-01,weekend,121341.0,19.83
4317,2021,8,2021-08-01,total,289285.0,16.42
4317,2021,8,2021-08-01,weekday,240700.0,15.93
4317,2021,8,2021-08-01,weekend,48585.0,18.88
4318,2021,8,2021-08-01,total,92743.0,13.06
4318,2021,8,2021-08-01,weekday,79674.0,12.7
4318,2021,8,2021-08-01,weekend,13069.0,15.23
4401,2021,8,2021-08-01,total,1400281.0,23.16
4401,2021,8,2021-08-01,weekday,1135974.0,22.48
4401,2021,8,2021-08-01,weekend,264307.0,26.1
4402,2021,8,2021-08-01,total,1731419.0,22.43
4402,2021,8,2021-08-01,weekday,1395774.0,21.62
4402,2021,8,2021-08-01,weekend,335645.0,25.79
4403,2021,8,2021-08-01,total,785890.0,15.22
4403,2021,8,2021-08-01,weekday,611364.0,15.16
4403,2021,8,2021-08-01,weekend,174526.0,15.44
4404,2021,8,2021-08-01,total,2772507.0,17.09
4404,2021,8,2021-08-01,weekday,2215392.0,16.98
4404,2021,8,2021-08-01,weekend,557115.0,17.53
4405,2021,8,2021-08-01,total,337666.0,23.07
4405,2021,8,2021-08-01,weekday,289283.0,21.92
4405,2021,8,2021-08-01,weekend,48383.0,29.91
4406,2021,8,2021-08-01,total,673186.0,17.19
4406,2021,8,2021-08-01,weekday,558064.0,16.83
4406,2021,8,2021-08-01,weekend,115122.0,18.94
4407,2021,8,2021-08-01,total,840434.0,14.66
4407,2021,8,2021-08-01,weekday,663266.0,14.17
4407,2021,8,2021-08-01,weekend,177168.0,16.49
4409,2021,8,2021-08-01,total,384511.0,14.93
4409,2021,8,2021-08-01,weekday,334886.0,15.01
4409,2021,8,2021-08-01,weekend,49625.0,14.38
4410,2021,8,2021-08-01,total,379752.0,13.73
4410,2021,8,2021-08-01,weekday,313789.0,13.5
4410,2021,8,2021-08-01,weekend,65963.0,14.84
4412,2021,8,2021-08-01,total,1288366.0,12.91
4412,2021,8,2021-08-01,weekday,1082152.0,12.74
4412,2021,8,2021-08-01,weekend,206214.0,13.78
4414,2021,8,2021-08-01,total,251539.0,17.32
4414,2021,8,2021-08-01,weekday,199122.0,16.33
4414,2021,8,2021-08-01,weekend,52417.0,21.1
4103,2021,9,2021-09-01,total,1744353.0,30.59
4103,2021,9,2021-09-01,weekday,1319671.0,27.94
4103,2021,9,2021-09-01,weekend,424682.0,38.8
4104,2021,9,2021-09-01,total,2375640.0,30.59
4104,2021,9,2021-09-01,weekday,1864577.0,28.79
4104,2021,9,2021-09-01,weekend,511063.0,37.16
4107,2021,9,2021-09-01,total,4075380.0,26.41
4107,2021,9,2021-09-01,weekday,3244266.0,24.74
4107,2021,9,2021-09-01,weekend,831114.0,32.93
4108,2021,9,2021-09-01,total,3477580.0,25.33
4108,2021,9,2021-09-01,weekday,2909113.0,24.08
4108,2021,9,2021-09-01,weekend,568467.0,31.74
4109,2021,9,2021-09-01,total,1597308.0,24.67
4109,2021,9,2021-09-01,weekday,1287103.0,23.72
4109,2021,9,2021-09-01,weekend,310205.0,28.61
4110,2021,9,2021-09-01,total,1037718.0,20.37
4110,2021,9,2021-09-01,weekday,837533.0,19.25
4110,2021,9,2021-09-01,weekend,200185.0,25.06
4111,2021,9,2021-09-01,total,1201954.0,20.12
4111,2021,9,2021-09-01,weekday,987808.0,18.85
4111,2021,9,2021-09-01,weekend,214146.0,25.96
4112,2021,9,2021-09-01,total,1721810.0,20.17
4112,2021,9,2021-09-01,weekday,1416125.0,19.49
4112,2021,9,2021-09-01,weekend,305685.0,23.31
4121,2021,9,2021-09-01,total,7209965.0,29.93
4121,2021,9,2021-09-01,weekday,5685239.0,28.08
4121,2021,9,2021-09-01,weekend,1524726.0,36.83
4165,2021,9,2021-09-01,total,13524702.0,27.93
4165,2021,9,2021-09-01,weekday,10937291.0,26.71
4165,2021,9,2021-09-01,weekend,2587411.0,33.09
4204,2021,9,2021-09-01,total,984522.0,17.58
4204,2021,9,2021-09-01,weekday,792626.0,16.66
4204,2021,9,2021-09-01,weekend,191896.0,21.38
4205,2021,9,2021-09-01,total,770863.0,16.11
4205,2021,9,2021-09-01,weekday,636516.0,15.72
4205,2021,9,2021-09-01,weekend,134347.0,17.98
4207,2021,9,2021-09-01,total,860125.0,15.35
4207,2021,9,2021-09-01,weekday,715577.0,15.09
4207,2021,9,2021-09-01,weekend,144548.0,16.66
4208,2021,9,2021-09-01,total,400791.0,14.53
4208,2021,9,2021-09-01,weekday,335370.0,13.78
4208,2021,9,2021-09-01,weekend,65421.0,18.39
4209,2021,9,2021-09-01,total,438773.0,15.3
4209,2021,9,2021-09-01,weekday,379447.0,15.07
4209,2021,9,2021-09-01,weekend,59326.0,16.77
4210,2021,9,2021-09-01,total,386344.0,15.47
4210,2021,9,2021-09-01,weekday,334873.0,15.23
4210,2021,9,2021-09-01,weekend,51471.0,17.02
4211,2021,9,2021-09-01,total,353931.0,16.52
4211,2021,9,2021-09-01,weekday,303056.0,16.31
4211,2021,9,2021-09-01,weekend,50875.0,17.71
4212,2021,9,2021-09-01,total,549263.0,11.9
4212,2021,9,2021-09-01,weekday,466352.0,11.75
4212,2021,9,2021-09-01,weekend,82911.0,12.76
4221,2021,9,2021-09-01,total,1430250.0,15.56
4221,2021,9,2021-09-01,weekday,1215930.0,15.21
4221,2021,9,2021-09-01,weekend,214320.0,17.55
4263,2021,9,2021-09-01,total,424419.0,16.12
4263,2021,9,2021-09-01,weekday,350962.0,15.6
4263,2021,9,2021-09-01,weekend,73457.0,18.58
4301,2021,9,2021-09-01,total,2000806.0,35.52
4301,2021,9,2021-09-01,weekday,1523097.0,33.12
4301,2021,9,2021-09-01,weekend,477709.0,43.17
4302,2021,9,2021-09-01,total,2613728.0,27.16
4302,2021,9,2021-09-01,weekday,2131142.0,25.44
4302,2021,9,2021-09-01,weekend,482586.0,34.79
4303,2021,9,2021-09-01,total,1155526.0,26.74
4303,2021,9,2021-09-01,weekday,929624.0,25.54
4303,2021,9,2021-09-01,weekend,225902.0,31.68
4304,2021,9,2021-09-01,total,1148883.0,28.37
4304,2021,9,2021-09-01,weekday,907891.0,26.91
4304,2021,9,2021-09-01,weekend,240992.0,33.85
4305,2021,9,2021-09-01,total,841922.0,14.88
4305,2021,9,2021-09-01,weekday,707413.0,14.51
4305,2021,9,2021-09-01,weekend,134509.0,16.78
4306,2021,9,2021-09-01,total,1553112.0,24.38
4306,2021,9,2021-09-01,weekday,1257784.0,22.9
4306,2021,9,2021-09-01,weekend,295328.0,30.66
4307,2021,9,2021-09-01,total,1181083.0,17.64
4307,2021,9,2021-09-01,weekday,966216.0,17.07
4307,2021,9,2021-09-01,weekend,214867.0,20.21
4308,2021,9,2021-09-01,total,169884.0,29.04
4308,2021,9,2021-09-01,weekday,135250.0,27.77
4308,2021,9,2021-09-01,weekend,34634.0,34.05
4309,2021,9,2021-09-01,total,1202023.0,20.48
4309,2021,9,2021-09-01,weekday,977023.0,19.28
4309,2021,9,2021-09-01,weekend,225000.0,25.7
4310,2021,9,2021-09-01,total,455233.0,17.83
4310,2021,9,2021-09-01,weekday,379532.0,17.27
4310,2021,9,2021-09-01,weekend,75701.0,20.61
4311,2021,9,2021-09-01,total,985752.0,13.03
4311,2021,9,2021-09-01,weekday,810084.0,12.8
4311,2021,9,2021-09-01,weekend,175668.0,14.08
4312,2021,9,2021-09-01,total,635236.0,14.43
4312,2021,9,2021-09-01,weekday,533265.0,14.07
4312,2021,9,2021-09-01,weekend,101971.0,16.32
4313,2021,9,2021-09-01,total,614756.0,16.36
4313,2021,9,2021-09-01,weekday,477037.0,15.19
4313,2021,9,2021-09-01,weekend,137719.0,20.42
4314,2021,9,2021-09-01,total,1054889.0,16.84
4314,2021,9,2021-09-01,weekday,875107.0,16.18
4314,2021,9,2021-09-01,weekend,179782.0,20.07
4315,2021,9,2021-09-01,total,759315.0,16.72
4315,2021,9,2021-09-01,weekday,637985.0,16.31
4315,2021,9,2021-09-01,weekend,121330.0,18.88
4316,2021,9,2021-09-01,total,746430.0,16.5
4316,2021,9,2021-09-01,weekday,621142.0,15.76
4316,2021,9,2021-09-01,weekend,125288.0,20.16
4317,2021,9,2021-09-01,total,298245.0,16.16
4317,2021,9,2021-09-01,weekday,248612.0,15.53
4317,2021,9,2021-09-01,weekend,49633.0,19.34
4318,2021,9,2021-09-01,total,95673.0,12.33
4318,2021,9,2021-09-01,weekday,84634.0,12.03
4318,2021,9,2021-09-01,weekend,11039.0,14.61
4401,2021,9,2021-09-01,total,1559283.0,23.17
4401,2021,9,2021-09-01,weekday,1290580.0,22.33
4401,2021,9,2021-09-01,weekend,268703.0,27.21
4402,2021,9,2021-09-01,total,1999450.0,22.86
4402,2021,9,2021-09-01,weekday,1637819.0,21.75
4402,2021,9,2021-09-01,weekend,361631.0,27.92
4403,2021,9,2021-09-01,total,824679.0,15.12
4403,2021,9,2021-09-01,weekday,653390.0,14.85
4403,2021,9,2021-09-01,weekend,171289.0,16.12
4404,2021,9,2021-09-01,total,3026574.0,18.58
4404,2021,9,2021-09-01,weekday,2409133.0,17.71
4404,2021,9,2021-09-01,weekend,617441.0,21.98
4405,2021,9,2021-09-01,total,387761.0,22.58
4405,2021,9,2021-09-01,weekday,324609.0,21.43
4405,2021,9,2021-09-01,weekend,63152.0,28.49
4406,2021,9,2021-09-01,total,707555.0,16.79
4406,2021,9,2021-09-01,weekday,588646.0,16.28
4406,2021,9,2021-09-01,weekend,118909.0,19.33
4407,2021,9,2021-09-01,total,921280.0,15.15
4407,2021,9,2021-09-01,weekday,734081.0,14.34
4407,2021,9,2021-09-01,weekend,187199.0,18.36
4409,2021,9,2021-09-01,total,431211.0,14.47
4409,2021,9,2021-09-01,weekday,369568.0,14.28
4409,2021,9,2021-09-01,weekend,61643.0,15.65
4410,2021,9,2021-09-01,total,410347.0,13.95
4410,2021,9,2021-09-01,weekday,345451.0,13.63
4410,2021,9,2021-09-01,weekend,64896.0,15.63
4412,2021,9,2021-09-01,total,1356616.0,13.09
4412,2021,9,2021-09-01,weekday,1150961.0,12.79
4412,2021,9,2021-09-01,weekend,205655.0,14.79
4414,2021,9,2021-09-01,total,258574.0,16.31
4414,2021,9,2021-09-01,weekday,206135.0,14.81
4414,2021,9,2021-09-01,weekend,52439.0,22.22
4103,2021,10,2021-10-01,total,2003222.0,31.96
4103,2021,10,2021-10-01,weekday,1431187.0,28.39
4103,2021,10,2021-10-01,weekend,572035.0,40.91
4104,2021,10,2021-10-01,total,2826869.0,32.2
4104,2021,10,2021-10-01,weekday,2073309.0,29.55
4104,2021,10,2021-10-01,weekend,753560.0,39.48
4107,2021,10,2021-10-01,total,4701179.0,27.07
4107,2021,10,2021-10-01,weekday,3572972.0,24.87
4107,2021,10,2021-10-01,weekend,1128207.0,34.07
4108,2021,10,2021-10-01,total,3931740.0,26.35
4108,2021,10,2021-10-01,weekday,3165906.0,24.65
4108,2021,10,2021-10-01,weekend,765834.0,33.42
4109,2021,10,2021-10-01,total,1774032.0,25.09
4109,2021,10,2021-10-01,weekday,1376072.0,23.67
4109,2021,10,2021-10-01,weekend,397960.0,29.99
4110,2021,10,2021-10-01,total,1167721.0,20.33
4110,2021,10,2021-10-01,weekday,911279.0,18.76
4110,2021,10,2021-10-01,weekend,256442.0,25.89
4111,2021,10,2021-10-01,total,1348459.0,19.63
4111,2021,10,2021-10-01,weekday,1086224.0,18.35
4111,2021,10,2021-10-01,weekend,262235.0,24.9
4112,2021,10,2021-10-01,total,1933517.0,20.16
4112,2021,10,2021-10-01,weekday,1521772.0,19.04
4112,2021,10,2021-10-01,weekend,411745.0,24.3
4121,2021,10,2021-10-01,total,8092285.0,31.0
4121,2021,10,2021-10-01,weekday,6166562.0,28.57
4121,2021,10,2021-10-01,weekend,1925723.0,38.8
4165,2021,10,2021-10-01,total,15612455.0,29.32
4165,2021,10,2021-10-01,weekday,12065356.0,27.75
4165,2021,10,2021-10-01,weekend,3547099.0,34.66
4204,2021,10,2021-10-01,total,1015246.0,15.85
4204,2021,10,2021-10-01,weekday,797585.0,14.78
4204,2021,10,2021-10-01,weekend,217661.0,19.75
4205,2021,10,2021-10-01,total,847732.0,15.38
4205,2021,10,2021-10-01,weekday,678812.0,14.72
4205,2021,10,2021-10-01,weekend,168920.0,18.02
4207,2021,10,2021-10-01,total,949345.0,15.06
4207,2021,10,2021-10-01,weekday,767280.0,14.5
4207,2021,10,2021-10-01,weekend,182065.0,17.4
4208,2021,10,2021-10-01,total,452752.0,15.69
4208,2021,10,2021-10-01,weekday,368914.0,14.69
4208,2021,10,2021-10-01,weekend,83838.0,20.11
4209,2021,10,2021-10-01,total,547021.0,15.0
4209,2021,10,2021-10-01,weekday,446043.0,14.44
4209,2021,10,2021-10-01,weekend,100978.0,17.46
4210,2021,10,2021-10-01,total,455616.0,15.23
4210,2021,10,2021-10-01,weekday,381245.0,14.73
4210,2021,10,2021-10-01,weekend,74371.0,17.82
4211,2021,10,2021-10-01,total,399199.0,16.2
4211,2021,10,2021-10-01,weekday,336900.0,15.78
4211,2021,10,2021-10-01,weekend,62299.0,18.43
4212,2021,10,2021-10-01,total,610976.0,11.69
4212,2021,10,2021-10-01,weekday,507705.0,11.24
4212,2021,10,2021-10-01,weekend,103271.0,13.9
4221,2021,10,2021-10-01,total,1620743.0,14.97
4221,2021,10,2021-10-01,weekday,1335530.0,14.41
4221,2021,10,2021-10-01,weekend,285213.0,17.63
4263,2021,10,2021-10-01,total,468374.0,15.63
4263,2021,10,2021-10-01,weekday,378557.0,14.81
4263,2021,10,2021-10-01,weekend,89817.0,19.11
4301,2021,10,2021-10-01,total,2304586.0,36.68
4301,2021,10,2021-10-01,weekday,1666973.0,33.46
4301,2021,10,2021-10-01,weekend,637613.0,45.11
4302,2021,10,2021-10-01,total,2972703.0,27.96
4302,2021,10,2021-10-01,weekday,2339776.0,25.6
4302,2021,10,2021-10-01,weekend,632927.0,36.68
4303,2021,10,2021-10-01,total,1310779.0,27.3
4303,2021,10,2021-10-01,weekday,1012543.0,25.5
4303,2021,10,2021-10-01,weekend,298236.0,33.39
4304,2021,10,2021-10-01,total,1308409.0,28.61
4304,2021,10,2021-10-01,weekday,986913.0,26.42
4304,2021,10,2021-10-01,weekend,321496.0,35.35
4305,2021,10,2021-10-01,total,931983.0,14.32
4305,2021,10,2021-10-01,weekday,770802.0,13.68
4305,2021,10,2021-10-01,weekend,161181.0,17.38
4306,2021,10,2021-10-01,total,1835045.0,25.38
4306,2021,10,2021-10-01,weekday,1418215.0,23.23
4306,2021,10,2021-10-01,weekend,416830.0,32.69
4307,2021,10,2021-10-01,total,1354434.0,18.19
4307,2021,10,2021-10-01,weekday,1069676.0,17.24
4307,2021,10,2021-10-01,weekend,284758.0,21.75
4308,2021,10,2021-10-01,total,192805.0,29.78
4308,2021,10,2021-10-01,weekday,151227.0,28.26
4308,2021,10,2021-10-01,weekend,41578.0,35.31
4309,2021,10,2021-10-01,total,1354979.0,20.95
4309,2021,10,2021-10-01,weekday,1069508.0,19.34
4309,2021,10,2021-10-01,weekend,285471.0,26.96
4310,2021,10,2021-10-01,total,516618.0,18.22
4310,2021,10,2021-10-01,weekday,417947.0,17.29
4310,2021,10,2021-10-01,weekend,98671.0,22.16
4311,2021,10,2021-10-01,total,1109525.0,12.86
4311,2021,10,2021-10-01,weekday,879669.0,12.41
4311,2021,10,2021-10-01,weekend,229856.0,14.56
4312,2021,10,2021-10-01,total,751103.0,15.1
4312,2021,10,2021-10-01,weekday,624182.0,14.42
4312,2021,10,2021-10-01,weekend,126921.0,18.45
4313,2021,10,2021-10-01,total,591266.0,14.93
4313,2021,10,2021-10-01,weekday,471650.0,13.83
4313,2021,10,2021-10-01,weekend,119616.0,19.27
4314,2021,10,2021-10-01,total,1213838.0,16.97
4314,2021,10,2021-10-01,weekday,985852.0,16.07
4314,2021,10,2021-10-01,weekend,227986.0,20.86
4315,2021,10,2021-10-01,total,867433.0,16.81
4315,2021,10,2021-10-01,weekday,715137.0,16.22
4315,2021,10,2021-10-01,weekend,152296.0,19.59
4316,2021,10,2021-10-01,total,840529.0,16.01
4316,2021,10,2021-10-01,weekday,675304.0,14.94
4316,2021,10,2021-10-01,weekend,165225.0,20.37
4317,2021,10,2021-10-01,total,346627.0,16.11
4317,2021,10,2021-10-01,weekday,282002.0,15.21
4317,2021,10,2021-10-01,weekend,64625.0,20.04
4318,2021,10,2021-10-01,total,95964.0,12.65
4318,2021,10,2021-10-01,weekday,85135.0,12.22
4318,2021,10,2021-10-01,weekend,10829.0,15.99
4401,2021,10,2021-10-01,total,1776751.0,23.78
4401,2021,10,2021-10-01,weekday,1410847.0,22.49
4401,2021,10,2021-10-01,weekend,365904.0,28.74
4402,2021,10,2021-10-01,total,2174848.0,22.97
4402,2021,10,2021-10-01,weekday,1744378.0,21.73
4402,2021,10,2021-10-01,weekend,430470.0,27.99
4403,2021,10,2021-10-01,total,869237.0,14.76
4403,2021,10,2021-10-01,weekday,670045.0,14.39
4403,2021,10,2021-10-01,weekend,199192.0,16.02
4404,2021,10,2021-10-01,total,3111214.0,16.5
4404,2021,10,2021-10-01,weekday,2431255.0,16.05
4404,2021,10,2021-10-01,weekend,679959.0,18.11
4405,2021,10,2021-10-01,total,423137.0,23.03
4405,2021,10,2021-10-01,weekday,348948.0,21.4
4405,2021,10,2021-10-01,weekend,74189.0,30.65
4406,2021,10,2021-10-01,total,826235.0,17.1
4406,2021,10,2021-10-01,weekday,673016.0,16.33
4406,2021,10,2021-10-01,weekend,153219.0,20.45
4407,2021,10,2021-10-01,total,982948.0,15.11
4407,2021,10,2021-10-01,weekday,763400.0,14.23
4407,2021,10,2021-10-01,weekend,219548.0,18.18
4409,2021,10,2021-10-01,total,477869.0,14.04
4409,2021,10,2021-10-01,weekday,415252.0,13.75
4409,2021,10,2021-10-01,weekend,62617.0,15.97
4410,2021,10,2021-10-01,total,454387.0,14.12
4410,2021,10,2021-10-01,weekday,371299.0,13.59
4410,2021,10,2021-10-01,weekend,83088.0,16.46
4412,2021,10,2021-10-01,total,1531242.0,13.04
4412,2021,10,2021-10-01,weekday,1270643.0,12.58
4412,2021,10,2021-10-01,weekend,260599.0,15.3
4414,2021,10,2021-10-01,total,268242.0,14.55
4414,2021,10,2021-10-01,weekday,214287.0,13.54
4414,2021,10,2021-10-01,weekend,53955.0,18.55
4103,2021,11,2021-11-01,total,1910624.0,32.4
4103,2021,11,2021-11-01,weekday,1475756.0,29.94
4103,2021,11,2021-11-01,weekend,434868.0,40.71
4104,2021,11,2021-11-01,total,2731977.0,32.97
4104,2021,11,2021-11-01,weekday,2149029.0,31.15
4104,2021,11,2021-11-01,weekend,582948.0,39.71
4107,2021,11,2021-11-01,total,4748276.0,28.29
4107,2021,11,2021-11-01,weekday,3766513.0,26.42
4107,2021,11,2021-11-01,weekend,981763.0,35.44
4108,2021,11,2021-11-01,total,3971267.0,27.61
4108,2021,11,2021-11-01,weekday,3300591.0,26.13
4108,2021,11,2021-11-01,weekend,670676.0,34.87
4109,2021,11,2021-11-01,total,1679813.0,25.65
4109,2021,11,2021-11-01,weekday,1367904.0,24.66
4109,2021,11,2021-11-01,weekend,311909.0,29.99
4110,2021,11,2021-11-01,total,1120942.0,21.14
4110,2021,11,2021-11-01,weekday,915520.0,19.87
4110,2021,11,2021-11-01,weekend,205422.0,26.78
4111,2021,11,2021-11-01,total,1305417.0,20.31
4111,2021,11,2021-11-01,weekday,1089981.0,19.26
4111,2021,11,2021-11-01,weekend,215436.0,25.67
4112,2021,11,2021-11-01,total,1854016.0,20.61
4112,2021,11,2021-11-01,weekday,1527923.0,19.78
4112,2021,11,2021-11-01,weekend,326093.0,24.48
4121,2021,11,2021-11-01,total,8043614.0,31.92
4121,2021,11,2021-11-01,weekday,6469725.0,30.18
4121,2021,11,2021-11-01,weekend,1573889.0,39.1
4165,2021,11,2021-11-01,total,16312148.0,30.6
4165,2021,11,2021-11-01,weekday,13142821.0,29.4
4165,2021,11,2021-11-01,weekend,3169327.0,35.6
4204,2021,11,2021-11-01,total,956131.0,15.45
4204,2021,11,2021-11-01,weekday,793899.0,14.77
4204,2021,11,2021-11-01,weekend,162232.0,18.79
4205,2021,11,2021-11-01,total,816487.0,15.9
4205,2021,11,2021-11-01,weekday,683533.0,15.42
4205,2021,11,2021-11-01,weekend,132954.0,18.39
4207,2021,11,2021-11-01,total,914663.0,15.51
4207,2021,11,2021-11-01,weekday,769614.0,15.16
4207,2021,11,2021-11-01,weekend,145049.0,17.39
4208,2021,11,2021-11-01,total,432078.0,16.21
4208,2021,11,2021-11-01,weekday,364477.0,15.42
4208,2021,11,2021-11-01,weekend,67601.0,20.46
4209,2021,11,2021-11-01,total,530036.0,15.81
4209,2021,11,2021-11-01,weekday,448362.0,15.32
4209,2021,11,2021-11-01,weekend,81674.0,18.52
4210,2021,11,2021-11-01,total,440687.0,16.05
4210,2021,11,2021-11-01,weekday,378912.0,15.6
4210,2021,11,2021-11-01,weekend,61775.0,18.86
4211,2021,11,2021-11-01,total,367936.0,16.96
