complex_id,period,ridership,baseline_ridership,baseline_comparison,omny_pct
475,2023-11-01,322105,302912.8,1.0634,48.62
475,2023-12-01,310870,289521.2,1.0737,49.61
475,2024-01-01,305446,269682.8,1.1326,50.09
475,2024-02-01,306305,260917.4,1.174,51.48
475,2024-03-01,327283,301940.8,1.0839,51.74
475,2024-04-01,335890,296429.4,1.1331,52.15
475,2024-05-01,363362,317761.4,1.1435,52.31
475,2024-06-01,328066,304771.8,1.0764,54.84
475,2024-07-01,312582,289166.2,1.081,56.01
475,2024-08-01,313795,287644.8,1.0909,57.08
475,2024-09-01,360640,300355.6,1.2007,61.57
475,2024-10-01,392327,327526.2,1.1978,63.3
475,2024-11-01,366289,302912.8,1.2092,63.88
475,2024-12-01,364396,289521.2,1.2586,65.07
475,2025-01-01,364418,269682.8,1.3513,67.52
475,2025-02-01,343040,260917.4,1.3147,70.36
475,2025-03-01,383309,301940.8,1.2695,72.29
475,2025-04-01,384825,296429.4,1.2982,74.77
475,2025-05-01,199746,317761.4,0.6286,72.67
476,2020-07-01,128172,384711.0,0.3332,6.6
476,2020-08-01,155864,387787.4,0.4019,8.62
476,2020-09-01,182264,400077.2,0.4556,9.04
476,2020-10-01,215218,435545.4,0.4941,10.76
476,2020-11-01,193085,407013.4,0.4744,12.08
476,2020-12-01,190806,400910.8,0.4759,13.58
476,2021-01-01,187999,386544.6,0.4864,14.95
476,2021-02-01,172862,366436.8,0.4717,16.67
476,2021-03-01,225260,415698.6,0.5419,17.66
476,2021-04-01,241746,408441.6,0.5919,19.83
476,2021-05-01,278554,427135.4,0.6521,22.4
476,2021-06-01,314362,417256.4,0.7534,24.58
476,2021-07-01,318040,384711.0,0.8267,27.39
476,2021-08-01,308274,387787.4,0.795,28.17
476,2021-09-01,353730,400077.2,0.8842,28.87
476,2021-10-01,406149,435545.4,0.9325,30.41
476,2021-11-01,408385,407013.4,1.0034,31.93
476,2021-12-01,368776,400910.8,0.9198,32.02
476,2022-01-01,313817,386544.6,0.8119,33.19
476,2022-02-01,352958,366436.8,0.9632,35.12
476,2022-03-01,426267,415698.6,1.0254,37.74
476,2022-04-01,407681,408441.6,0.9981,39.74
476,2022-05-01,420401,427135.4,0.9842,41.18
476,2022-06-01,424965,417256.4,1.0185,43.43
476,2022-07-01,381592,384711.0,0.9919,46.32
476,2022-08-01,391696,387787.4,1.0101,47.24
476,2022-09-01,435167,400077.2,1.0877,48.24
476,2022-10-01,461904,435545.4,1.0605,49.39
476,2022-11-01,424186,407013.4,1.0422,49.52
476,2022-12-01,436069,400910.8,1.0877,51.04
476,2023-01-01,454188,386544.6,1.175,52.84
476,2023-02-01,421783,366436.8,1.151,53.84
476,2023-03-01,488778,415698.6,1.1758,54.11
476,2023-04-01,454493,408441.6,1.1127,54.76
476,2023-05-01,497748,427135.4,1.1653,55.08
476,2023-06-01,481257,417256.4,1.1534,56.92
476,2023-07-01,437142,384711.0,1.1363,58.7
476,2023-08-01,438917,387787.4,1.1318,58.75
476,2023-09-01,419957,400077.2,1.0497,59.73
476,2023-10-01,458720,435545.4,1.0532,59.5
476,2023-11-01,448934,407013.4,1.103,60.97
476,2023-12-01,442157,400910.8,1.1029,62.2
476,2024-01-01,430972,386544.6,1.1149,62.64
476,2024-02-01,426290,366436.8,1.1633,63.9
476,2024-03-01,456313,415698.6,1.0977,64.53
476,2024-04-01,483779,408441.6,1.1845,64.03
476,2024-05-01,509442,427135.4,1.1927,64.41
476,2024-06-01,474683,417256.4,1.1376,66.57
476,2024-07-01,434584,384711.0,1.1296,67.72
476,2024-08-01,445255,387787.4,1.1482,68.6
476,2024-09-01,500324,400077.2,1.2506,70.66
476,2024-10-01,542134,435545.4,1.2447,71.32
476,2024-11-01,511293,407013.4,1.2562,72.84
476,2024-12-01,511446,400910.8,1.2757,73.42
476,2025-01-01,514485,386544.6,1.331,74.91
476,2025-02-01,480177,366436.8,1.3104,77.35
476,2025-03-01,539650,415698.6,1.2982,78.57
476,2025-04-01,544780,408441.6,1.3338,80.42
476,2025-05-01,261545,427135.4,0.6123,77.48
477,2020-07-01,194168,429957.2,0.4516,5.25
477,2020-08-01,219564,433624.6,0.5063,7.28
477,2020-09-01,255758,452106.8,0.5657,7.89
477,2020-10-01,298577,497889.6,0.5997,9.26
477,2020-11-01,264055,466075.4,0.5665,10.68
477,2020-12-01,268631,444834.0,0.6039,11.67
477,2021-01-01,261796,430090.0,0.6087,13.66
477,2021-02-01,248896,408668.2,0.609,15.25
477,2021-03-01,321194,471564.4,0.6811,16.15
477,2021-04-01,334582,455238.0,0.735,17.95
477,2021-05-01,358341,483904.8,0.7405,20.03
477,2021-06-01,405230,462111.4,0.8769,21.81
477,2021-07-01,406818,429957.2,0.9462,24.46
477,2021-08-01,398950,433624.6,0.92,25.8
477,2021-09-01,447150,452106.8,0.989,26.66
477,2021-10-01,497773,497889.6,0.9998,27.75
477,2021-11-01,497532,466075.4,1.0675,29.19
477,2021-12-01,450872,444834.0,1.0136,29.77
477,2022-01-01,398055,430090.0,0.9255,30.62
477,2022-02-01,433864,408668.2,1.0617,32.52
477,2022-03-01,525502,471564.4,1.1144,34.68
477,2022-04-01,490218,455238.0,1.0768,36.93
477,2022-05-01,505275,483904.8,1.0442,37.63
477,2022-06-01,508501,462111.4,1.1004,39.79
477,2022-07-01,451548,429957.2,1.0502,42.27
477,2022-08-01,476007,433624.6,1.0977,43.33
477,2022-09-01,521469,452106.8,1.1534,44.19
477,2022-10-01,551082,497889.6,1.1068,45.24
477,2022-11-01,510296,466075.4,1.0949,45.73
477,2022-12-01,506079,444834.0,1.1377,47.26
477,2023-01-01,534737,430090.0,1.2433,48.07
477,2023-02-01,502091,408668.2,1.2286,49.08
477,2023-03-01,589724,471564.4,1.2506,49.28
477,2023-04-01,521789,455238.0,1.1462,50.95
477,2023-05-01,589585,483904.8,1.2184,50.77
477,2023-06-01,568892,462111.4,1.2311,52.49
477,2023-07-01,507336,429957.2,1.18,54.11
477,2023-08-01,527464,433624.6,1.2164,53.98
477,2023-09-01,508622,452106.8,1.125,54.74
477,2023-10-01,557544,497889.6,1.1198,54.58
477,2023-11-01,550707,466075.4,1.1816,56.07
477,2023-12-01,525787,444834.0,1.182,57.6
477,2024-01-01,533732,430090.0,1.241,57.34
477,2024-02-01,530098,408668.2,1.2971,58.84
477,2024-03-01,562448,471564.4,1.1927,59.5
477,2024-04-01,581642,455238.0,1.2777,59.64
477,2024-05-01,615329,483904.8,1.2716,59.99
477,2024-06-01,555641,462111.4,1.2024,61.74
477,2024-07-01,530217,429957.2,1.2332,62.89
477,2024-08-01,552436,433624.6,1.274,64.22
477,2024-09-01,628689,452106.8,1.3906,66.89
477,2024-10-01,689387,497889.6,1.3846,68.96
477,2024-11-01,619399,466075.4,1.329,71.37
477,2024-12-01,611404,444834.0,1.3745,71.93
477,2025-01-01,627443,430090.0,1.4589,73.23
477,2025-02-01,594245,408668.2,1.4541,75.37
477,2025-03-01,653930,471564.4,1.3867,76.79
477,2025-04-01,657798,455238.0,1.445,79.04
477,2025-05-01,318810,483904.8,0.6588,75.92
601,2020-07-01,222103,1111477.8,0.1998,7.72
601,2020-08-01,256726,1103759.0,0.2326,9.5
601,2020-09-01,317670,1160950.4,0.2736,10.48
601,2020-10-01,370500,1319570.6,0.2808,12.42
601,2020-11-01,330128,1179601.2,0.2799,13.42
601,2020-12-01,316246,1142859.8,0.2767,14.56
601,2021-01-01,294151,1088426.6,0.2703,16.76
601,2021-02-01,281278,1049436.8,0.268,19.01
601,2021-03-01,374846,1193282.4,0.3141,19.97
601,2021-04-01,422911,1188224.8,0.3559,22.46
601,2021-05-01,482660,1224633.4,0.3941,24.84
601,2021-06-01,573803,1213528.0,0.4728,27.24
601,2021-07-01,570582,1111477.8,0.5134,28.96
601,2021-08-01,556231,1103759.0,0.5039,29.87
601,2021-09-01,658107,1160950.4,0.5669,31.15
601,2021-10-01,765939,1319570.6,0.5804,32.82
601,2021-11-01,722042,1179601.2,0.6121,33.3
601,2021-12-01,646703,1142859.8,0.5659,32.78
601,2022-01-01,505676,1088426.6,0.4646,33.98
601,2022-02-01,622046,1049436.8,0.5927,36.14
601,2022-03-01,726157,1193282.4,0.6085,37.79
601,2022-04-01,731570,1188224.8,0.6157,40.07
601,2022-05-01,786926,1224633.4,0.6426,41.34
601,2022-06-01,783969,1213528.0,0.646,44.01
601,2022-07-01,693626,1111477.8,0.6241,45.23
601,2022-08-01,709829,1103759.0,0.6431,46.1
601,2022-09-01,811888,1160950.4,0.6993,47.96
601,2022-10-01,890780,1319570.6,0.6751,49.31
601,2022-11-01,805643,1179601.2,0.683,49.82
601,2022-12-01,790271,1142859.8,0.6915,49.84
601,2023-01-01,768022,1088426.6,0.7056,51.43
601,2023-02-01,752996,1049436.8,0.7175,52.58
601,2023-03-01,1063959,1193282.4,0.8916,52.92
601,2023-04-01,993987,1188224.8,0.8365,54.0
601,2023-05-01,1075249,1224633.4,0.878,54.15
601,2023-06-01,1025607,1213528.0,0.8451,56.72
601,2023-07-01,904336,1111477.8,0.8136,57.27
601,2023-08-01,915360,1103759.0,0.8293,57.06
601,2023-09-01,960913,1160950.4,0.8277,58.35
601,2023-10-01,1079995,1319570.6,0.8184,58.56
601,2023-11-01,967548,1179601.2,0.8202,59.09
601,2023-12-01,946907,1142859.8,0.8285,60.65
601,2024-01-01,793849,1088426.6,0.7294,60.85
601,2024-02-01,763751,1049436.8,0.7278,61.44
601,2024-03-01,847576,1193282.4,0.7103,61.94
601,2024-04-01,908304,1188224.8,0.7644,62.76
601,2024-05-01,1026887,1224633.4,0.8385,63.64
601,2024-06-01,882383,1213528.0,0.7271,66.62
601,2024-07-01,807172,1111477.8,0.7262,68.17
601,2024-08-01,781188,1103759.0,0.7078,68.9
601,2024-09-01,914510,1160950.4,0.7877,71.04
601,2024-10-01,1029231,1319570.6,0.78,71.6
601,2024-11-01,926341,1179601.2,0.7853,72.9
601,2024-12-01,885683,1142859.8,0.775,72.81
601,2025-01-01,877218,1088426.6,0.806,74.46
601,2025-02-01,818628,1049436.8,0.7801,76.22
601,2025-03-01,973719,1193282.4,0.816,77.42
601,2025-04-01,990798,1188224.8,0.8338,78.9
601,2025-05-01,522369,1224633.4,0.4266,78.12
602,2020-07-01,489236,2751638.0,0.1778,7.83
602,2020-08-01,544284,2727664.6,0.1995,9.39
602,2020-09-01,672213,2821921.2,0.2382,10.23
602,2020-10-01,759244,3058583.0,0.2482,11.68
602,2020-11-01,688756,2815708.2,0.2446,13.22
602,2020-12-01,679100,2847631.6,0.2385,14.09
602,2021-01-01,632167,2694806.4,0.2346,15.89
602,2021-02-01,606532,2609858.0,0.2324,18.58
602,2021-03-01,808979,2926824.8,0.2764,19.62
602,2021-04-01,881091,2897529.2,0.3041,21.7
602,2021-05-01,987943,2966974.2,0.333,23.94
602,2021-06-01,1130638,2922013.6,0.3869,26.19
602,2021-07-01,1140952,2751638.0,0.4146,28.17
602,2021-08-01,1144355,2727664.6,0.4195,29.13
602,2021-09-01,1363788,2821921.2,0.4833,30.17
602,2021-10-01,1557047,3058583.0,0.5091,31.66
602,2021-11-01,1499527,2815708.2,0.5326,32.6
602,2021-12-01,1432079,2847631.6,0.5029,32.89
602,2022-01-01,1055333,2694806.4,0.3916,32.58
602,2022-02-01,1223092,2609858.0,0.4686,35.44
602,2022-03-01,1530687,2926824.8,0.523,37.32
602,2022-04-01,1508581,2897529.2,0.5206,39.46
602,2022-05-01,1548737,2966974.2,0.522,39.91
602,2022-06-01,1554292,2922013.6,0.5319,42.13
602,2022-07-01,1415651,2751638.0,0.5145,43.96
602,2022-08-01,1443685,2727664.6,0.5293,44.74
602,2022-09-01,1630693,2821921.2,0.5779,46.65
602,2022-10-01,1716611,3058583.0,0.5612,47.76
602,2022-11-01,1634625,2815708.2,0.5805,48.31
602,2022-12-01,1722393,2847631.6,0.6049,49.25
602,2023-01-01,1596406,2694806.4,0.5924,49.7
602,2023-02-01,1554035,2609858.0,0.5954,51.31
602,2023-03-01,1856784,2926824.8,0.6344,51.15
602,2023-04-01,1811015,2897529.2,0.625,53.35
602,2023-05-01,1936758,2966974.2,0.6528,52.5
602,2023-06-01,1781801,2922013.6,0.6098,54.19
602,2023-07-01,1659181,2751638.0,0.603,55.98
602,2023-08-01,1718078,2727664.6,0.6299,55.9
602,2023-09-01,1794913,2821921.2,0.6361,55.95
602,2023-10-01,2022561,3058583.0,0.6613,56.36
602,2023-11-01,1932426,2815708.2,0.6863,57.45
602,2023-12-01,1938169,2847631.6,0.6806,58.79
602,2024-01-01,1709457,2694806.4,0.6344,58.45
602,2024-02-01,1795725,2609858.0,0.6881,60.22
602,2024-03-01,1920032,2926824.8,0.656,60.1
602,2024-04-01,1920599,2897529.2,0.6628,61.06
602,2024-05-01,2009765,2966974.2,0.6774,61.42
602,2024-06-01,1774461,2922013.6,0.6073,63.66
602,2024-07-01,1759005,2751638.0,0.6393,66.22
602,2024-08-01,1763681,2727664.6,0.6466,66.45
602,2024-09-01,1984979,2821921.2,0.7034,70.54
602,2024-10-01,2216950,3058583.0,0.7248,71.51
602,2024-11-01,2005277,2815708.2,0.7122,72.58
602,2024-12-01,2071427,2847631.6,0.7274,73.02
602,2025-01-01,1840745,2694806.4,0.6831,74.16
602,2025-02-01,1803092,2609858.0,0.6909,76.01
602,2025-03-01,2053661,2926824.8,0.7017,76.82
602,2025-04-01,2103629,2897529.2,0.726,79.03
602,2025-05-01,1012953,2966974.2,0.3414,76.08
603,2020-07-01,103929,311611.4,0.3335,7.8
603,2020-08-01,105798,311764.2,0.3394,8.64
603,2020-09-01,123098,364766.6,0.3375,7.44
603,2020-10-01,137562,398610.8,0.3451,7.62
603,2020-11-01,125869,371572.4,0.3387,8.57
603,2020-12-01,123825,347039.2,0.3568,9.3
603,2021-01-01,117830,325569.6,0.3619,10.52
603,2021-02-01,113208,345276.6,0.3279,11.95
603,2021-03-01,148163,384682.2,0.3852,12.81
603,2021-04-01,149355,359587.6,0.4154,13.7
603,2021-05-01,150107,383843.2,0.3911,14.19
603,2021-06-01,153093,331372.2,0.462,15.45
603,2021-07-01,149005,311611.4,0.4782,16.34
603,2021-08-01,154566,311764.2,0.4958,16.93
603,2021-09-01,175139,364766.6,0.4801,15.71
603,2021-10-01,185827,398610.8,0.4662,15.16
603,2021-11-01,174391,371572.4,0.4693,15.81
603,2021-12-01,162224,347039.2,0.4675,16.94
603,2022-01-01,143501,325569.6,0.4408,18.37
603,2022-02-01,158130,345276.6,0.458,18.94
603,2022-03-01,196894,384682.2,0.5118,19.09
603,2022-04-01,179969,359587.6,0.5005,20.55
603,2022-05-01,188287,383843.2,0.4905,20.81
603,2022-06-01,172428,331372.2,0.5203,23.24
603,2022-07-01,148849,311611.4,0.4777,24.89
603,2022-08-01,158721,311764.2,0.5091,26.04
603,2022-09-01,175899,364766.6,0.4822,24.89
603,2022-10-01,180319,398610.8,0.4524,24.81
603,2022-11-01,174153,371572.4,0.4687,25.82
603,2022-12-01,164679,347039.2,0.4745,26.97
603,2023-01-01,168006,325569.6,0.516,27.51
603,2023-02-01,162984,345276.6,0.472,28.01
603,2023-03-01,195866,384682.2,0.5092,27.37
603,2023-04-01,169260,359587.6,0.4707,29.52
603,2023-05-01,192033,383843.2,0.5003,29.39
603,2023-06-01,164727,331372.2,0.4971,30.87
603,2023-07-01,145805,311611.4,0.4679,32.07
603,2023-08-01,163774,311764.2,0.5253,33.46
603,2023-09-01,189192,364766.6,0.5187,32.89
603,2023-10-01,208600,398610.8,0.5233,31.7
603,2023-11-01,184508,371572.4,0.4966,32.84
603,2023-12-01,165875,347039.2,0.478,34.01
603,2024-01-01,156853,325569.6,0.4818,34.42
603,2024-02-01,157879,345276.6,0.4573,34.41
603,2024-03-01,173069,384682.2,0.4499,34.6
603,2024-04-01,167641,359587.6,0.4662,35.69
603,2024-05-01,184201,383843.2,0.4799,37.43
603,2024-06-01,160506,331372.2,0.4844,41.36
603,2024-07-01,164796,311611.4,0.5289,42.55
603,2024-08-01,161324,311764.2,0.5175,44.02
603,2024-09-01,197498,364766.6,0.5414,52.65
603,2024-10-01,216455,398610.8,0.543,54.13
603,2024-11-01,193645,371572.4,0.5212,54.42
603,2024-12-01,196989,347039.2,0.5676,55.52
603,2025-01-01,211069,325569.6,0.6483,57.38
603,2025-02-01,210488,345276.6,0.6096,59.59
603,2025-03-01,235340,384682.2,0.6118,59.97
603,2025-04-01,222816,359587.6,0.6196,61.38
603,2025-05-01,110036,383843.2,0.2867,56.86
604,2020-07-01,189085,,,7.93
604,2020-08-01,196772,,,8.87
604,2020-09-01,233518,,,7.4
604,2020-10-01,252719,,,7.56
604,2020-11-01,236978,,,8.36
604,2020-12-01,244549,,,9.73
604,2021-01-01,227453,,,10.49
604,2021-02-01,214905,,,11.47
604,2021-03-01,281060,,,12.08
604,2021-04-01,305487,,,15.02
604,2021-05-01,336082,,,17.52
604,2021-06-01,385681,,,19.72
604,2021-07-01,402272,,,20.97
604,2021-08-01,419428,,,22.64
604,2021-09-01,421357,,,21.39
604,2021-10-01,389269,,,18.36
604,2021-11-01,348735,,,17.24
604,2021-12-01,333403,,,17.51
604,2022-01-01,273127,,,17.83
604,2022-02-01,288412,,,18.51
604,2022-03-01,355782,,,19.46
604,2022-04-01,457732,,,28.27
604,2022-05-01,479216,,,29.29
604,2022-06-01,550937,,,33.08
604,2022-07-01,455943,,,33.3
604,2022-08-01,493637,,,34.48
604,2022-09-01,525772,,,35.07
604,2022-10-01,459373,,,32.62
604,2022-11-01,350083,,,26.29
604,2022-12-01,344010,,,27.03
604,2023-01-01,335141,,,27.07
604,2023-02-01,315855,,,27.94
604,2023-03-01,405580,,,29.47
604,2023-04-01,535613,,,41.35
604,2023-05-01,591191,,,41.02
604,2023-06-01,511475,,,40.94
604,2023-07-01,518136,,,43.52
604,2023-08-01,555611,,,45.36
604,2023-09-01,470957,,,40.01
604,2023-10-01,385161,,,31.92
604,2023-11-01,370056,,,33.75
604,2023-12-01,357652,,,35.35
604,2024-01-01,337076,,,35.09
604,2024-02-01,333976,,,34.97
604,2024-03-01,379478,,,35.89
604,2024-04-01,525351,,,46.34
604,2024-05-01,568115,,,51.35
604,2024-06-01,593803,,,53.83
604,2024-07-01,575794,,,55.49
604,2024-08-01,571426,,,56.06
604,2024-09-01,633133,,,60.67
604,2024-10-01,610610,,,60.55
604,2024-11-01,486521,,,56.18
604,2024-12-01,462049,,,56.1
604,2025-01-01,444966,,,57.7
604,2025-02-01,423391,,,58.96
604,2025-03-01,601604,,,62.12
604,2025-04-01,569593,,,68.2
604,2025-05-01,325202,,,68.0
605,2020-07-01,187041,637563.6,0.2934,10.37
605,2020-08-01,203398,617923.2,0.3292,11.87
605,2020-09-01,239879,637098.8,0.3765,11.56
605,2020-10-01,279595,705540.8,0.3963,12.13
605,2020-11-01,249517,635096.8,0.3929,13.2
605,2020-12-01,267368,623332.2,0.4289,13.9
605,2021-01-01,259588,623502.8,0.4163,15.13
605,2021-02-01,253033,605425.0,0.4179,16.79
605,2021-03-01,315485,678575.0,0.4649,17.73
605,2021-04-01,317964,650308.6,0.4889,19.14
605,2021-05-01,333211,681551.0,0.4889,20.43
605,2021-06-01,339133,666883.8,0.5085,21.5
605,2021-07-01,323575,637563.6,0.5075,23.44
605,2021-08-01,351669,617923.2,0.5691,23.04
605,2021-09-01,395588,637098.8,0.6209,23.71
605,2021-10-01,414404,705540.8,0.5874,23.49
605,2021-11-01,392665,635096.8,0.6183,23.84
605,2021-12-01,356055,623332.2,0.5712,24.56
605,2022-01-01,308601,623502.8,0.4949,25.6
605,2022-02-01,342822,605425.0,0.5663,27.75
605,2022-03-01,415140,678575.0,0.6118,29.15
605,2022-04-01,380599,650308.6,0.5853,31.08
605,2022-05-01,386183,681551.0,0.5666,31.65
605,2022-06-01,386186,666883.8,0.5791,33.72
605,2022-07-01,388125,637563.6,0.6088,36.2
605,2022-08-01,373173,617923.2,0.6039,37.27
605,2022-09-01,423740,637098.8,0.6651,38.33
605,2022-10-01,448482,705540.8,0.6357,39.01
605,2022-11-01,439907,635096.8,0.6927,39.3
605,2022-12-01,405703,623332.2,0.6509,39.83
605,2023-01-01,409060,623502.8,0.6561,40.92
605,2023-02-01,405102,605425.0,0.6691,42.41
605,2023-03-01,470006,678575.0,0.6926,42.06
605,2023-04-01,446656,650308.6,0.6868,43.46
605,2023-05-01,480905,681551.0,0.7056,43.13
605,2023-06-01,452390,666883.8,0.6784,44.58
605,2023-07-01,398043,637563.6,0.6243,45.95
605,2023-08-01,407569,617923.2,0.6596,46.61
605,2023-09-01,419002,637098.8,0.6577,47.43
605,2023-10-01,470492,705540.8,0.6669,47.36
605,2023-11-01,441322,635096.8,0.6949,47.47
605,2023-12-01,422489,623332.2,0.6778,47.75
605,2024-01-01,437228,623502.8,0.7012,48.79
605,2024-02-01,438253,605425.0,0.7239,50.29
605,2024-03-01,472755,678575.0,0.6967,50.42
605,2024-04-01,446330,650308.6,0.6863,51.2
605,2024-05-01,461006,681551.0,0.6764,52.91
605,2024-06-01,425659,666883.8,0.6383,55.49
605,2024-07-01,423487,637563.6,0.6642,57.84
605,2024-08-01,411858,617923.2,0.6665,58.46
605,2024-09-01,454038,637098.8,0.7127,62.5
605,2024-10-01,507687,705540.8,0.7196,63.57
605,2024-11-01,451329,635096.8,0.7106,64.3
605,2024-12-01,433654,623332.2,0.6957,64.86
605,2025-01-01,456692,623502.8,0.7325,66.23
605,2025-02-01,424571,605425.0,0.7013,68.3
605,2025-03-01,493341,678575.0,0.727,69.59
605,2025-04-01,458606,650308.6,0.7052,71.87
605,2025-05-01,234639,681551.0,0.3443,68.45
606,2020-07-01,108995,548522.2,0.1987,7.16
606,2020-08-01,124334,546302.6,0.2276,8.9
606,2020-09-01,146362,575400.2,0.2544,9.34
606,2020-10-01,162932,628837.8,0.2591,10.48
606,2020-11-01,148957,580939.2,0.2564,11.85
606,2020-12-01,136902,532917.2,0.2569,12.86
606,2021-01-01,143641,541535.6,0.2652,14.4
606,2021-02-01,135640,514581.0,0.2636,16.76
606,2021-03-01,166556,627011.4,0.2656,17.64
606,2021-04-01,175260,596085.0,0.294,19.42
606,2021-05-01,191182,617891.0,0.3094,22.02
606,2021-06-01,221999,579598.2,0.383,24.47
606,2021-07-01,244060,548522.2,0.4449,27.22
606,2021-08-01,248620,546302.6,0.4551,27.83
606,2021-09-01,298644,575400.2,0.519,28.41
606,2021-10-01,344754,628837.8,0.5482,29.87
606,2021-11-01,340770,580939.2,0.5866,31.32
606,2021-12-01,302723,532917.2,0.568,30.95
606,2022-01-01,259431,541535.6,0.4791,31.57
606,2022-02-01,289094,514581.0,0.5618,34.18
606,2022-03-01,391065,627011.4,0.6237,36.0
606,2022-04-01,366078,596085.0,0.6141,38.3
606,2022-05-01,378320,617891.0,0.6123,38.93
606,2022-06-01,389854,579598.2,0.6726,41.12
606,2022-07-01,369956,548522.2,0.6745,43.49
606,2022-08-01,378886,546302.6,0.6935,44.47
606,2022-09-01,410279,575400.2,0.713,45.49
606,2022-10-01,431612,628837.8,0.6864,45.85
606,2022-11-01,419287,580939.2,0.7217,46.71
606,2022-12-01,369778,532917.2,0.6939,46.35
606,2023-01-01,399367,541535.6,0.7375,47.5
606,2023-02-01,390500,514581.0,0.7589,49.37
606,2023-03-01,465759,627011.4,0.7428,48.31
606,2023-04-01,428584,596085.0,0.719,49.77
606,2023-05-01,472407,617891.0,0.7645,49.5
606,2023-06-01,439108,579598.2,0.7576,51.91
606,2023-07-01,427466,548522.2,0.7793,54.45
606,2023-08-01,464956,546302.6,0.8511,54.42
606,2023-09-01,469691,575400.2,0.8163,54.04
606,2023-10-01,536194,628837.8,0.8527,53.91
606,2023-11-01,490292,580939.2,0.844,55.22
606,2023-12-01,439300,532917.2,0.8243,55.63
606,2024-01-01,478935,541535.6,0.8844,56.8
606,2024-02-01,444566,514581.0,0.8639,57.7
606,2024-03-01,509067,627011.4,0.8119,57.87
606,2024-04-01,492330,596085.0,0.8259,58.78
606,2024-05-01,511865,617891.0,0.8284,58.92
606,2024-06-01,478382,579598.2,0.8254,61.64
606,2024-07-01,567127,548522.2,1.0339,61.68
606,2024-08-01,516864,546302.6,0.9461,64.38
606,2024-09-01,535991,575400.2,0.9315,69.65
606,2024-10-01,579331,628837.8,0.9213,70.17
606,2024-11-01,513454,580939.2,0.8838,71.42
606,2024-12-01,471180,532917.2,0.8842,71.39
606,2025-01-01,492550,541535.6,0.9095,72.83
606,2025-02-01,480899,514581.0,0.9345,74.49
606,2025-03-01,549254,627011.4,0.876,75.25
606,2025-04-01,543196,596085.0,0.9113,77.59
606,2025-05-01,285003,617891.0,0.4613,78.71
607,2020-07-01,602841,3065444.2,0.1967,6.56
607,2020-08-01,680128,3102217.0,0.2192,7.99
607,2020-09-01,773987,2932628.8,0.2639,8.6
607,2020-10-01,864314,3222425.2,0.2682,9.86
607,2020-11-01,801427,3127436.6,0.2563,11.13
607,2020-12-01,876952,3313600.4,0.2647,12.59
607,2021-01-01,758071,2883060.8,0.2629,14.42
607,2021-02-01,698295,2746592.6,0.2542,16.31
607,2021-03-01,930783,3175608.2,0.2931,17.36
607,2021-04-01,973942,3118721.6,0.3123,18.84
607,2021-05-01,1122733,3208932.4,0.3499,20.91
607,2021-06-01,1315077,3170422.0,0.4148,22.45
607,2021-07-01,1366365,3065444.2,0.4457,24.27
607,2021-08-01,1353581,3102217.0,0.4363,25.37
607,2021-09-01,1430250,2932628.8,0.4877,26.84
607,2021-10-01,1632590,3222425.2,0.5066,28.45
607,2021-11-01,1712696,3127436.6,0.5476,29.3
607,2021-12-01,1712209,3313600.4,0.5167,28.76
607,2022-01-01,1203350,2883060.8,0.4174,30.48
607,2022-02-01,1404294,2746592.6,0.5113,32.32
607,2022-03-01,1709999,3175608.2,0.5385,34.04
607,2022-04-01,1697272,3118721.6,0.5442,34.78
607,2022-05-01,1812217,3208932.4,0.5647,36.54
607,2022-06-01,1823066,3170422.0,0.575,37.59
607,2022-07-01,1691711,3065444.2,0.5519,38.76
607,2022-08-01,1787861,3102217.0,0.5763,39.73
607,2022-09-01,1826940,2932628.8,0.623,42.12
607,2022-10-01,1911990,3222425.2,0.5933,43.29
607,2022-11-01,1904844,3127436.6,0.6091,44.3
607,2022-12-01,2117555,3313600.4,0.639,44.73
607,2023-01-01,1812549,2883060.8,0.6287,46.52
607,2023-02-01,1715132,2746592.6,0.6245,47.34
607,2023-03-01,2012620,3175608.2,0.6338,47.58
607,2023-04-01,1934406,3118721.6,0.6203,47.17
607,2023-05-01,2086794,3208932.4,0.6503,48.57
607,2023-06-01,1970925,3170422.0,0.6217,49.12
607,2023-07-01,1895404,3065444.2,0.6183,49.82
607,2023-08-01,1987476,3102217.0,0.6407,50.06
607,2023-09-01,1890635,2932628.8,0.6447,51.93
607,2023-10-01,2077045,3222425.2,0.6446,52.02
607,2023-11-01,2074173,3127436.6,0.6632,53.57
607,2023-12-01,2192886,3313600.4,0.6618,54.3
607,2024-01-01,1882229,2883060.8,0.6529,55.43
607,2024-02-01,1838345,2746592.6,0.6693,56.64
607,2024-03-01,2052520,3175608.2,0.6463,57.34
607,2024-04-01,2066152,3118721.6,0.6625,56.49
607,2024-05-01,2197572,3208932.4,0.6848,58.62
607,2024-06-01,2026146,3170422.0,0.6391,60.12
607,2024-07-01,2039337,3065444.2,0.6653,61.26
607,2024-08-01,2048786,3102217.0,0.6604,62.48
607,2024-09-01,2063488,2932628.8,0.7036,65.59
607,2024-10-01,2320235,3222425.2,0.72,66.55
607,2024-11-01,2132870,3127436.6,0.682,67.79
607,2024-12-01,2395188,3313600.4,0.7228,68.52
607,2025-01-01,1988992,2883060.8,0.6899,70.14
