complex_id,year,month,period,day_group,ridership,omny_pct
625,2023,6,2023-06-01,weekday,460636.0,52.45
625,2023,6,2023-06-01,weekend,138429.0,64.38
626,2023,6,2023-06-01,total,286750.0,49.06
626,2023,6,2023-06-01,weekday,217557.0,47.77
626,2023,6,2023-06-01,weekend,69193.0,53.11
627,2023,6,2023-06-01,total,104486.0,50.78
627,2023,6,2023-06-01,weekday,82571.0,49.12
627,2023,6,2023-06-01,weekend,21915.0,57.02
628,2023,6,2023-06-01,total,1523082.0,51.34
628,2023,6,2023-06-01,weekday,1278667.0,50.28
628,2023,6,2023-06-01,weekend,244415.0,56.89
629,2023,6,2023-06-01,total,339009.0,67.99
629,2023,6,2023-06-01,weekday,245089.0,65.82
629,2023,6,2023-06-01,weekend,93920.0,73.68
630,2023,6,2023-06-01,total,436972.0,45.68
630,2023,6,2023-06-01,weekday,341274.0,43.9
630,2023,6,2023-06-01,weekend,95698.0,52.01
635,2023,6,2023-06-01,total,529579.0,40.75
635,2023,6,2023-06-01,weekday,424129.0,39.62
635,2023,6,2023-06-01,weekend,105450.0,45.33
636,2023,6,2023-06-01,total,585037.0,43.63
636,2023,6,2023-06-01,weekday,491341.0,41.74
636,2023,6,2023-06-01,weekend,93696.0,53.54
1,2023,7,2023-07-01,total,238895.0,49.31
1,2023,7,2023-07-01,weekday,190724.0,48.93
1,2023,7,2023-07-01,weekend,48171.0,50.8
2,2023,7,2023-07-01,total,179356.0,50.47
2,2023,7,2023-07-01,weekday,144720.0,50.18
2,2023,7,2023-07-01,weekend,34636.0,51.68
3,2023,7,2023-07-01,total,223265.0,52.48
3,2023,7,2023-07-01,weekday,180203.0,51.87
3,2023,7,2023-07-01,weekend,43062.0,55.02
4,2023,7,2023-07-01,total,201814.0,51.91
4,2023,7,2023-07-01,weekday,161303.0,51.38
4,2023,7,2023-07-01,weekend,40511.0,54.0
5,2023,7,2023-07-01,total,106523.0,46.62
5,2023,7,2023-07-01,weekday,85361.0,45.85
5,2023,7,2023-07-01,weekend,21162.0,49.72
6,2023,7,2023-07-01,total,58086.0,45.92
6,2023,7,2023-07-01,weekday,48757.0,45.4
6,2023,7,2023-07-01,weekend,9329.0,48.62
8,2023,7,2023-07-01,total,216843.0,48.04
8,2023,7,2023-07-01,weekday,204331.0,47.84
8,2023,7,2023-07-01,weekend,12512.0,51.25
9,2023,7,2023-07-01,total,566764.0,52.35
9,2023,7,2023-07-01,weekday,437263.0,51.87
9,2023,7,2023-07-01,weekend,129501.0,53.98
10,2023,7,2023-07-01,total,420657.0,53.19
10,2023,7,2023-07-01,weekday,319187.0,53.03
10,2023,7,2023-07-01,weekend,101470.0,53.7
13,2023,7,2023-07-01,total,210627.0,56.52
13,2023,7,2023-07-01,weekday,157661.0,55.88
13,2023,7,2023-07-01,weekend,52966.0,58.44
14,2023,7,2023-07-01,total,329685.0,55.45
14,2023,7,2023-07-01,weekday,247787.0,55.34
14,2023,7,2023-07-01,weekend,81898.0,55.79
16,2023,7,2023-07-01,total,274955.0,61.76
16,2023,7,2023-07-01,weekday,200492.0,60.75
16,2023,7,2023-07-01,weekend,74463.0,64.49
17,2023,7,2023-07-01,total,257840.0,60.03
17,2023,7,2023-07-01,weekday,174447.0,58.57
17,2023,7,2023-07-01,weekend,83393.0,63.1
20,2023,7,2023-07-01,total,89745.0,44.42
20,2023,7,2023-07-01,weekday,75308.0,43.22
20,2023,7,2023-07-01,weekend,14437.0,50.68
22,2023,7,2023-07-01,total,91061.0,53.26
22,2023,7,2023-07-01,weekday,74350.0,52.82
22,2023,7,2023-07-01,weekend,16711.0,55.25
26,2023,7,2023-07-01,total,329641.0,50.22
26,2023,7,2023-07-01,weekday,252427.0,49.18
26,2023,7,2023-07-01,weekend,77214.0,53.6
28,2023,7,2023-07-01,total,127085.0,55.24
28,2023,7,2023-07-01,weekday,96815.0,54.15
28,2023,7,2023-07-01,weekend,30270.0,58.75
30,2023,7,2023-07-01,total,97144.0,51.16
30,2023,7,2023-07-01,weekday,76391.0,50.44
30,2023,7,2023-07-01,weekend,20753.0,53.8
31,2023,7,2023-07-01,total,63135.0,44.5
31,2023,7,2023-07-01,weekday,48267.0,43.85
31,2023,7,2023-07-01,weekend,14868.0,46.62
32,2023,7,2023-07-01,total,262627.0,42.87
32,2023,7,2023-07-01,weekday,201311.0,42.41
32,2023,7,2023-07-01,weekend,61316.0,44.36
33,2023,7,2023-07-01,total,141525.0,39.58
33,2023,7,2023-07-01,weekday,107756.0,39.22
33,2023,7,2023-07-01,weekend,33769.0,40.75
34,2023,7,2023-07-01,total,157352.0,37.15
34,2023,7,2023-07-01,weekday,120198.0,36.98
34,2023,7,2023-07-01,weekend,37154.0,37.7
35,2023,7,2023-07-01,total,216749.0,33.71
35,2023,7,2023-07-01,weekday,167492.0,34.03
35,2023,7,2023-07-01,weekend,49257.0,32.61
36,2023,7,2023-07-01,total,131495.0,39.4
36,2023,7,2023-07-01,weekday,101284.0,38.93
36,2023,7,2023-07-01,weekend,30211.0,40.99
37,2023,7,2023-07-01,total,90404.0,42.26
37,2023,7,2023-07-01,weekday,71971.0,41.72
37,2023,7,2023-07-01,weekend,18433.0,44.38
38,2023,7,2023-07-01,total,198027.0,35.0
38,2023,7,2023-07-01,weekday,156337.0,34.68
38,2023,7,2023-07-01,weekend,41690.0,36.21
39,2023,7,2023-07-01,total,92635.0,38.99
39,2023,7,2023-07-01,weekday,74497.0,38.6
39,2023,7,2023-07-01,weekend,18138.0,40.58
41,2023,7,2023-07-01,total,168140.0,60.69
41,2023,7,2023-07-01,weekday,131711.0,60.06
41,2023,7,2023-07-01,weekend,36429.0,62.97
42,2023,7,2023-07-01,total,182855.0,48.85
42,2023,7,2023-07-01,weekday,131850.0,47.01
42,2023,7,2023-07-01,weekend,51005.0,53.62
43,2023,7,2023-07-01,total,117442.0,49.6
43,2023,7,2023-07-01,weekday,83357.0,47.69
43,2023,7,2023-07-01,weekend,34085.0,54.27
44,2023,7,2023-07-01,total,257264.0,40.05
44,2023,7,2023-07-01,weekday,201095.0,39.58
44,2023,7,2023-07-01,weekend,56169.0,41.77
45,2023,7,2023-07-01,total,63003.0,49.5
45,2023,7,2023-07-01,weekday,46528.0,48.3
45,2023,7,2023-07-01,weekend,16475.0,52.89
46,2023,7,2023-07-01,total,102954.0,47.65
46,2023,7,2023-07-01,weekday,76868.0,46.4
46,2023,7,2023-07-01,weekend,26086.0,51.34
47,2023,7,2023-07-01,total,172869.0,42.36
47,2023,7,2023-07-01,weekday,134638.0,42.06
47,2023,7,2023-07-01,weekend,38231.0,43.39
48,2023,7,2023-07-01,total,48474.0,40.11
48,2023,7,2023-07-01,weekday,36832.0,39.55
48,2023,7,2023-07-01,weekend,11642.0,41.88
49,2023,7,2023-07-01,total,89439.0,36.08
49,2023,7,2023-07-01,weekday,69251.0,35.66
49,2023,7,2023-07-01,weekend,20188.0,37.52
50,2023,7,2023-07-01,total,89606.0,40.14
50,2023,7,2023-07-01,weekday,70045.0,39.23
50,2023,7,2023-07-01,weekend,19561.0,43.38
51,2023,7,2023-07-01,total,337901.0,37.92
51,2023,7,2023-07-01,weekday,271410.0,37.64
51,2023,7,2023-07-01,weekend,66491.0,39.05
52,2023,7,2023-07-01,total,129438.0,36.46
52,2023,7,2023-07-01,weekday,98228.0,36.59
52,2023,7,2023-07-01,weekend,31210.0,36.05
53,2023,7,2023-07-01,total,76408.0,39.7
53,2023,7,2023-07-01,weekday,59362.0,39.42
53,2023,7,2023-07-01,weekend,17046.0,40.67
54,2023,7,2023-07-01,total,226889.0,39.67
54,2023,7,2023-07-01,weekday,182781.0,39.18
54,2023,7,2023-07-01,weekend,44108.0,41.68
55,2023,7,2023-07-01,total,250222.0,39.7
55,2023,7,2023-07-01,weekday,185201.0,38.3
55,2023,7,2023-07-01,weekend,65021.0,43.69
56,2023,7,2023-07-01,total,65269.0,39.39
56,2023,7,2023-07-01,weekday,47147.0,38.82
56,2023,7,2023-07-01,weekend,18122.0,40.87
57,2023,7,2023-07-01,total,83147.0,45.44
57,2023,7,2023-07-01,weekday,57945.0,43.5
57,2023,7,2023-07-01,weekend,25202.0,49.91
58,2023,7,2023-07-01,total,389527.0,34.86
58,2023,7,2023-07-01,weekday,263046.0,33.22
58,2023,7,2023-07-01,weekend,126481.0,38.25
59,2023,7,2023-07-01,total,101505.0,34.64
59,2023,7,2023-07-01,weekday,76655.0,34.2
59,2023,7,2023-07-01,weekend,24850.0,36.01
60,2023,7,2023-07-01,total,64788.0,35.44
60,2023,7,2023-07-01,weekday,51187.0,35.77
60,2023,7,2023-07-01,weekend,13601.0,34.21
61,2023,7,2023-07-01,total,57938.0,33.88
61,2023,7,2023-07-01,weekday,47394.0,33.65
61,2023,7,2023-07-01,weekend,10544.0,34.88
62,2023,7,2023-07-01,total,30761.0,32.41
62,2023,7,2023-07-01,weekday,24769.0,31.96
62,2023,7,2023-07-01,weekend,5992.0,34.3
64,2023,7,2023-07-01,total,93421.0,31.71
64,2023,7,2023-07-01,weekday,69034.0,31.55
64,2023,7,2023-07-01,weekend,24387.0,32.14
65,2023,7,2023-07-01,total,101610.0,31.69
65,2023,7,2023-07-01,weekday,78718.0,31.78
65,2023,7,2023-07-01,weekend,22892.0,31.4
66,2023,7,2023-07-01,total,108989.0,31.71
66,2023,7,2023-07-01,weekday,84317.0,31.86
66,2023,7,2023-07-01,weekend,24672.0,31.21
67,2023,7,2023-07-01,total,92184.0,34.51
67,2023,7,2023-07-01,weekday,70095.0,34.29
67,2023,7,2023-07-01,weekend,22089.0,35.19
68,2023,7,2023-07-01,total,146311.0,30.38
68,2023,7,2023-07-01,weekday,108900.0,30.84
68,2023,7,2023-07-01,weekend,37411.0,29.04
69,2023,7,2023-07-01,total,83993.0,27.64
69,2023,7,2023-07-01,weekday,61013.0,27.59
69,2023,7,2023-07-01,weekend,22980.0,27.77
70,2023,7,2023-07-01,total,43220.0,29.71
70,2023,7,2023-07-01,weekday,32979.0,29.41
70,2023,7,2023-07-01,weekend,10241.0,30.7
71,2023,7,2023-07-01,total,192450.0,26.1
71,2023,7,2023-07-01,weekday,149780.0,26.34
71,2023,7,2023-07-01,weekend,42670.0,25.25
72,2023,7,2023-07-01,total,108587.0,31.57
72,2023,7,2023-07-01,weekday,87187.0,31.64
72,2023,7,2023-07-01,weekend,21400.0,31.33
74,2023,7,2023-07-01,total,78105.0,30.24
74,2023,7,2023-07-01,weekday,65614.0,30.21
74,2023,7,2023-07-01,weekend,12491.0,30.37
75,2023,7,2023-07-01,total,63376.0,27.22
75,2023,7,2023-07-01,weekday,54279.0,27.08
75,2023,7,2023-07-01,weekend,9097.0,28.04
76,2023,7,2023-07-01,total,107790.0,30.82
76,2023,7,2023-07-01,weekday,87712.0,30.5
76,2023,7,2023-07-01,weekend,20078.0,32.17
77,2023,7,2023-07-01,total,87181.0,29.33
77,2023,7,2023-07-01,weekday,71068.0,29.29
77,2023,7,2023-07-01,weekend,16113.0,29.54
78,2023,7,2023-07-01,total,60045.0,26.67
78,2023,7,2023-07-01,weekday,49445.0,26.53
78,2023,7,2023-07-01,weekend,10600.0,27.32
79,2023,7,2023-07-01,total,37932.0,26.32
79,2023,7,2023-07-01,weekday,30809.0,25.63
79,2023,7,2023-07-01,weekend,7123.0,29.31
80,2023,7,2023-07-01,total,40166.0,32.51
80,2023,7,2023-07-01,weekday,32743.0,32.58
80,2023,7,2023-07-01,weekend,7423.0,32.2
81,2023,7,2023-07-01,total,34218.0,32.31
81,2023,7,2023-07-01,weekday,28784.0,32.36
81,2023,7,2023-07-01,weekend,5434.0,32.02
82,2023,7,2023-07-01,total,46768.0,32.82
82,2023,7,2023-07-01,weekday,39663.0,32.94
82,2023,7,2023-07-01,weekend,7105.0,32.15
83,2023,7,2023-07-01,total,41024.0,33.79
83,2023,7,2023-07-01,weekday,33637.0,33.83
83,2023,7,2023-07-01,weekend,7387.0,33.59
84,2023,7,2023-07-01,total,66825.0,33.44
84,2023,7,2023-07-01,weekday,55467.0,33.69
84,2023,7,2023-07-01,weekend,11358.0,32.21
85,2023,7,2023-07-01,total,27717.0,33.97
85,2023,7,2023-07-01,weekday,22947.0,34.05
85,2023,7,2023-07-01,weekend,4770.0,33.56
86,2023,7,2023-07-01,total,20812.0,33.15
86,2023,7,2023-07-01,weekday,17431.0,32.73
86,2023,7,2023-07-01,weekend,3381.0,35.29
87,2023,7,2023-07-01,total,56949.0,32.54
87,2023,7,2023-07-01,weekday,43688.0,32.8
87,2023,7,2023-07-01,weekend,13261.0,31.68
88,2023,7,2023-07-01,total,31842.0,37.1
88,2023,7,2023-07-01,weekday,25078.0,37.11
88,2023,7,2023-07-01,weekend,6764.0,37.06
89,2023,7,2023-07-01,total,32782.0,35.13
89,2023,7,2023-07-01,weekday,25301.0,34.7
89,2023,7,2023-07-01,weekend,7481.0,36.59
90,2023,7,2023-07-01,total,39167.0,36.0
90,2023,7,2023-07-01,weekday,30646.0,35.68
90,2023,7,2023-07-01,weekend,8521.0,37.16
91,2023,7,2023-07-01,total,30759.0,23.84
91,2023,7,2023-07-01,weekday,24406.0,23.45
91,2023,7,2023-07-01,weekend,6353.0,25.37
93,2023,7,2023-07-01,total,50301.0,49.63
93,2023,7,2023-07-01,weekday,35601.0,47.2
93,2023,7,2023-07-01,weekend,14700.0,55.51
94,2023,7,2023-07-01,total,99317.0,52.7
94,2023,7,2023-07-01,weekday,74298.0,51.28
94,2023,7,2023-07-01,weekend,25019.0,56.93
95,2023,7,2023-07-01,total,113599.0,56.72
95,2023,7,2023-07-01,weekday,85846.0,55.54
95,2023,7,2023-07-01,weekend,27753.0,60.37
96,2023,7,2023-07-01,total,95480.0,56.85
96,2023,7,2023-07-01,weekday,70304.0,55.47
96,2023,7,2023-07-01,weekend,25176.0,60.7
97,2023,7,2023-07-01,total,207799.0,56.33
97,2023,7,2023-07-01,weekday,159649.0,55.28
97,2023,7,2023-07-01,weekend,48150.0,59.8
98,2023,7,2023-07-01,total,125658.0,42.0
98,2023,7,2023-07-01,weekday,101878.0,41.16
98,2023,7,2023-07-01,weekend,23780.0,45.62
99,2023,7,2023-07-01,total,66555.0,40.51
99,2023,7,2023-07-01,weekday,51442.0,38.76
99,2023,7,2023-07-01,weekend,15113.0,46.47
100,2023,7,2023-07-01,total,49088.0,52.95
100,2023,7,2023-07-01,weekday,34495.0,52.19
100,2023,7,2023-07-01,weekend,14593.0,54.72
101,2023,7,2023-07-01,total,215455.0,56.32
101,2023,7,2023-07-01,weekday,173613.0,55.04
101,2023,7,2023-07-01,weekend,41842.0,61.61
103,2023,7,2023-07-01,total,70614.0,56.69
103,2023,7,2023-07-01,weekday,50576.0,54.25
103,2023,7,2023-07-01,weekend,20038.0,62.83
107,2023,7,2023-07-01,total,99589.0,50.4
107,2023,7,2023-07-01,weekday,82389.0,48.52
107,2023,7,2023-07-01,weekend,17200.0,59.41
108,2023,7,2023-07-01,total,61917.0,32.64
108,2023,7,2023-07-01,weekday,51445.0,32.71
108,2023,7,2023-07-01,weekend,10472.0,32.27
109,2023,7,2023-07-01,total,95458.0,43.48
109,2023,7,2023-07-01,weekday,78230.0,43.02
109,2023,7,2023-07-01,weekend,17228.0,45.61
110,2023,7,2023-07-01,total,71887.0,47.56
110,2023,7,2023-07-01,weekday,58531.0,46.82
110,2023,7,2023-07-01,weekend,13356.0,50.8
111,2023,7,2023-07-01,total,46438.0,51.97
111,2023,7,2023-07-01,weekday,37539.0,51.23
111,2023,7,2023-07-01,weekend,8899.0,55.06
113,2023,7,2023-07-01,total,63860.0,49.53
113,2023,7,2023-07-01,weekday,51094.0,49.71
113,2023,7,2023-07-01,weekend,12766.0,48.79
114,2023,7,2023-07-01,total,63616.0,59.86
114,2023,7,2023-07-01,weekday,51909.0,59.69
114,2023,7,2023-07-01,weekend,11707.0,60.59
118,2023,7,2023-07-01,total,125622.0,64.84
118,2023,7,2023-07-01,weekday,87982.0,61.72
118,2023,7,2023-07-01,weekend,37640.0,72.14
119,2023,7,2023-07-01,total,466087.0,66.55
119,2023,7,2023-07-01,weekday,341427.0,64.53
119,2023,7,2023-07-01,weekend,124660.0,72.09
120,2023,7,2023-07-01,total,696466.0,71.38
120,2023,7,2023-07-01,weekday,474217.0,70.12
120,2023,7,2023-07-01,weekend,222249.0,74.09
122,2023,7,2023-07-01,total,171418.0,64.19
122,2023,7,2023-07-01,weekday,129775.0,62.69
122,2023,7,2023-07-01,weekend,41643.0,68.86
123,2023,7,2023-07-01,total,116387.0,53.12
123,2023,7,2023-07-01,weekday,88458.0,50.69
123,2023,7,2023-07-01,weekend,27929.0,60.81
124,2023,7,2023-07-01,total,137587.0,63.63
124,2023,7,2023-07-01,weekday,96918.0,61.52
124,2023,7,2023-07-01,weekend,40669.0,68.68
125,2023,7,2023-07-01,total,142601.0,66.06
125,2023,7,2023-07-01,weekday,100369.0,63.94
125,2023,7,2023-07-01,weekend,42232.0,71.1
126,2023,7,2023-07-01,total,177297.0,63.89
126,2023,7,2023-07-01,weekday,118205.0,60.54
126,2023,7,2023-07-01,weekend,59092.0,70.61
127,2023,7,2023-07-01,total,222662.0,58.47
127,2023,7,2023-07-01,weekday,164804.0,56.51
127,2023,7,2023-07-01,weekend,57858.0,64.04
129,2023,7,2023-07-01,total,124123.0,55.76
129,2023,7,2023-07-01,weekday,100987.0,54.09
129,2023,7,2023-07-01,weekend,23136.0,63.03
130,2023,7,2023-07-01,total,68836.0,55.76
130,2023,7,2023-07-01,weekday,56386.0,54.79
130,2023,7,2023-07-01,weekend,12450.0,60.14
131,2023,7,2023-07-01,total,41626.0,53.7
131,2023,7,2023-07-01,weekday,34115.0,52.94
131,2023,7,2023-07-01,weekend,7511.0,57.12
133,2023,7,2023-07-01,total,25034.0,39.67
133,2023,7,2023-07-01,weekday,20926.0,38.37
133,2023,7,2023-07-01,weekend,4108.0,46.28
134,2023,7,2023-07-01,total,34130.0,29.87
134,2023,7,2023-07-01,weekday,29414.0,29.71
134,2023,7,2023-07-01,weekend,4716.0,30.83
135,2023,7,2023-07-01,total,42287.0,33.73
135,2023,7,2023-07-01,weekday,35655.0,32.9
135,2023,7,2023-07-01,weekend,6632.0,38.15
136,2023,7,2023-07-01,total,51448.0,30.17
136,2023,7,2023-07-01,weekday,43975.0,29.92
136,2023,7,2023-07-01,weekend,7473.0,31.66
137,2023,7,2023-07-01,total,44800.0,36.11
137,2023,7,2023-07-01,weekday,39517.0,35.91
137,2023,7,2023-07-01,weekend,5283.0,37.55
138,2023,7,2023-07-01,total,51700.0,25.96
138,2023,7,2023-07-01,weekday,44205.0,25.62
138,2023,7,2023-07-01,weekend,7495.0,27.95
141,2023,7,2023-07-01,total,28285.0,47.6
141,2023,7,2023-07-01,weekday,21255.0,45.72
141,2023,7,2023-07-01,weekend,7030.0,53.3
143,2023,7,2023-07-01,total,164513.0,35.44
143,2023,7,2023-07-01,weekday,104850.0,35.54
143,2023,7,2023-07-01,weekend,59663.0,35.25
144,2023,7,2023-07-01,total,112031.0,44.36
144,2023,7,2023-07-01,weekday,78917.0,43.15
144,2023,7,2023-07-01,weekend,33114.0,47.25
145,2023,7,2023-07-01,total,80526.0,45.35
145,2023,7,2023-07-01,weekday,58680.0,44.02
145,2023,7,2023-07-01,weekend,21846.0,48.93
146,2023,7,2023-07-01,total,130279.0,46.92
146,2023,7,2023-07-01,weekday,95451.0,46.08
146,2023,7,2023-07-01,weekend,34828.0,49.24
147,2023,7,2023-07-01,total,184989.0,43.2
147,2023,7,2023-07-01,weekday,141089.0,42.12
147,2023,7,2023-07-01,weekend,43900.0,46.64
149,2023,7,2023-07-01,total,67408.0,40.62
149,2023,7,2023-07-01,weekday,48699.0,38.84
149,2023,7,2023-07-01,weekend,18709.0,45.26
150,2023,7,2023-07-01,total,45567.0,41.87
150,2023,7,2023-07-01,weekday,31109.0,39.49
150,2023,7,2023-07-01,weekend,14458.0,46.98
151,2023,7,2023-07-01,total,363801.0,42.99
151,2023,7,2023-07-01,weekday,270954.0,41.88
151,2023,7,2023-07-01,weekend,92847.0,46.22
152,2023,7,2023-07-01,total,80902.0,46.97
152,2023,7,2023-07-01,weekday,63197.0,45.65
152,2023,7,2023-07-01,weekend,17705.0,51.7
153,2023,7,2023-07-01,total,441459.0,42.81
153,2023,7,2023-07-01,weekday,332720.0,41.64
153,2023,7,2023-07-01,weekend,108739.0,46.39
154,2023,7,2023-07-01,total,113707.0,48.27
154,2023,7,2023-07-01,weekday,85316.0,46.93
154,2023,7,2023-07-01,weekend,28391.0,52.29
155,2023,7,2023-07-01,total,135883.0,53.62
155,2023,7,2023-07-01,weekday,100789.0,51.88
155,2023,7,2023-07-01,weekend,35094.0,58.64
156,2023,7,2023-07-01,total,85277.0,48.99
156,2023,7,2023-07-01,weekday,64077.0,47.11
156,2023,7,2023-07-01,weekend,21200.0,54.68
157,2023,7,2023-07-01,total,168103.0,50.94
157,2023,7,2023-07-01,weekday,132609.0,49.26
157,2023,7,2023-07-01,weekend,35494.0,57.21
158,2023,7,2023-07-01,total,190308.0,53.76
158,2023,7,2023-07-01,weekday,146402.0,52.13
158,2023,7,2023-07-01,weekend,43906.0,59.17
159,2023,7,2023-07-01,total,334570.0,50.66
159,2023,7,2023-07-01,weekday,234017.0,48.7
159,2023,7,2023-07-01,weekend,100553.0,55.22
160,2023,7,2023-07-01,total,202548.0,54.99
160,2023,7,2023-07-01,weekday,146919.0,53.11
160,2023,7,2023-07-01,weekend,55629.0,59.95
162,2023,7,2023-07-01,total,401069.0,55.56
162,2023,7,2023-07-01,weekday,284263.0,54.33
162,2023,7,2023-07-01,weekend,116806.0,58.55
164,2023,7,2023-07-01,total,1431047.0,53.97
164,2023,7,2023-07-01,weekday,1086633.0,52.67
164,2023,7,2023-07-01,weekend,344414.0,58.05
165,2023,7,2023-07-01,total,333650.0,53.49
165,2023,7,2023-07-01,weekday,262657.0,52.28
165,2023,7,2023-07-01,weekend,70993.0,58.0
167,2023,7,2023-07-01,total,786269.0,59.21
167,2023,7,2023-07-01,weekday,558310.0,57.77
167,2023,7,2023-07-01,weekend,227959.0,62.73
168,2023,7,2023-07-01,total,226414.0,61.79
168,2023,7,2023-07-01,weekday,187813.0,61.58
168,2023,7,2023-07-01,weekend,38601.0,62.85
169,2023,7,2023-07-01,total,308792.0,54.39
169,2023,7,2023-07-01,weekday,251471.0,54.02
169,2023,7,2023-07-01,weekend,57321.0,56.04
173,2023,7,2023-07-01,total,167529.0,54.74
173,2023,7,2023-07-01,weekday,141238.0,54.65
173,2023,7,2023-07-01,weekend,26291.0,55.22
175,2023,7,2023-07-01,total,224605.0,56.66
175,2023,7,2023-07-01,weekday,163774.0,54.16
175,2023,7,2023-07-01,weekend,60831.0,63.41
176,2023,7,2023-07-01,total,98517.0,58.49
176,2023,7,2023-07-01,weekday,70888.0,56.47
176,2023,7,2023-07-01,weekend,27629.0,63.69
177,2023,7,2023-07-01,total,121639.0,62.03
177,2023,7,2023-07-01,weekday,93425.0,59.9
177,2023,7,2023-07-01,weekend,28214.0,69.09
179,2023,7,2023-07-01,total,310981.0,50.91
179,2023,7,2023-07-01,weekday,237039.0,49.79
179,2023,7,2023-07-01,weekend,73942.0,54.5
180,2023,7,2023-07-01,total,114502.0,55.16
180,2023,7,2023-07-01,weekday,85406.0,53.81
180,2023,7,2023-07-01,weekend,29096.0,59.12
181,2023,7,2023-07-01,total,234702.0,44.81
181,2023,7,2023-07-01,weekday,178313.0,43.83
181,2023,7,2023-07-01,weekend,56389.0,47.93
182,2023,7,2023-07-01,total,86992.0,43.25
182,2023,7,2023-07-01,weekday,65670.0,41.86
182,2023,7,2023-07-01,weekend,21322.0,47.53
183,2023,7,2023-07-01,total,84178.0,42.86
183,2023,7,2023-07-01,weekday,64486.0,41.2
183,2023,7,2023-07-01,weekend,19692.0,48.28
185,2023,7,2023-07-01,total,36700.0,29.77
185,2023,7,2023-07-01,weekday,29530.0,29.28
185,2023,7,2023-07-01,weekend,7170.0,31.81
186,2023,7,2023-07-01,total,38730.0,33.17
186,2023,7,2023-07-01,weekday,30529.0,32.87
186,2023,7,2023-07-01,weekend,8201.0,34.28
187,2023,7,2023-07-01,total,42477.0,32.97
187,2023,7,2023-07-01,weekday,33650.0,32.68
187,2023,7,2023-07-01,weekend,8827.0,34.09
188,2023,7,2023-07-01,total,164893.0,32.76
188,2023,7,2023-07-01,weekday,129394.0,32.29
188,2023,7,2023-07-01,weekend,35499.0,34.51
189,2023,7,2023-07-01,total,94485.0,36.5
189,2023,7,2023-07-01,weekday,74576.0,36.11
189,2023,7,2023-07-01,weekend,19909.0,37.99
190,2023,7,2023-07-01,total,70945.0,39.81
190,2023,7,2023-07-01,weekday,55926.0,39.65
190,2023,7,2023-07-01,weekend,15019.0,40.41
191,2023,7,2023-07-01,total,47137.0,36.0
191,2023,7,2023-07-01,weekday,38039.0,35.51
191,2023,7,2023-07-01,weekend,9098.0,38.02
192,2023,7,2023-07-01,total,121978.0,34.92
192,2023,7,2023-07-01,weekday,96042.0,34.69
192,2023,7,2023-07-01,weekend,25936.0,35.76
193,2023,7,2023-07-01,total,29504.0,32.44
193,2023,7,2023-07-01,weekday,24018.0,32.15
193,2023,7,2023-07-01,weekend,5486.0,33.7
194,2023,7,2023-07-01,total,37902.0,29.39
194,2023,7,2023-07-01,weekday,31342.0,29.09
194,2023,7,2023-07-01,weekend,6560.0,30.84
195,2023,7,2023-07-01,total,109805.0,27.5
195,2023,7,2023-07-01,weekday,88682.0,27.52
195,2023,7,2023-07-01,weekend,21123.0,27.37
196,2023,7,2023-07-01,total,20585.0,17.67
196,2023,7,2023-07-01,weekday,13404.0,19.1
196,2023,7,2023-07-01,weekend,7181.0,15.0
197,2023,7,2023-07-01,total,14734.0,33.28
197,2023,7,2023-07-01,weekday,11798.0,33.51
197,2023,7,2023-07-01,weekend,2936.0,32.39
198,2023,7,2023-07-01,total,57809.0,34.9
198,2023,7,2023-07-01,weekday,41217.0,34.34
198,2023,7,2023-07-01,weekend,16592.0,36.31
199,2023,7,2023-07-01,total,4811.0,39.53
199,2023,7,2023-07-01,weekday,3821.0,37.61
199,2023,7,2023-07-01,weekend,990.0,46.97
200,2023,7,2023-07-01,total,29959.0,55.39
200,2023,7,2023-07-01,weekday,15393.0,50.3
200,2023,7,2023-07-01,weekend,14566.0,60.76
201,2023,7,2023-07-01,total,13586.0,50.61
201,2023,7,2023-07-01,weekday,8200.0,44.0
201,2023,7,2023-07-01,weekend,5386.0,60.68
202,2023,7,2023-07-01,total,12361.0,62.93
202,2023,7,2023-07-01,weekday,6334.0,55.9
202,2023,7,2023-07-01,weekend,6027.0,70.32
203,2023,7,2023-07-01,total,19836.0,36.24
203,2023,7,2023-07-01,weekday,12966.0,32.36
203,2023,7,2023-07-01,weekend,6870.0,43.55
204,2023,7,2023-07-01,total,47550.0,46.96
204,2023,7,2023-07-01,weekday,34807.0,43.47
204,2023,7,2023-07-01,weekend,12743.0,56.49
205,2023,7,2023-07-01,total,28155.0,30.77
205,2023,7,2023-07-01,weekday,22718.0,29.58
205,2023,7,2023-07-01,weekend,5437.0,35.74
206,2023,7,2023-07-01,total,10971.0,27.88
206,2023,7,2023-07-01,weekday,9040.0,27.98
206,2023,7,2023-07-01,weekend,1931.0,27.45
207,2023,7,2023-07-01,total,13323.0,30.48
207,2023,7,2023-07-01,weekday,10705.0,29.29
207,2023,7,2023-07-01,weekend,2618.0,35.33
208,2023,7,2023-07-01,total,23066.0,32.36
208,2023,7,2023-07-01,weekday,19148.0,32.25
208,2023,7,2023-07-01,weekend,3918.0,32.9
209,2023,7,2023-07-01,total,64887.0,29.49
209,2023,7,2023-07-01,weekday,53341.0,29.23
209,2023,7,2023-07-01,weekend,11546.0,30.66
