puma,year,month,period,day_group,ridership,omny_pct
4412,2021,5,2021-05-01,total,1182582.0,9.92
4412,2021,5,2021-05-01,weekday,952619.0,9.65
4412,2021,5,2021-05-01,weekend,229963.0,11.05
4414,2021,5,2021-05-01,total,216251.0,13.08
4414,2021,5,2021-05-01,weekday,165905.0,12.1
4414,2021,5,2021-05-01,weekend,50346.0,16.31
4103,2021,6,2021-06-01,total,1521188.0,26.84
4103,2021,6,2021-06-01,weekday,1138787.0,24.67
4103,2021,6,2021-06-01,weekend,382401.0,33.3
4104,2021,6,2021-06-01,total,2161560.0,27.42
4104,2021,6,2021-06-01,weekday,1623882.0,25.52
4104,2021,6,2021-06-01,weekend,537678.0,33.17
4107,2021,6,2021-06-01,total,3508555.0,22.96
4107,2021,6,2021-06-01,weekday,2783744.0,21.56
4107,2021,6,2021-06-01,weekend,724811.0,28.34
4108,2021,6,2021-06-01,total,3108951.0,21.33
4108,2021,6,2021-06-01,weekday,2597006.0,20.33
4108,2021,6,2021-06-01,weekend,511945.0,26.4
4109,2021,6,2021-06-01,total,1289110.0,20.98
4109,2021,6,2021-06-01,weekday,1019473.0,20.09
4109,2021,6,2021-06-01,weekend,269637.0,24.36
4110,2021,6,2021-06-01,total,946716.0,19.58
4110,2021,6,2021-06-01,weekday,752287.0,18.62
4110,2021,6,2021-06-01,weekend,194429.0,23.29
4111,2021,6,2021-06-01,total,1084478.0,17.42
4111,2021,6,2021-06-01,weekday,886017.0,16.75
4111,2021,6,2021-06-01,weekend,198461.0,20.41
4112,2021,6,2021-06-01,total,1579611.0,18.85
4112,2021,6,2021-06-01,weekday,1276871.0,18.2
4112,2021,6,2021-06-01,weekend,302740.0,21.6
4121,2021,6,2021-06-01,total,6035225.0,26.15
4121,2021,6,2021-06-01,weekday,4732834.0,24.54
4121,2021,6,2021-06-01,weekend,1302391.0,32.01
4165,2021,6,2021-06-01,total,11715496.0,23.59
4165,2021,6,2021-06-01,weekday,9482076.0,22.53
4165,2021,6,2021-06-01,weekend,2233420.0,28.11
4204,2021,6,2021-06-01,total,920872.0,16.3
4204,2021,6,2021-06-01,weekday,743751.0,15.71
4204,2021,6,2021-06-01,weekend,177121.0,18.78
4205,2021,6,2021-06-01,total,726084.0,15.25
4205,2021,6,2021-06-01,weekday,592407.0,14.95
4205,2021,6,2021-06-01,weekend,133677.0,16.6
4207,2021,6,2021-06-01,total,814741.0,14.53
4207,2021,6,2021-06-01,weekday,667340.0,14.28
4207,2021,6,2021-06-01,weekend,147401.0,15.65
4208,2021,6,2021-06-01,total,350374.0,14.81
4208,2021,6,2021-06-01,weekday,287984.0,14.29
4208,2021,6,2021-06-01,weekend,62390.0,17.21
4209,2021,6,2021-06-01,total,452873.0,14.73
4209,2021,6,2021-06-01,weekday,373830.0,14.55
4209,2021,6,2021-06-01,weekend,79043.0,15.59
4210,2021,6,2021-06-01,total,381449.0,14.63
4210,2021,6,2021-06-01,weekday,319634.0,14.37
4210,2021,6,2021-06-01,weekend,61815.0,15.95
4211,2021,6,2021-06-01,total,331311.0,15.74
4211,2021,6,2021-06-01,weekday,278530.0,15.54
4211,2021,6,2021-06-01,weekend,52781.0,16.78
4212,2021,6,2021-06-01,total,511275.0,11.51
4212,2021,6,2021-06-01,weekday,425479.0,11.26
4212,2021,6,2021-06-01,weekend,85796.0,12.73
4221,2021,6,2021-06-01,total,1380900.0,14.94
4221,2021,6,2021-06-01,weekday,1147365.0,14.63
4221,2021,6,2021-06-01,weekend,233535.0,16.43
4263,2021,6,2021-06-01,total,382718.0,15.75
4263,2021,6,2021-06-01,weekday,313810.0,15.31
4263,2021,6,2021-06-01,weekend,68908.0,17.76
4301,2021,6,2021-06-01,total,1821387.0,30.89
4301,2021,6,2021-06-01,weekday,1382267.0,28.73
4301,2021,6,2021-06-01,weekend,439120.0,37.7
4302,2021,6,2021-06-01,total,2172846.0,23.99
4302,2021,6,2021-06-01,weekday,1728704.0,22.54
4302,2021,6,2021-06-01,weekend,444142.0,29.66
4303,2021,6,2021-06-01,total,999791.0,23.11
4303,2021,6,2021-06-01,weekday,842799.0,22.28
4303,2021,6,2021-06-01,weekend,156992.0,27.58
4304,2021,6,2021-06-01,total,1052697.0,24.76
4304,2021,6,2021-06-01,weekday,823015.0,23.39
4304,2021,6,2021-06-01,weekend,229682.0,29.65
4305,2021,6,2021-06-01,total,779432.0,13.6
4305,2021,6,2021-06-01,weekday,645079.0,13.28
4305,2021,6,2021-06-01,weekend,134353.0,15.14
4306,2021,6,2021-06-01,total,1408270.0,22.34
4306,2021,6,2021-06-01,weekday,1095981.0,20.89
4306,2021,6,2021-06-01,weekend,312289.0,27.45
4307,2021,6,2021-06-01,total,1066622.0,15.83
4307,2021,6,2021-06-01,weekday,854832.0,15.43
4307,2021,6,2021-06-01,weekend,211790.0,17.43
4308,2021,6,2021-06-01,total,145277.0,24.69
4308,2021,6,2021-06-01,weekday,115533.0,23.72
4308,2021,6,2021-06-01,weekend,29744.0,28.47
4309,2021,6,2021-06-01,total,1117735.0,18.39
4309,2021,6,2021-06-01,weekday,895397.0,17.31
4309,2021,6,2021-06-01,weekend,222338.0,22.73
4310,2021,6,2021-06-01,total,404506.0,16.21
4310,2021,6,2021-06-01,weekday,330894.0,15.74
4310,2021,6,2021-06-01,weekend,73612.0,18.36
4311,2021,6,2021-06-01,total,860372.0,11.79
4311,2021,6,2021-06-01,weekday,700452.0,11.68
4311,2021,6,2021-06-01,weekend,159920.0,12.29
4312,2021,6,2021-06-01,total,592117.0,13.14
4312,2021,6,2021-06-01,weekday,504395.0,12.86
4312,2021,6,2021-06-01,weekend,87722.0,14.73
4313,2021,6,2021-06-01,total,633805.0,15.17
4313,2021,6,2021-06-01,weekday,477501.0,13.98
4313,2021,6,2021-06-01,weekend,156304.0,18.78
4314,2021,6,2021-06-01,total,977176.0,15.46
4314,2021,6,2021-06-01,weekday,799690.0,14.9
4314,2021,6,2021-06-01,weekend,177486.0,17.98
4315,2021,6,2021-06-01,total,720179.0,14.69
4315,2021,6,2021-06-01,weekday,600568.0,14.38
4315,2021,6,2021-06-01,weekend,119611.0,16.26
4316,2021,6,2021-06-01,total,687034.0,15.4
4316,2021,6,2021-06-01,weekday,568271.0,14.76
4316,2021,6,2021-06-01,weekend,118763.0,18.41
4317,2021,6,2021-06-01,total,287193.0,14.23
4317,2021,6,2021-06-01,weekday,237148.0,13.69
4317,2021,6,2021-06-01,weekend,50045.0,16.75
4318,2021,6,2021-06-01,total,117373.0,10.96
4318,2021,6,2021-06-01,weekday,100231.0,10.71
4318,2021,6,2021-06-01,weekend,17142.0,12.44
4401,2021,6,2021-06-01,total,1363554.0,20.48
4401,2021,6,2021-06-01,weekday,1119092.0,19.78
4401,2021,6,2021-06-01,weekend,244462.0,23.71
4402,2021,6,2021-06-01,total,1656489.0,20.17
4402,2021,6,2021-06-01,weekday,1351007.0,19.3
4402,2021,6,2021-06-01,weekend,305482.0,24.0
4403,2021,6,2021-06-01,total,745916.0,13.3
4403,2021,6,2021-06-01,weekday,596522.0,13.12
4403,2021,6,2021-06-01,weekend,149394.0,14.04
4404,2021,6,2021-06-01,total,2652349.0,14.6
4404,2021,6,2021-06-01,weekday,2130342.0,14.33
4404,2021,6,2021-06-01,weekend,522007.0,15.7
4405,2021,6,2021-06-01,total,348411.0,19.96
4405,2021,6,2021-06-01,weekday,287548.0,18.73
4405,2021,6,2021-06-01,weekend,60863.0,25.81
4406,2021,6,2021-06-01,total,657668.0,14.9
4406,2021,6,2021-06-01,weekday,548943.0,14.49
4406,2021,6,2021-06-01,weekend,108725.0,16.97
4407,2021,6,2021-06-01,total,793958.0,12.21
4407,2021,6,2021-06-01,weekday,632592.0,11.7
4407,2021,6,2021-06-01,weekend,161366.0,14.22
4409,2021,6,2021-06-01,total,407061.0,13.18
4409,2021,6,2021-06-01,weekday,335013.0,13.04
4409,2021,6,2021-06-01,weekend,72048.0,13.82
4410,2021,6,2021-06-01,total,364705.0,11.46
4410,2021,6,2021-06-01,weekday,312690.0,11.27
4410,2021,6,2021-06-01,weekend,52015.0,12.6
4412,2021,6,2021-06-01,total,1282931.0,10.88
4412,2021,6,2021-06-01,weekday,1071661.0,10.63
4412,2021,6,2021-06-01,weekend,211270.0,12.14
4414,2021,6,2021-06-01,total,247063.0,15.03
4414,2021,6,2021-06-01,weekday,195154.0,13.64
4414,2021,6,2021-06-01,weekend,51909.0,20.24
4103,2021,7,2021-07-01,total,1632485.0,29.41
4103,2021,7,2021-07-01,weekday,1188535.0,26.95
4103,2021,7,2021-07-01,weekend,443950.0,36.01
4104,2021,7,2021-07-01,total,2242310.0,29.14
4104,2021,7,2021-07-01,weekday,1668035.0,27.51
4104,2021,7,2021-07-01,weekend,574275.0,33.87
4107,2021,7,2021-07-01,total,3526287.0,24.54
4107,2021,7,2021-07-01,weekday,2732165.0,23.23
4107,2021,7,2021-07-01,weekend,794122.0,29.07
4108,2021,7,2021-07-01,total,3081950.0,23.39
4108,2021,7,2021-07-01,weekday,2517654.0,22.35
4108,2021,7,2021-07-01,weekend,564296.0,28.01
4109,2021,7,2021-07-01,total,1273643.0,22.2
4109,2021,7,2021-07-01,weekday,988038.0,21.36
4109,2021,7,2021-07-01,weekend,285605.0,25.11
4110,2021,7,2021-07-01,total,949481.0,21.04
4110,2021,7,2021-07-01,weekday,733222.0,20.2
4110,2021,7,2021-07-01,weekend,216259.0,23.89
4111,2021,7,2021-07-01,total,1062400.0,19.07
4111,2021,7,2021-07-01,weekday,860820.0,18.42
4111,2021,7,2021-07-01,weekend,201580.0,21.86
4112,2021,7,2021-07-01,total,1550405.0,20.27
4112,2021,7,2021-07-01,weekday,1222488.0,19.75
4112,2021,7,2021-07-01,weekend,327917.0,22.23
4121,2021,7,2021-07-01,total,6470836.0,27.57
4121,2021,7,2021-07-01,weekday,5003335.0,26.09
4121,2021,7,2021-07-01,weekend,1467501.0,32.63
4165,2021,7,2021-07-01,total,12453368.0,25.34
4165,2021,7,2021-07-01,weekday,9899788.0,24.37
4165,2021,7,2021-07-01,weekend,2553580.0,29.08
4204,2021,7,2021-07-01,total,931530.0,17.58
4204,2021,7,2021-07-01,weekday,712932.0,16.61
4204,2021,7,2021-07-01,weekend,218598.0,20.74
4205,2021,7,2021-07-01,total,714372.0,16.27
4205,2021,7,2021-07-01,weekday,567889.0,16.07
4205,2021,7,2021-07-01,weekend,146483.0,17.04
4207,2021,7,2021-07-01,total,804470.0,15.59
4207,2021,7,2021-07-01,weekday,643020.0,15.41
4207,2021,7,2021-07-01,weekend,161450.0,16.31
4208,2021,7,2021-07-01,total,347725.0,15.99
4208,2021,7,2021-07-01,weekday,279184.0,15.52
4208,2021,7,2021-07-01,weekend,68541.0,17.91
4209,2021,7,2021-07-01,total,393142.0,15.97
4209,2021,7,2021-07-01,weekday,339130.0,15.94
4209,2021,7,2021-07-01,weekend,54012.0,16.12
4210,2021,7,2021-07-01,total,351558.0,15.72
4210,2021,7,2021-07-01,weekday,297198.0,15.74
4210,2021,7,2021-07-01,weekend,54360.0,15.6
4211,2021,7,2021-07-01,total,329744.0,16.89
4211,2021,7,2021-07-01,weekday,269100.0,16.73
4211,2021,7,2021-07-01,weekend,60644.0,17.56
4212,2021,7,2021-07-01,total,504557.0,12.62
4212,2021,7,2021-07-01,weekday,408083.0,12.49
4212,2021,7,2021-07-01,weekend,96474.0,13.16
4221,2021,7,2021-07-01,total,1304105.0,15.97
4221,2021,7,2021-07-01,weekday,1073954.0,15.73
4221,2021,7,2021-07-01,weekend,230151.0,17.11
4263,2021,7,2021-07-01,total,385416.0,16.73
4263,2021,7,2021-07-01,weekday,306833.0,16.31
4263,2021,7,2021-07-01,weekend,78583.0,18.34
4301,2021,7,2021-07-01,total,1874619.0,33.9
4301,2021,7,2021-07-01,weekday,1379739.0,31.67
4301,2021,7,2021-07-01,weekend,494880.0,40.12
4302,2021,7,2021-07-01,total,2203215.0,26.28
4302,2021,7,2021-07-01,weekday,1720517.0,24.76
4302,2021,7,2021-07-01,weekend,482698.0,31.72
4303,2021,7,2021-07-01,total,1064219.0,25.55
4303,2021,7,2021-07-01,weekday,828100.0,24.49
4303,2021,7,2021-07-01,weekend,236119.0,29.26
4304,2021,7,2021-07-01,total,1072102.0,27.41
4304,2021,7,2021-07-01,weekday,814707.0,26.02
4304,2021,7,2021-07-01,weekend,257395.0,31.81
4305,2021,7,2021-07-01,total,756487.0,15.15
4305,2021,7,2021-07-01,weekday,624117.0,14.85
4305,2021,7,2021-07-01,weekend,132370.0,16.61
4306,2021,7,2021-07-01,total,1356546.0,24.2
4306,2021,7,2021-07-01,weekday,1056082.0,23.09
4306,2021,7,2021-07-01,weekend,300464.0,28.1
4307,2021,7,2021-07-01,total,1071377.0,17.64
4307,2021,7,2021-07-01,weekday,841658.0,17.25
4307,2021,7,2021-07-01,weekend,229719.0,19.04
4308,2021,7,2021-07-01,total,145441.0,27.89
4308,2021,7,2021-07-01,weekday,112554.0,27.07
4308,2021,7,2021-07-01,weekend,32887.0,30.71
4309,2021,7,2021-07-01,total,1116683.0,19.83
4309,2021,7,2021-07-01,weekday,884101.0,18.85
4309,2021,7,2021-07-01,weekend,232582.0,23.55
4310,2021,7,2021-07-01,total,401900.0,17.67
4310,2021,7,2021-07-01,weekday,322734.0,17.2
4310,2021,7,2021-07-01,weekend,79166.0,19.58
4311,2021,7,2021-07-01,total,901055.0,12.89
4311,2021,7,2021-07-01,weekday,708459.0,12.78
4311,2021,7,2021-07-01,weekend,192596.0,13.3
4312,2021,7,2021-07-01,total,569529.0,14.66
4312,2021,7,2021-07-01,weekday,477774.0,14.42
4312,2021,7,2021-07-01,weekend,91755.0,15.92
4313,2021,7,2021-07-01,total,656290.0,16.65
4313,2021,7,2021-07-01,weekday,489919.0,15.68
4313,2021,7,2021-07-01,weekend,166371.0,19.51
4314,2021,7,2021-07-01,total,956505.0,16.69
4314,2021,7,2021-07-01,weekday,768348.0,16.15
4314,2021,7,2021-07-01,weekend,188157.0,18.89
4315,2021,7,2021-07-01,total,696393.0,16.47
4315,2021,7,2021-07-01,weekday,570743.0,16.18
4315,2021,7,2021-07-01,weekend,125650.0,17.79
4316,2021,7,2021-07-01,total,698886.0,16.89
4316,2021,7,2021-07-01,weekday,552889.0,16.26
4316,2021,7,2021-07-01,weekend,145997.0,19.25
4317,2021,7,2021-07-01,total,290012.0,15.64
4317,2021,7,2021-07-01,weekday,236355.0,15.05
4317,2021,7,2021-07-01,weekend,53657.0,18.23
4318,2021,7,2021-07-01,total,99043.0,12.42
4318,2021,7,2021-07-01,weekday,81552.0,12.08
4318,2021,7,2021-07-01,weekend,17491.0,14.02
4401,2021,7,2021-07-01,total,1409827.0,22.08
4401,2021,7,2021-07-01,weekday,1118766.0,21.34
4401,2021,7,2021-07-01,weekend,291061.0,24.9
4402,2021,7,2021-07-01,total,1724872.0,21.63
4402,2021,7,2021-07-01,weekday,1361713.0,20.67
4402,2021,7,2021-07-01,weekend,363159.0,25.23
4403,2021,7,2021-07-01,total,781823.0,14.59
4403,2021,7,2021-07-01,weekday,600252.0,14.33
4403,2021,7,2021-07-01,weekend,181571.0,15.46
4404,2021,7,2021-07-01,total,2701831.0,15.86
4404,2021,7,2021-07-01,weekday,2116904.0,15.66
4404,2021,7,2021-07-01,weekend,584927.0,16.59
4405,2021,7,2021-07-01,total,346942.0,22.29
4405,2021,7,2021-07-01,weekday,279318.0,21.12
4405,2021,7,2021-07-01,weekend,67624.0,27.13
4406,2021,7,2021-07-01,total,674302.0,16.32
4406,2021,7,2021-07-01,weekday,549829.0,15.86
4406,2021,7,2021-07-01,weekend,124473.0,18.36
4407,2021,7,2021-07-01,total,838621.0,13.61
4407,2021,7,2021-07-01,weekday,648424.0,13.04
4407,2021,7,2021-07-01,weekend,190197.0,15.53
4409,2021,7,2021-07-01,total,384080.0,14.41
4409,2021,7,2021-07-01,weekday,328444.0,14.41
4409,2021,7,2021-07-01,weekend,55636.0,14.42
4410,2021,7,2021-07-01,total,377021.0,12.87
4410,2021,7,2021-07-01,weekday,307508.0,12.62
4410,2021,7,2021-07-01,weekend,69513.0,13.97
4412,2021,7,2021-07-01,total,1288980.0,12.31
4412,2021,7,2021-07-01,weekday,1062105.0,12.06
4412,2021,7,2021-07-01,weekend,226875.0,13.5
4414,2021,7,2021-07-01,total,260464.0,17.11
4414,2021,7,2021-07-01,weekday,200133.0,15.8
4414,2021,7,2021-07-01,weekend,60331.0,21.46
4103,2021,8,2021-08-01,total,1554450.0,30.29
4103,2021,8,2021-08-01,weekday,1175921.0,28.27
4103,2021,8,2021-08-01,weekend,378529.0,36.59
4104,2021,8,2021-08-01,total,2124465.0,29.97
4104,2021,8,2021-08-01,weekday,1638520.0,28.48
4104,2021,8,2021-08-01,weekend,485945.0,35.03
4107,2021,8,2021-08-01,total,3483107.0,25.67
4107,2021,8,2021-08-01,weekday,2741849.0,24.41
4107,2021,8,2021-08-01,weekend,741258.0,30.31
4108,2021,8,2021-08-01,total,3093250.0,24.66
4108,2021,8,2021-08-01,weekday,2562263.0,23.64
4108,2021,8,2021-08-01,weekend,530987.0,29.56
4109,2021,8,2021-08-01,total,1305202.0,22.8
4109,2021,8,2021-08-01,weekday,1032743.0,22.18
4109,2021,8,2021-08-01,weekend,272459.0,25.14
4110,2021,8,2021-08-01,total,940341.0,21.25
4110,2021,8,2021-08-01,weekday,748137.0,20.51
4110,2021,8,2021-08-01,weekend,192204.0,24.13
4111,2021,8,2021-08-01,total,1069187.0,19.88
4111,2021,8,2021-08-01,weekday,872115.0,19.33
4111,2021,8,2021-08-01,weekend,197072.0,22.31
4112,2021,8,2021-08-01,total,1560246.0,20.46
4112,2021,8,2021-08-01,weekday,1263099.0,19.98
4112,2021,8,2021-08-01,weekend,297147.0,22.47
4121,2021,8,2021-08-01,total,6269902.0,28.65
4121,2021,8,2021-08-01,weekday,4948106.0,27.05
4121,2021,8,2021-08-01,weekend,1321796.0,34.62
4165,2021,8,2021-08-01,total,12333788.0,26.39
4165,2021,8,2021-08-01,weekday,9970601.0,25.35
4165,2021,8,2021-08-01,weekend,2363187.0,30.78
4204,2021,8,2021-08-01,total,945079.0,18.6
4204,2021,8,2021-08-01,weekday,757493.0,18.29
4204,2021,8,2021-08-01,weekend,187586.0,19.85
4205,2021,8,2021-08-01,total,709184.0,16.61
4205,2021,8,2021-08-01,weekday,573994.0,16.46
4205,2021,8,2021-08-01,weekend,135190.0,17.24
4207,2021,8,2021-08-01,total,806581.0,16.1
4207,2021,8,2021-08-01,weekday,656396.0,15.98
4207,2021,8,2021-08-01,weekend,150185.0,16.64
4208,2021,8,2021-08-01,total,354807.0,16.61
4208,2021,8,2021-08-01,weekday,290136.0,16.25
4208,2021,8,2021-08-01,weekend,64671.0,18.25
4209,2021,8,2021-08-01,total,445444.0,16.39
4209,2021,8,2021-08-01,weekday,366477.0,16.31
4209,2021,8,2021-08-01,weekend,78967.0,16.77
4210,2021,8,2021-08-01,total,371607.0,16.48
4210,2021,8,2021-08-01,weekday,311946.0,16.43
4210,2021,8,2021-08-01,weekend,59661.0,16.73
4211,2021,8,2021-08-01,total,324773.0,17.31
4211,2021,8,2021-08-01,weekday,271038.0,17.25
4211,2021,8,2021-08-01,weekend,53735.0,17.61
4212,2021,8,2021-08-01,total,497935.0,13.16
4212,2021,8,2021-08-01,weekday,410761.0,13.02
4212,2021,8,2021-08-01,weekend,87174.0,13.85
4221,2021,8,2021-08-01,total,1334890.0,16.23
4221,2021,8,2021-08-01,weekday,1108600.0,16.1
4221,2021,8,2021-08-01,weekend,226290.0,16.86
4263,2021,8,2021-08-01,total,368510.0,16.94
4263,2021,8,2021-08-01,weekday,305002.0,16.63
4263,2021,8,2021-08-01,weekend,63508.0,18.43
4301,2021,8,2021-08-01,total,1823086.0,34.79
4301,2021,8,2021-08-01,weekday,1378089.0,32.65
4301,2021,8,2021-08-01,weekend,444997.0,41.42
4302,2021,8,2021-08-01,total,2176934.0,26.94
4302,2021,8,2021-08-01,weekday,1747853.0,25.53
4302,2021,8,2021-08-01,weekend,429081.0,32.67
4303,2021,8,2021-08-01,total,1059089.0,26.27
4303,2021,8,2021-08-01,weekday,841804.0,25.33
4303,2021,8,2021-08-01,weekend,217285.0,29.9
4304,2021,8,2021-08-01,total,1072701.0,28.1
4304,2021,8,2021-08-01,weekday,835777.0,26.86
4304,2021,8,2021-08-01,weekend,236924.0,32.48
4305,2021,8,2021-08-01,total,767545.0,15.52
4305,2021,8,2021-08-01,weekday,634906.0,15.35
4305,2021,8,2021-08-01,weekend,132639.0,16.34
4306,2021,8,2021-08-01,total,1317757.0,25.16
4306,2021,8,2021-08-01,weekday,1042527.0,24.04
4306,2021,8,2021-08-01,weekend,275230.0,29.42
4307,2021,8,2021-08-01,total,1064522.0,18.45
4307,2021,8,2021-08-01,weekday,851900.0,18.17
4307,2021,8,2021-08-01,weekend,212622.0,19.56
4308,2021,8,2021-08-01,total,139213.0,28.77
4308,2021,8,2021-08-01,weekday,110932.0,27.97
4308,2021,8,2021-08-01,weekend,28281.0,31.92
4309,2021,8,2021-08-01,total,1112502.0,20.56
4309,2021,8,2021-08-01,weekday,897024.0,19.71
4309,2021,8,2021-08-01,weekend,215478.0,24.13
4310,2021,8,2021-08-01,total,394338.0,18.26
4310,2021,8,2021-08-01,weekday,321219.0,17.88
4310,2021,8,2021-08-01,weekend,73119.0,19.92
4311,2021,8,2021-08-01,total,894645.0,13.58
4311,2021,8,2021-08-01,weekday,721611.0,13.6
4311,2021,8,2021-08-01,weekend,173034.0,13.51
4312,2021,8,2021-08-01,total,585259.0,15.37
4312,2021,8,2021-08-01,weekday,493469.0,15.18
4312,2021,8,2021-08-01,weekend,91790.0,16.4
4313,2021,8,2021-08-01,total,616319.0,17.13
4313,2021,8,2021-08-01,weekday,475728.0,16.27
4313,2021,8,2021-08-01,weekend,140591.0,20.01
4314,2021,8,2021-08-01,total,959486.0,17.46
4314,2021,8,2021-08-01,weekday,785637.0,17.07
4314,2021,8,2021-08-01,weekend,173849.0,19.23
4315,2021,8,2021-08-01,total,697904.0,17.43
4315,2021,8,2021-08-01,weekday,581206.0,17.22
4315,2021,8,2021-08-01,weekend,116698.0,18.46
4316,2021,8,2021-08-01,total,684096.0,17.41
4316,2021,8,2021-08-01,weekday,562669.0,16.89
4316,2021,8,2021-08-01,weekend,121427.0,19.82
4317,2021,8,2021-08-01,total,289380.0,16.42
4317,2021,8,2021-08-01,weekday,240778.0,15.92
4317,2021,8,2021-08-01,weekend,48602.0,18.88
4318,2021,8,2021-08-01,total,92769.0,13.06
4318,2021,8,2021-08-01,weekday,79698.0,12.7
4318,2021,8,2021-08-01,weekend,13071.0,15.23
4401,2021,8,2021-08-01,total,1400723.0,23.15
4401,2021,8,2021-08-01,weekday,1136335.0,22.47
4401,2021,8,2021-08-01,weekend,264388.0,26.09
4402,2021,8,2021-08-01,total,1731889.0,22.42
4402,2021,8,2021-08-01,weekday,1396164.0,21.61
4402,2021,8,2021-08-01,weekend,335725.0,25.78
4403,2021,8,2021-08-01,total,786193.0,15.22
4403,2021,8,2021-08-01,weekday,611593.0,15.16
4403,2021,8,2021-08-01,weekend,174600.0,15.43
4404,2021,8,2021-08-01,total,2774976.0,17.08
4404,2021,8,2021-08-01,weekday,2217295.0,16.97
4404,2021,8,2021-08-01,weekend,557681.0,17.51
4405,2021,8,2021-08-01,total,337752.0,23.06
4405,2021,8,2021-08-01,weekday,289358.0,21.92
4405,2021,8,2021-08-01,weekend,48394.0,29.9
4406,2021,8,2021-08-01,total,673568.0,17.18
4406,2021,8,2021-08-01,weekday,558403.0,16.82
4406,2021,8,2021-08-01,weekend,115165.0,18.93
4407,2021,8,2021-08-01,total,843030.0,14.62
4407,2021,8,2021-08-01,weekday,665357.0,14.13
4407,2021,8,2021-08-01,weekend,177673.0,16.45
4409,2021,8,2021-08-01,total,384639.0,14.92
4409,2021,8,2021-08-01,weekday,334992.0,15.01
4409,2021,8,2021-08-01,weekend,49647.0,14.37
4410,2021,8,2021-08-01,total,379899.0,13.72
4410,2021,8,2021-08-01,weekday,313919.0,13.49
4410,2021,8,2021-08-01,weekend,65980.0,14.83
4412,2021,8,2021-08-01,total,1289632.0,12.9
4412,2021,8,2021-08-01,weekday,1083215.0,12.73
4412,2021,8,2021-08-01,weekend,206417.0,13.77
4414,2021,8,2021-08-01,total,251636.0,17.32
4414,2021,8,2021-08-01,weekday,199200.0,16.32
4414,2021,8,2021-08-01,weekend,52436.0,21.09
4103,2021,9,2021-09-01,total,1744675.0,30.58
4103,2021,9,2021-09-01,weekday,1319917.0,27.94
4103,2021,9,2021-09-01,weekend,424758.0,38.8
4104,2021,9,2021-09-01,total,2376153.0,30.58
4104,2021,9,2021-09-01,weekday,1864972.0,28.78
4104,2021,9,2021-09-01,weekend,511181.0,37.15
4107,2021,9,2021-09-01,total,4077018.0,26.4
4107,2021,9,2021-09-01,weekday,3245598.0,24.73
4107,2021,9,2021-09-01,weekend,831420.0,32.92
4108,2021,9,2021-09-01,total,3478189.0,25.33
4108,2021,9,2021-09-01,weekday,2909583.0,24.07
4108,2021,9,2021-09-01,weekend,568606.0,31.74
4109,2021,9,2021-09-01,total,1597686.0,24.67
4109,2021,9,2021-09-01,weekday,1287411.0,23.72
4109,2021,9,2021-09-01,weekend,310275.0,28.6
4110,2021,9,2021-09-01,total,1038004.0,20.36
4110,2021,9,2021-09-01,weekday,837750.0,19.24
4110,2021,9,2021-09-01,weekend,200254.0,25.05
4111,2021,9,2021-09-01,total,1202309.0,20.11
4111,2021,9,2021-09-01,weekday,988084.0,18.85
4111,2021,9,2021-09-01,weekend,214225.0,25.95
4112,2021,9,2021-09-01,total,1722262.0,20.17
4112,2021,9,2021-09-01,weekday,1416464.0,19.49
4112,2021,9,2021-09-01,weekend,305798.0,23.3
4121,2021,9,2021-09-01,total,7211894.0,29.92
4121,2021,9,2021-09-01,weekday,5686734.0,28.07
4121,2021,9,2021-09-01,weekend,1525160.0,36.82
4165,2021,9,2021-09-01,total,13530096.0,27.92
4165,2021,9,2021-09-01,weekday,10941556.0,26.7
4165,2021,9,2021-09-01,weekend,2588540.0,33.07
4204,2021,9,2021-09-01,total,985143.0,17.57
4204,2021,9,2021-09-01,weekday,793121.0,16.65
4204,2021,9,2021-09-01,weekend,192022.0,21.36
4205,2021,9,2021-09-01,total,771149.0,16.11
4205,2021,9,2021-09-01,weekday,636759.0,15.72
4205,2021,9,2021-09-01,weekend,134390.0,17.97
4207,2021,9,2021-09-01,total,860402.0,15.35
4207,2021,9,2021-09-01,weekday,715810.0,15.08
4207,2021,9,2021-09-01,weekend,144592.0,16.66
4208,2021,9,2021-09-01,total,400884.0,14.53
4208,2021,9,2021-09-01,weekday,335454.0,13.78
4208,2021,9,2021-09-01,weekend,65430.0,18.38
4209,2021,9,2021-09-01,total,438935.0,15.3
4209,2021,9,2021-09-01,weekday,379575.0,15.07
4209,2021,9,2021-09-01,weekend,59360.0,16.76
4210,2021,9,2021-09-01,total,386777.0,15.45
4210,2021,9,2021-09-01,weekday,335236.0,15.22
4210,2021,9,2021-09-01,weekend,51541.0,17.0
4211,2021,9,2021-09-01,total,354039.0,16.51
4211,2021,9,2021-09-01,weekday,303148.0,16.31
4211,2021,9,2021-09-01,weekend,50891.0,17.71
4212,2021,9,2021-09-01,total,549465.0,11.9
4212,2021,9,2021-09-01,weekday,466504.0,11.75
4212,2021,9,2021-09-01,weekend,82961.0,12.75
4221,2021,9,2021-09-01,total,1430708.0,15.56
4221,2021,9,2021-09-01,weekday,1216285.0,15.21
4221,2021,9,2021-09-01,weekend,214423.0,17.54
4263,2021,9,2021-09-01,total,424811.0,16.11
4263,2021,9,2021-09-01,weekday,351281.0,15.59
