complex_id,station_name,year,month,entries,exits
288,Myrtle-Willoughby Avs (G),2017,2,145775.0,73343.0
288,Myrtle-Willoughby Avs (G),2017,3,165944.0,79191.0
288,Myrtle-Willoughby Avs (G),2017,4,144204.0,71875.0
288,Myrtle-Willoughby Avs (G),2017,5,147874.0,69680.0
288,Myrtle-Willoughby Avs (G),2017,6,137691.0,66715.0
288,Myrtle-Willoughby Avs (G),2017,7,138249.0,76254.0
288,Myrtle-Willoughby Avs (G),2017,8,146296.0,80158.0
288,Myrtle-Willoughby Avs (G),2017,9,145201.0,76730.0
288,Myrtle-Willoughby Avs (G),2017,10,156424.0,81634.0
288,Myrtle-Willoughby Avs (G),2017,11,157454.0,81818.0
288,Myrtle-Willoughby Avs (G),2017,12,141647.0,74890.0
288,Myrtle-Willoughby Avs (G),2018,1,156022.0,85415.0
288,Myrtle-Willoughby Avs (G),2018,2,146038.0,79806.0
288,Myrtle-Willoughby Avs (G),2018,3,161488.0,86513.0
288,Myrtle-Willoughby Avs (G),2018,4,156886.0,82730.0
288,Myrtle-Willoughby Avs (G),2018,5,166594.0,89242.0
288,Myrtle-Willoughby Avs (G),2018,6,149473.0,81463.0
288,Myrtle-Willoughby Avs (G),2018,7,126622.0,71329.0
288,Myrtle-Willoughby Avs (G),2018,8,139709.0,77805.0
288,Myrtle-Willoughby Avs (G),2018,9,133465.0,72116.0
288,Myrtle-Willoughby Avs (G),2018,10,165033.0,86718.0
288,Myrtle-Willoughby Avs (G),2018,11,153637.0,81990.0
288,Myrtle-Willoughby Avs (G),2018,12,130857.0,65644.0
288,Myrtle-Willoughby Avs (G),2019,1,149678.0,85996.0
288,Myrtle-Willoughby Avs (G),2019,2,139337.0,74273.0
288,Myrtle-Willoughby Avs (G),2019,3,157196.0,86742.0
288,Myrtle-Willoughby Avs (G),2019,4,140194.0,71451.0
288,Myrtle-Willoughby Avs (G),2019,5,165744.0,89783.0
288,Myrtle-Willoughby Avs (G),2019,6,152979.0,84577.0
288,Myrtle-Willoughby Avs (G),2019,7,145787.0,82564.0
288,Myrtle-Willoughby Avs (G),2019,8,147821.0,82979.0
288,Myrtle-Willoughby Avs (G),2019,9,160515.0,87675.0
288,Myrtle-Willoughby Avs (G),2019,10,170400.0,92177.0
288,Myrtle-Willoughby Avs (G),2019,11,156376.0,85201.0
288,Myrtle-Willoughby Avs (G),2019,12,151500.0,83207.0
289,Bedford-Nostrand Avs (G),2015,1,210831.0,119824.0
289,Bedford-Nostrand Avs (G),2015,2,210133.0,119142.0
289,Bedford-Nostrand Avs (G),2015,3,235302.0,131317.0
289,Bedford-Nostrand Avs (G),2015,4,222578.0,123520.0
289,Bedford-Nostrand Avs (G),2015,5,227339.0,126669.0
289,Bedford-Nostrand Avs (G),2015,6,229808.0,126585.0
289,Bedford-Nostrand Avs (G),2015,7,221892.0,126115.0
289,Bedford-Nostrand Avs (G),2015,8,212913.0,125307.0
289,Bedford-Nostrand Avs (G),2015,9,216852.0,121510.0
289,Bedford-Nostrand Avs (G),2015,10,240303.0,129700.0
289,Bedford-Nostrand Avs (G),2015,11,219001.0,118075.0
289,Bedford-Nostrand Avs (G),2015,12,229522.0,129933.0
289,Bedford-Nostrand Avs (G),2016,1,221413.0,119684.0
289,Bedford-Nostrand Avs (G),2016,2,218331.0,115294.0
289,Bedford-Nostrand Avs (G),2016,3,244899.0,130268.0
289,Bedford-Nostrand Avs (G),2016,4,230493.0,124417.0
289,Bedford-Nostrand Avs (G),2016,5,482865.0,381546.0
289,Bedford-Nostrand Avs (G),2016,6,229792.0,132464.0
289,Bedford-Nostrand Avs (G),2016,7,206725.0,121131.0
289,Bedford-Nostrand Avs (G),2016,8,432374.0,339641.0
289,Bedford-Nostrand Avs (G),2016,9,227007.0,125719.0
289,Bedford-Nostrand Avs (G),2016,10,235284.0,129055.0
289,Bedford-Nostrand Avs (G),2016,11,229776.0,124836.0
289,Bedford-Nostrand Avs (G),2016,12,225288.0,120466.0
289,Bedford-Nostrand Avs (G),2017,1,229408.0,127646.0
289,Bedford-Nostrand Avs (G),2017,2,213676.0,118435.0
289,Bedford-Nostrand Avs (G),2017,3,248938.0,137761.0
289,Bedford-Nostrand Avs (G),2017,4,232616.0,133872.0
289,Bedford-Nostrand Avs (G),2017,5,253004.0,141618.0
289,Bedford-Nostrand Avs (G),2017,6,248244.0,146580.0
289,Bedford-Nostrand Avs (G),2017,7,218123.0,130447.0
289,Bedford-Nostrand Avs (G),2017,8,224807.0,133390.0
289,Bedford-Nostrand Avs (G),2017,9,229240.0,138337.0
289,Bedford-Nostrand Avs (G),2017,10,243686.0,141702.0
289,Bedford-Nostrand Avs (G),2017,11,234555.0,130299.0
289,Bedford-Nostrand Avs (G),2017,12,225373.0,135161.0
289,Bedford-Nostrand Avs (G),2018,1,228193.0,125092.0
289,Bedford-Nostrand Avs (G),2018,2,216361.0,120175.0
289,Bedford-Nostrand Avs (G),2018,3,245880.0,135511.0
289,Bedford-Nostrand Avs (G),2018,4,239844.0,135378.0
289,Bedford-Nostrand Avs (G),2018,5,254454.0,142269.0
289,Bedford-Nostrand Avs (G),2018,6,241157.0,141706.0
289,Bedford-Nostrand Avs (G),2018,7,228567.0,142394.0
289,Bedford-Nostrand Avs (G),2018,8,224102.0,120690.0
289,Bedford-Nostrand Avs (G),2018,9,222351.0,136822.0
289,Bedford-Nostrand Avs (G),2018,10,252229.0,135688.0
289,Bedford-Nostrand Avs (G),2018,11,230477.0,123563.0
289,Bedford-Nostrand Avs (G),2018,12,223054.0,135179.0
289,Bedford-Nostrand Avs (G),2019,1,229526.0,131274.0
289,Bedford-Nostrand Avs (G),2019,2,213823.0,113732.0
289,Bedford-Nostrand Avs (G),2019,3,242887.0,135366.0
289,Bedford-Nostrand Avs (G),2019,4,232106.0,135051.0
289,Bedford-Nostrand Avs (G),2019,5,248061.0,138926.0
289,Bedford-Nostrand Avs (G),2019,6,232896.0,132457.0
289,Bedford-Nostrand Avs (G),2019,7,230479.0,138198.0
289,Bedford-Nostrand Avs (G),2019,8,231947.0,141918.0
289,Bedford-Nostrand Avs (G),2019,9,240927.0,146640.0
289,Bedford-Nostrand Avs (G),2019,10,254772.0,155483.0
289,Bedford-Nostrand Avs (G),2019,11,234393.0,144399.0
289,Bedford-Nostrand Avs (G),2019,12,225627.0,137396.0
290,Classon Av (G),2015,1,127395.0,123254.0
290,Classon Av (G),2015,2,126471.0,120912.0
290,Classon Av (G),2015,3,143009.0,136311.0
290,Classon Av (G),2015,4,135920.0,129155.0
290,Classon Av (G),2015,5,138562.0,130869.0
290,Classon Av (G),2015,6,137439.0,130824.0
290,Classon Av (G),2015,7,131490.0,124969.0
290,Classon Av (G),2015,8,129685.0,124017.0
290,Classon Av (G),2015,9,134781.0,128603.0
290,Classon Av (G),2015,10,150369.0,141986.0
290,Classon Av (G),2015,11,135393.0,128633.0
290,Classon Av (G),2015,12,132712.0,124415.0
290,Classon Av (G),2016,1,134590.0,127922.0
290,Classon Av (G),2016,2,134630.0,126424.0
290,Classon Av (G),2016,3,148222.0,139038.0
290,Classon Av (G),2016,4,139743.0,130345.0
290,Classon Av (G),2016,5,135136.0,123278.0
290,Classon Av (G),2016,6,124173.0,112314.0
290,Classon Av (G),2016,7,115263.0,107480.0
290,Classon Av (G),2016,8,126019.0,120350.0
290,Classon Av (G),2016,9,136423.0,127854.0
290,Classon Av (G),2016,10,140951.0,130887.0
290,Classon Av (G),2016,11,137073.0,128543.0
290,Classon Av (G),2016,12,133278.0,125101.0
290,Classon Av (G),2017,1,136955.0,133853.0
290,Classon Av (G),2017,2,129336.0,124577.0
290,Classon Av (G),2017,3,147906.0,140775.0
290,Classon Av (G),2017,4,134966.0,130357.0
290,Classon Av (G),2017,5,142182.0,135039.0
290,Classon Av (G),2017,6,136227.0,128292.0
290,Classon Av (G),2017,7,117777.0,113671.0
290,Classon Av (G),2017,8,125564.0,121531.0
290,Classon Av (G),2017,9,130952.0,124984.0
290,Classon Av (G),2017,10,142982.0,137807.0
290,Classon Av (G),2017,11,141059.0,135063.0
290,Classon Av (G),2017,12,120315.0,113549.0
290,Classon Av (G),2018,1,137902.0,134898.0
290,Classon Av (G),2018,2,128758.0,123755.0
290,Classon Av (G),2018,3,145415.0,137126.0
290,Classon Av (G),2018,4,142418.0,137988.0
290,Classon Av (G),2018,5,150078.0,142674.0
290,Classon Av (G),2018,6,138575.0,129119.0
290,Classon Av (G),2018,7,129473.0,124512.0
290,Classon Av (G),2018,8,129205.0,125464.0
290,Classon Av (G),2018,9,135635.0,129044.0
290,Classon Av (G),2018,10,155508.0,148532.0
290,Classon Av (G),2018,11,147794.0,142708.0
290,Classon Av (G),2018,12,129741.0,123651.0
290,Classon Av (G),2019,1,133310.0,131232.0
290,Classon Av (G),2019,2,132982.0,129794.0
290,Classon Av (G),2019,3,147819.0,142842.0
290,Classon Av (G),2019,4,137217.0,131890.0
290,Classon Av (G),2019,5,151819.0,150000.0
290,Classon Av (G),2019,6,145709.0,144428.0
290,Classon Av (G),2019,7,139295.0,138294.0
290,Classon Av (G),2019,8,140135.0,137716.0
290,Classon Av (G),2019,9,152551.0,149083.0
290,Classon Av (G),2019,10,165312.0,160482.0
290,Classon Av (G),2019,11,151956.0,148288.0
290,Classon Av (G),2019,12,150215.0,139628.0
291,Clinton-Washington Avs (G),2015,1,133956.0,21726.0
291,Clinton-Washington Avs (G),2015,2,142089.0,20909.0
291,Clinton-Washington Avs (G),2015,3,158347.0,22807.0
291,Clinton-Washington Avs (G),2015,4,153459.0,21882.0
291,Clinton-Washington Avs (G),2015,5,145460.0,22262.0
291,Clinton-Washington Avs (G),2015,6,138523.0,21912.0
291,Clinton-Washington Avs (G),2015,7,135954.0,22534.0
291,Clinton-Washington Avs (G),2015,8,126471.0,20815.0
291,Clinton-Washington Avs (G),2015,9,146622.0,21603.0
291,Clinton-Washington Avs (G),2015,10,165125.0,21662.0
291,Clinton-Washington Avs (G),2015,11,146554.0,19302.0
291,Clinton-Washington Avs (G),2015,12,136445.0,18462.0
291,Clinton-Washington Avs (G),2016,1,140599.0,18026.0
291,Clinton-Washington Avs (G),2016,2,146049.0,17242.0
291,Clinton-Washington Avs (G),2016,3,157918.0,18984.0
291,Clinton-Washington Avs (G),2016,4,153645.0,18762.0
291,Clinton-Washington Avs (G),2016,5,148569.0,16430.0
291,Clinton-Washington Avs (G),2016,6,122735.0,16933.0
291,Clinton-Washington Avs (G),2016,7,112634.0,16941.0
291,Clinton-Washington Avs (G),2016,8,125686.0,17086.0
291,Clinton-Washington Avs (G),2016,9,145311.0,18868.0
291,Clinton-Washington Avs (G),2016,10,150443.0,19447.0
291,Clinton-Washington Avs (G),2016,11,144023.0,17796.0
291,Clinton-Washington Avs (G),2016,12,130845.0,16938.0
291,Clinton-Washington Avs (G),2017,1,138857.0,19595.0
291,Clinton-Washington Avs (G),2017,2,133873.0,16228.0
291,Clinton-Washington Avs (G),2017,3,150725.0,17895.0
291,Clinton-Washington Avs (G),2017,4,136978.0,17394.0
291,Clinton-Washington Avs (G),2017,5,136533.0,17128.0
291,Clinton-Washington Avs (G),2017,6,121838.0,16994.0
291,Clinton-Washington Avs (G),2017,7,107004.0,16552.0
291,Clinton-Washington Avs (G),2017,8,116523.0,17313.0
291,Clinton-Washington Avs (G),2017,9,129629.0,18131.0
291,Clinton-Washington Avs (G),2017,10,144093.0,19006.0
291,Clinton-Washington Avs (G),2017,11,134842.0,21163.0
291,Clinton-Washington Avs (G),2017,12,107379.0,21054.0
291,Clinton-Washington Avs (G),2018,1,126630.0,21814.0
291,Clinton-Washington Avs (G),2018,2,124975.0,15323.0
291,Clinton-Washington Avs (G),2018,3,138188.0,17253.0
291,Clinton-Washington Avs (G),2018,4,140605.0,18820.0
291,Clinton-Washington Avs (G),2018,5,138045.0,17642.0
291,Clinton-Washington Avs (G),2018,6,113523.0,14728.0
291,Clinton-Washington Avs (G),2018,7,112222.0,16192.0
291,Clinton-Washington Avs (G),2018,8,114186.0,15487.0
291,Clinton-Washington Avs (G),2018,9,128482.0,18340.0
291,Clinton-Washington Avs (G),2018,10,150951.0,20406.0
291,Clinton-Washington Avs (G),2018,11,139593.0,18381.0
291,Clinton-Washington Avs (G),2018,12,116896.0,16739.0
291,Clinton-Washington Avs (G),2019,1,124291.0,16472.0
291,Clinton-Washington Avs (G),2019,2,127029.0,16328.0
291,Clinton-Washington Avs (G),2019,3,135765.0,56925.0
291,Clinton-Washington Avs (G),2019,4,131473.0,64482.0
291,Clinton-Washington Avs (G),2019,5,140837.0,69730.0
291,Clinton-Washington Avs (G),2019,6,127327.0,64759.0
291,Clinton-Washington Avs (G),2019,7,125312.0,63746.0
291,Clinton-Washington Avs (G),2019,8,126459.0,64165.0
291,Clinton-Washington Avs (G),2019,9,145725.0,74921.0
291,Clinton-Washington Avs (G),2019,10,160975.0,82994.0
291,Clinton-Washington Avs (G),2019,11,143450.0,74314.0
291,Clinton-Washington Avs (G),2019,12,130816.0,68009.0
292,Fulton St (G),2015,1,130758.0,117167.0
292,Fulton St (G),2015,2,125910.0,114074.0
292,Fulton St (G),2015,3,155263.0,133875.0
292,Fulton St (G),2015,4,143548.0,125944.0
292,Fulton St (G),2015,5,153366.0,131409.0
292,Fulton St (G),2015,6,139946.0,126509.0
292,Fulton St (G),2015,7,116315.0,118606.0
292,Fulton St (G),2015,8,111866.0,114807.0
292,Fulton St (G),2015,9,132059.0,123834.0
292,Fulton St (G),2015,10,163364.0,138683.0
292,Fulton St (G),2015,11,147127.0,126458.0
292,Fulton St (G),2015,12,145843.0,124940.0
292,Fulton St (G),2016,1,145948.0,124112.0
292,Fulton St (G),2016,2,136013.0,120140.0
292,Fulton St (G),2016,3,160072.0,133008.0
292,Fulton St (G),2016,4,145545.0,126276.0
292,Fulton St (G),2016,5,145902.0,121774.0
292,Fulton St (G),2016,6,123791.0,108310.0
292,Fulton St (G),2016,7,99850.0,99644.0
292,Fulton St (G),2016,8,107448.0,107031.0
292,Fulton St (G),2016,9,140319.0,119043.0
292,Fulton St (G),2016,10,152938.0,125471.0
292,Fulton St (G),2016,11,152963.0,123645.0
292,Fulton St (G),2016,12,148535.0,121009.0
292,Fulton St (G),2017,1,150647.0,125131.0
292,Fulton St (G),2017,2,139210.0,114963.0
292,Fulton St (G),2017,3,169406.0,132678.0
292,Fulton St (G),2017,4,139041.0,115804.0
292,Fulton St (G),2017,5,157383.0,122819.0
292,Fulton St (G),2017,6,140140.0,116791.0
292,Fulton St (G),2017,7,112024.0,106360.0
292,Fulton St (G),2017,8,111933.0,109200.0
292,Fulton St (G),2017,9,141141.0,116367.0
292,Fulton St (G),2017,10,163875.0,131024.0
292,Fulton St (G),2017,11,167746.0,127999.0
292,Fulton St (G),2017,12,134029.0,112458.0
292,Fulton St (G),2018,1,150777.0,127729.0
292,Fulton St (G),2018,2,138738.0,115840.0
292,Fulton St (G),2018,3,162187.0,132374.0
292,Fulton St (G),2018,4,153185.0,129814.0
292,Fulton St (G),2018,5,168316.0,135142.0
292,Fulton St (G),2018,6,140488.0,122908.0
292,Fulton St (G),2018,7,119472.0,110639.0
292,Fulton St (G),2018,8,117453.0,109129.0
292,Fulton St (G),2018,9,138431.0,115435.0
292,Fulton St (G),2018,10,177330.0,139853.0
292,Fulton St (G),2018,11,162653.0,129120.0
292,Fulton St (G),2018,12,140263.0,115036.0
292,Fulton St (G),2019,1,137872.0,86236.0
292,Fulton St (G),2019,2,133311.0,68608.0
292,Fulton St (G),2019,3,150140.0,77522.0
292,Fulton St (G),2019,4,133376.0,103123.0
292,Fulton St (G),2019,5,164517.0,129335.0
292,Fulton St (G),2019,6,148904.0,122348.0
292,Fulton St (G),2019,7,131647.0,121644.0
292,Fulton St (G),2019,8,130340.0,123538.0
292,Fulton St (G),2019,9,160372.0,136367.0
292,Fulton St (G),2019,10,179085.0,148217.0
292,Fulton St (G),2019,11,165715.0,137429.0
292,Fulton St (G),2019,12,157916.0,137449.0
293,Van Cortlandt Park-242 St (1),2015,1,167519.0,74424.0
293,Van Cortlandt Park-242 St (1),2015,2,167977.0,71800.0
293,Van Cortlandt Park-242 St (1),2015,3,202640.0,80396.0
293,Van Cortlandt Park-242 St (1),2015,4,198361.0,81611.0
293,Van Cortlandt Park-242 St (1),2015,5,191939.0,90729.0
293,Van Cortlandt Park-242 St (1),2015,6,191877.0,95934.0
293,Van Cortlandt Park-242 St (1),2015,7,207128.0,104018.0
293,Van Cortlandt Park-242 St (1),2015,8,193961.0,92341.0
293,Van Cortlandt Park-242 St (1),2015,9,198756.0,86811.0
293,Van Cortlandt Park-242 St (1),2015,10,219102.0,93237.0
293,Van Cortlandt Park-242 St (1),2015,11,187843.0,84565.0
293,Van Cortlandt Park-242 St (1),2015,12,192099.0,83962.0
293,Van Cortlandt Park-242 St (1),2016,1,172262.0,75304.0
293,Van Cortlandt Park-242 St (1),2016,2,178676.0,73804.0
293,Van Cortlandt Park-242 St (1),2016,3,203661.0,84273.0
293,Van Cortlandt Park-242 St (1),2016,4,197212.0,85603.0
293,Van Cortlandt Park-242 St (1),2016,5,183432.0,78884.0
293,Van Cortlandt Park-242 St (1),2016,6,188728.0,81192.0
293,Van Cortlandt Park-242 St (1),2016,7,194705.0,91934.0
293,Van Cortlandt Park-242 St (1),2016,8,204982.0,90480.0
293,Van Cortlandt Park-242 St (1),2016,9,210249.0,90670.0
293,Van Cortlandt Park-242 St (1),2016,10,214267.0,92505.0
293,Van Cortlandt Park-242 St (1),2016,11,208331.0,88268.0
293,Van Cortlandt Park-242 St (1),2016,12,189281.0,81785.0
293,Van Cortlandt Park-242 St (1),2017,1,183913.0,78365.0
293,Van Cortlandt Park-242 St (1),2017,2,156187.0,61449.0
293,Van Cortlandt Park-242 St (1),2017,3,191910.0,78014.0
293,Van Cortlandt Park-242 St (1),2017,4,194331.0,81138.0
293,Van Cortlandt Park-242 St (1),2017,5,205481.0,87079.0
293,Van Cortlandt Park-242 St (1),2017,6,200007.0,87926.0
293,Van Cortlandt Park-242 St (1),2017,7,184779.0,80800.0
293,Van Cortlandt Park-242 St (1),2017,8,190875.0,83313.0
293,Van Cortlandt Park-242 St (1),2017,9,201230.0,89370.0
293,Van Cortlandt Park-242 St (1),2017,10,219440.0,95358.0
293,Van Cortlandt Park-242 St (1),2017,11,199116.0,85684.0
293,Van Cortlandt Park-242 St (1),2017,12,183075.0,78554.0
293,Van Cortlandt Park-242 St (1),2018,1,178608.0,75941.0
293,Van Cortlandt Park-242 St (1),2018,2,161925.0,66450.0
293,Van Cortlandt Park-242 St (1),2018,3,197145.0,86282.0
293,Van Cortlandt Park-242 St (1),2018,4,186190.0,79549.0
293,Van Cortlandt Park-242 St (1),2018,5,186487.0,81014.0
293,Van Cortlandt Park-242 St (1),2018,6,180808.0,82640.0
293,Van Cortlandt Park-242 St (1),2018,7,198810.0,96343.0
293,Van Cortlandt Park-242 St (1),2018,8,196393.0,91257.0
293,Van Cortlandt Park-242 St (1),2018,9,223748.0,90099.0
293,Van Cortlandt Park-242 St (1),2018,10,256681.0,96549.0
293,Van Cortlandt Park-242 St (1),2018,11,225656.0,84411.0
293,Van Cortlandt Park-242 St (1),2018,12,204365.0,78687.0
293,Van Cortlandt Park-242 St (1),2019,1,188067.0,76067.0
293,Van Cortlandt Park-242 St (1),2019,2,175697.0,72441.0
293,Van Cortlandt Park-242 St (1),2019,3,193146.0,80831.0
293,Van Cortlandt Park-242 St (1),2019,4,186253.0,78555.0
293,Van Cortlandt Park-242 St (1),2019,5,191985.0,82229.0
293,Van Cortlandt Park-242 St (1),2019,6,165464.0,72157.0
293,Van Cortlandt Park-242 St (1),2019,7,189201.0,87319.0
293,Van Cortlandt Park-242 St (1),2019,8,187134.0,83993.0
293,Van Cortlandt Park-242 St (1),2019,9,190450.0,82678.0
293,Van Cortlandt Park-242 St (1),2019,10,217429.0,96693.0
293,Van Cortlandt Park-242 St (1),2019,11,190292.0,85163.0
293,Van Cortlandt Park-242 St (1),2019,12,173951.0,74214.0
294,238 St (1),2015,1,95388.0,2609.0
294,238 St (1),2015,2,97810.0,2605.0
294,238 St (1),2015,3,95046.0,2538.0
294,238 St (1),2015,4,97908.0,2613.0
294,238 St (1),2015,5,107796.0,3520.0
294,238 St (1),2015,6,113550.0,2858.0
294,238 St (1),2015,7,107749.0,2907.0
294,238 St (1),2015,8,104681.0,4077.0
294,238 St (1),2015,9,108777.0,4075.0
294,238 St (1),2015,10,115058.0,4588.0
294,238 St (1),2015,11,104939.0,5369.0
294,238 St (1),2015,12,113259.0,2711.0
294,238 St (1),2016,1,104536.0,2660.0
294,238 St (1),2016,2,100551.0,2753.0
294,238 St (1),2016,3,113140.0,2921.0
294,238 St (1),2016,4,115329.0,4135.0
294,238 St (1),2016,5,111685.0,2384.0
294,238 St (1),2016,6,108614.0,2547.0
294,238 St (1),2016,7,112113.0,2755.0
294,238 St (1),2016,8,108218.0,2822.0
294,238 St (1),2016,9,119999.0,2998.0
294,238 St (1),2016,10,121084.0,2826.0
294,238 St (1),2016,11,112549.0,3221.0
294,238 St (1),2016,12,118364.0,3177.0
294,238 St (1),2017,1,114838.0,2811.0
294,238 St (1),2017,2,89988.0,2516.0
294,238 St (1),2017,3,119014.0,2868.0
294,238 St (1),2017,4,116929.0,3052.0
294,238 St (1),2017,5,125334.0,3357.0
294,238 St (1),2017,6,122891.0,3527.0
294,238 St (1),2017,7,89831.0,2997.0
294,238 St (1),2017,8,100766.0,3247.0
294,238 St (1),2017,9,117205.0,3514.0
294,238 St (1),2017,10,126404.0,3682.0
294,238 St (1),2017,11,120921.0,3503.0
294,238 St (1),2017,12,110878.0,3021.0
294,238 St (1),2018,1,113107.0,3625.0
294,238 St (1),2018,2,100256.0,3599.0
294,238 St (1),2018,3,115069.0,3316.0
294,238 St (1),2018,4,113707.0,3094.0
294,238 St (1),2018,5,114555.0,4169.0
294,238 St (1),2018,6,107366.0,3028.0
294,238 St (1),2018,7,106127.0,3548.0
294,238 St (1),2018,8,112067.0,3608.0
294,238 St (1),2018,9,25128.0,12258.0
294,238 St (1),2018,10,25099.0,14869.0
294,238 St (1),2018,11,22657.0,11134.0
294,238 St (1),2018,12,16973.0,7759.0
294,238 St (1),2019,1,77344.0,10717.0
294,238 St (1),2019,2,90471.0,10735.0
294,238 St (1),2019,3,102847.0,12121.0
294,238 St (1),2019,4,101179.0,11586.0
294,238 St (1),2019,5,109990.0,12640.0
294,238 St (1),2019,6,91919.0,10107.0
294,238 St (1),2019,7,96931.0,10741.0
294,238 St (1),2019,8,103246.0,11616.0
294,238 St (1),2019,9,107963.0,12361.0
294,238 St (1),2019,10,122235.0,14928.0
294,238 St (1),2019,11,113249.0,12807.0
294,238 St (1),2019,12,110291.0,10653.0
295,231 St (1),2015,1,242122.0,29367.0
295,231 St (1),2015,2,229702.0,39988.0
295,231 St (1),2015,3,247421.0,37922.0
295,231 St (1),2015,4,239185.0,38129.0
295,231 St (1),2015,5,254714.0,40901.0
295,231 St (1),2015,6,264639.0,41525.0
295,231 St (1),2015,7,256029.0,40727.0
295,231 St (1),2015,8,245763.0,41946.0
295,231 St (1),2015,9,245147.0,42781.0
295,231 St (1),2015,10,266020.0,46356.0
295,231 St (1),2015,11,239890.0,44266.0
295,231 St (1),2015,12,265982.0,39553.0
295,231 St (1),2016,1,242455.0,37113.0
295,231 St (1),2016,2,228837.0,35555.0
295,231 St (1),2016,3,264384.0,41665.0
295,231 St (1),2016,4,253035.0,43222.0
295,231 St (1),2016,5,248999.0,36705.0
295,231 St (1),2016,6,245329.0,37426.0
295,231 St (1),2016,7,246438.0,38665.0
295,231 St (1),2016,8,246999.0,38673.0
295,231 St (1),2016,9,264230.0,41018.0
295,231 St (1),2016,10,270800.0,41183.0
295,231 St (1),2016,11,258190.0,39070.0
295,231 St (1),2016,12,268131.0,38586.0
295,231 St (1),2017,1,257644.0,36337.0
295,231 St (1),2017,2,209877.0,36746.0
295,231 St (1),2017,3,265554.0,37793.0
295,231 St (1),2017,4,256814.0,38414.0
295,231 St (1),2017,5,279844.0,41099.0
295,231 St (1),2017,6,271481.0,39781.0
295,231 St (1),2017,7,212306.0,33705.0
295,231 St (1),2017,8,231745.0,36421.0
295,231 St (1),2017,9,257758.0,40221.0
295,231 St (1),2017,10,279666.0,42911.0
295,231 St (1),2017,11,295892.0,67552.0
295,231 St (1),2017,12,252144.0,29275.0
295,231 St (1),2018,1,247166.0,36128.0
295,231 St (1),2018,2,218011.0,33282.0
295,231 St (1),2018,3,259480.0,37053.0
295,231 St (1),2018,4,248204.0,36388.0
295,231 St (1),2018,5,260404.0,46787.0
295,231 St (1),2018,6,236590.0,34499.0
295,231 St (1),2018,7,234162.0,36902.0
295,231 St (1),2018,8,249771.0,34822.0
295,231 St (1),2018,9,283549.0,40966.0
295,231 St (1),2018,10,330486.0,41266.0
295,231 St (1),2018,11,300685.0,37134.0
295,231 St (1),2018,12,295071.0,36150.0
295,231 St (1),2019,1,255019.0,34359.0
295,231 St (1),2019,2,238117.0,33098.0
295,231 St (1),2019,3,262026.0,37072.0
295,231 St (1),2019,4,244708.0,34982.0
295,231 St (1),2019,5,261250.0,39240.0
295,231 St (1),2019,6,215470.0,31146.0
295,231 St (1),2019,7,222113.0,34767.0
295,231 St (1),2019,8,238333.0,36461.0
295,231 St (1),2019,9,242175.0,37366.0
295,231 St (1),2019,10,271014.0,45915.0
295,231 St (1),2019,11,253170.0,37450.0
295,231 St (1),2019,12,262636.0,39550.0
296,Marble Hill-225 St (1),2015,1,145379.0,32916.0
296,Marble Hill-225 St (1),2015,2,146562.0,33127.0
296,Marble Hill-225 St (1),2015,3,144856.0,35892.0
296,Marble Hill-225 St (1),2015,4,142978.0,33313.0
296,Marble Hill-225 St (1),2015,5,158635.0,37146.0
296,Marble Hill-225 St (1),2015,6,162481.0,38035.0
296,Marble Hill-225 St (1),2015,7,155313.0,36271.0
296,Marble Hill-225 St (1),2015,8,151219.0,36639.0
296,Marble Hill-225 St (1),2015,9,151155.0,36076.0
296,Marble Hill-225 St (1),2015,10,163423.0,39739.0
296,Marble Hill-225 St (1),2015,11,151273.0,39570.0
296,Marble Hill-225 St (1),2015,12,167627.0,36599.0
296,Marble Hill-225 St (1),2016,1,147942.0,33105.0
296,Marble Hill-225 St (1),2016,2,135354.0,31882.0
296,Marble Hill-225 St (1),2016,3,154728.0,35651.0
296,Marble Hill-225 St (1),2016,4,151818.0,26754.0
296,Marble Hill-225 St (1),2016,5,148970.0,31044.0
296,Marble Hill-225 St (1),2016,6,140623.0,31317.0
296,Marble Hill-225 St (1),2016,7,145766.0,31858.0
296,Marble Hill-225 St (1),2016,8,139919.0,31866.0
296,Marble Hill-225 St (1),2016,9,157540.0,35107.0
296,Marble Hill-225 St (1),2016,10,162057.0,36545.0
296,Marble Hill-225 St (1),2016,11,153462.0,36377.0
296,Marble Hill-225 St (1),2016,12,164157.0,36619.0
296,Marble Hill-225 St (1),2017,1,152061.0,34158.0
296,Marble Hill-225 St (1),2017,2,122535.0,27123.0
296,Marble Hill-225 St (1),2017,3,153525.0,34730.0
296,Marble Hill-225 St (1),2017,4,150535.0,33880.0
296,Marble Hill-225 St (1),2017,5,160788.0,36561.0
296,Marble Hill-225 St (1),2017,6,155756.0,34747.0
296,Marble Hill-225 St (1),2017,7,114228.0,28228.0
296,Marble Hill-225 St (1),2017,8,130061.0,30643.0
296,Marble Hill-225 St (1),2017,9,154295.0,40815.0
296,Marble Hill-225 St (1),2017,10,162212.0,36258.0
296,Marble Hill-225 St (1),2017,11,176999.0,57291.0
296,Marble Hill-225 St (1),2017,12,147973.0,33700.0
296,Marble Hill-225 St (1),2018,1,142286.0,32952.0
296,Marble Hill-225 St (1),2018,2,123620.0,29322.0
