complex_id,month,entries,exits
420,3,94351.4,45697.0
421,3,209059.6,223292.8
422,3,93975.2,35170.2
423,3,150933.0,60625.6
424,3,252880.8,103248.4
425,3,72855.8,29889.6
426,3,213688.6,175528.2
427,3,207475.0,134169.6
428,3,166225.6,148200.8
429,3,133851.8,106768.2
430,3,248534.2,60472.0
431,3,93524.4,90320.0
432,3,215033.8,59936.2
433,3,156503.6,31123.4
434,3,588573.0,258493.0
436,3,108659.8,100012.8
437,3,97563.0,5046.0
438,3,415997.8,126501.0
439,3,356267.4,168727.4
440,3,327268.8,145493.4
441,3,257113.6,216535.4
442,3,113019.6,114586.4
443,3,100254.6,14818.8
444,3,140145.6,49079.2
445,3,79802.4,58364.2
446,3,59828.2,59535.8
447,3,1587737.8,1297156.4
448,3,85324.0,85670.0
449,3,309366.8,207579.6
450,3,549114.2,408199.2
451,3,606170.4,500302.8
452,3,457645.8,222659.4
453,3,414438.2,478990.6
455,3,130364.4,131808.2
456,3,446552.8,465445.4
457,3,172703.0,164014.2
458,3,362561.4,279882.6
459,3,277712.4,243556.0
460,3,329593.6,232936.0
461,3,393088.4,121234.4
463,3,167129.2,138579.8
464,3,376130.6,275714.8
471,3,295739.0,330558.75
475,3,503234.6666666667,372807.0
476,3,692831.0,491584.3333333333
477,3,785940.6666666666,692766.3333333334
601,3,1193282.4,965894.6
602,3,2926824.8,2554227.8
603,3,384682.2,237230.8
604,3,616733.0,337844.0
605,3,714449.0,513296.0
606,3,627011.4,424844.0
607,3,3175608.2,3026036.6
608,3,358119.4,315145.8
609,3,1349485.8,1297820.2
610,3,3953045.8,3562788.8
611,3,5237264.8,4572576.6
612,3,1624718.4,1756906.8
613,3,1587851.0,1391364.2
614,3,2013671.2,1575966.2
615,3,145053.0,106137.8
616,3,1488995.8,1197683.4
617,3,1265334.0,1164856.0
618,3,1211780.4,868720.2
619,3,1072350.2,982087.4
620,3,980933.2,631349.4
621,3,271164.8,240522.2
622,3,815279.0,664398.0
623,3,1252788.4,942766.2
624,3,1796142.8,1145257.0
625,3,729460.8,564716.4
626,3,345200.2,272618.2
627,3,185173.6,185929.8
628,3,2147682.0,1807915.6
629,3,435155.8,212434.4
630,3,587694.2,358184.6
635,3,810319.4,753703.2
636,3,1182384.2,671248.0
271,3,432386.4,315246.2
272,3,129654.8,92160.0
273,3,323051.8,278177.0
276,3,642026.8,694541.4
277,3,465738.2,525356.2
278,3,1265934.4,1092036.6
279,3,649579.6,527972.6
280,3,163625.4,158395.4
282,3,49078.8,52362.4
283,3,263200.4,185465.2
284,3,254227.6,152601.6
286,3,125548.4,98586.8
287,3,74434.2,74366.8
288,3,164721.2,85635.8
289,3,243581.2,134044.6
290,3,146474.2,139218.4
291,3,148188.6,26772.8
292,3,159413.6,121891.4
293,3,197700.4,81959.2
294,3,107511.75,5112.0
295,3,259773.0,38301.0
296,3,148150.8,34260.0
297,3,55006.6,22056.4
298,3,182998.2,84540.6
299,3,203980.0,110892.6
300,3,237164.4,256842.4
301,3,335122.6,341360.8
303,3,320618.0,215064.2
304,3,281738.0,213080.0
305,3,408308.8,320656.2
306,3,215558.2,218460.2
307,3,421790.2,212407.0
308,3,351439.4,183710.4
309,3,362588.8,175000.0
310,3,1072794.4,1046683.2
311,3,544302.2,520983.6
312,3,450793.4,227134.2
313,3,1101117.2,941915.0
