puma,year,month,period,day_group,ridership,baseline,baseline_comparison,omny_pct
4304,2020,3,2020-03-01,weekend,192753.0,417175.34,0.462,0.0
4305,2020,3,2020-03-01,total,1020762.0,1642658.01,0.6214,0.13
4305,2020,3,2020-03-01,weekday,857254.0,1387140.66,0.618,0.11
4305,2020,3,2020-03-01,weekend,163508.0,255517.33,0.6399,0.22
4306,2020,3,2020-03-01,total,1499588.0,2953553.99,0.5077,1.53
4306,2020,3,2020-03-01,weekday,1236712.0,2412485.68,0.5126,1.5
4306,2020,3,2020-03-01,weekend,262876.0,541068.34,0.4858,1.7
4307,2020,3,2020-03-01,total,1077017.0,2038481.35,0.5283,0.0
4307,2020,3,2020-03-01,weekday,894046.0,1666940.67,0.5363,0.0
4307,2020,3,2020-03-01,weekend,182971.0,371540.67,0.4925,0.0
4308,2020,3,2020-03-01,total,141645.0,329027.67,0.4305,0.0
4308,2020,3,2020-03-01,weekday,123599.0,267028.0,0.4629,0.0
4308,2020,3,2020-03-01,weekend,18046.0,61999.66,0.2911,0.0
4309,2020,3,2020-03-01,total,1267849.0,2295444.66,0.5523,0.0
4309,2020,3,2020-03-01,weekday,1054409.0,1890145.67,0.5578,0.0
4309,2020,3,2020-03-01,weekend,213440.0,405299.01,0.5266,0.0
4310,2020,3,2020-03-01,total,444448.0,829462.01,0.5358,0.96
4310,2020,3,2020-03-01,weekday,377086.0,693751.67,0.5435,0.92
4310,2020,3,2020-03-01,weekend,67362.0,135710.33,0.4964,1.18
4311,2020,3,2020-03-01,total,956502.0,1668976.33,0.5731,0.0
4311,2020,3,2020-03-01,weekday,791671.0,1359085.66,0.5825,0.0
4311,2020,3,2020-03-01,weekend,164831.0,309890.68,0.5319,0.0
4312,2020,3,2020-03-01,total,682531.0,1020880.0,0.6686,0.0
4312,2020,3,2020-03-01,weekday,569070.0,854274.67,0.6661,0.0
4312,2020,3,2020-03-01,weekend,113461.0,166605.34,0.681,0.0
4313,2020,3,2020-03-01,total,567658.0,965540.0,0.5879,0.0
4313,2020,3,2020-03-01,weekday,471210.0,805831.0,0.5848,0.0
4313,2020,3,2020-03-01,weekend,96448.0,159709.0,0.6039,0.0
4314,2020,3,2020-03-01,total,1121883.0,2073655.33,0.541,0.0
4314,2020,3,2020-03-01,weekday,969642.0,1743415.34,0.5562,0.0
4314,2020,3,2020-03-01,weekend,152241.0,330239.99,0.461,0.0
4315,2020,3,2020-03-01,total,787281.0,1406860.99,0.5596,0.0
4315,2020,3,2020-03-01,weekday,677085.0,1194580.32,0.5668,0.0
4315,2020,3,2020-03-01,weekend,110196.0,212280.67,0.5191,0.0
4316,2020,3,2020-03-01,total,901810.0,1517065.34,0.5944,0.15
4316,2020,3,2020-03-01,weekday,751465.0,1237140.83,0.6074,0.14
4316,2020,3,2020-03-01,weekend,150345.0,279924.5,0.5371,0.21
4317,2020,3,2020-03-01,total,348340.0,572891.67,0.608,0.0
4317,2020,3,2020-03-01,weekday,291659.0,480032.0,0.6076,0.0
4317,2020,3,2020-03-01,weekend,56681.0,92859.66,0.6104,0.0
4318,2020,3,2020-03-01,total,166236.0,309994.33,0.5363,0.0
4318,2020,3,2020-03-01,weekday,143563.0,266282.67,0.5391,0.0
4318,2020,3,2020-03-01,weekend,22673.0,43711.67,0.5187,0.0
4401,2020,3,2020-03-01,total,1577151.0,3104218.5,0.5081,0.0
4401,2020,3,2020-03-01,weekday,1332820.0,2636806.51,0.5055,0.0
4401,2020,3,2020-03-01,weekend,244331.0,467412.0,0.5227,0.0
4402,2020,3,2020-03-01,total,1870120.0,3584977.33,0.5217,0.01
4402,2020,3,2020-03-01,weekday,1587580.0,3009526.68,0.5275,0.01
4402,2020,3,2020-03-01,weekend,282540.0,575450.67,0.491,0.01
4403,2020,3,2020-03-01,total,739770.0,1141273.67,0.6482,0.05
4403,2020,3,2020-03-01,weekday,561455.0,923274.67,0.6081,0.05
4403,2020,3,2020-03-01,weekend,178315.0,217999.0,0.818,0.03
4404,2020,3,2020-03-01,total,2619251.0,4751024.67,0.5513,0.02
4404,2020,3,2020-03-01,weekday,2162070.0,3814934.66,0.5667,0.02
4404,2020,3,2020-03-01,weekend,457181.0,936090.0,0.4884,0.01
4405,2020,3,2020-03-01,total,387208.0,581391.33,0.666,0.0
4405,2020,3,2020-03-01,weekday,324435.0,503879.34,0.6439,0.0
4405,2020,3,2020-03-01,weekend,62773.0,77512.0,0.8098,0.0
4406,2020,3,2020-03-01,total,751327.0,1476908.0,0.5087,0.0
4406,2020,3,2020-03-01,weekday,643982.0,1244035.0,0.5177,0.0
4406,2020,3,2020-03-01,weekend,107345.0,232873.01,0.461,0.0
4407,2020,3,2020-03-01,total,694067.0,1530925.67,0.4534,0.07
4407,2020,3,2020-03-01,weekday,637936.0,1251099.67,0.5099,0.07
4407,2020,3,2020-03-01,weekend,56131.0,279826.0,0.2006,0.11
4409,2020,3,2020-03-01,total,458259.0,740649.83,0.6187,0.0
4409,2020,3,2020-03-01,weekday,388133.0,646395.33,0.6005,0.0
4409,2020,3,2020-03-01,weekend,70126.0,94254.5,0.744,0.0
4410,2020,3,2020-03-01,total,438241.0,794269.34,0.5518,0.0
4410,2020,3,2020-03-01,weekday,376458.0,660236.66,0.5702,0.0
4410,2020,3,2020-03-01,weekend,61783.0,134032.67,0.461,0.0
4412,2020,3,2020-03-01,total,1544999.0,2673708.66,0.5778,0.44
4412,2020,3,2020-03-01,weekday,1323879.0,2285256.66,0.5793,0.41
4412,2020,3,2020-03-01,weekend,221120.0,388451.99,0.5692,0.61
4414,2020,3,2020-03-01,total,281299.0,462630.65,0.608,0.0
4414,2020,3,2020-03-01,weekday,235713.0,383378.32,0.6148,0.0
4414,2020,3,2020-03-01,weekend,45586.0,79252.33,0.5752,0.0
4103,2020,4,2020-04-01,total,193816.0,2800558.0,0.0692,0.0
4103,2020,4,2020-04-01,weekday,160976.0,2201336.0,0.0731,0.0
4103,2020,4,2020-04-01,weekend,32840.0,599222.0,0.0548,0.0
4104,2020,4,2020-04-01,total,227695.0,4641608.66,0.0491,3.85
4104,2020,4,2020-04-01,weekday,190355.0,3715914.33,0.0512,3.69
4104,2020,4,2020-04-01,weekend,37340.0,925694.34,0.0403,4.68
4107,2020,4,2020-04-01,total,477749.0,7902469.33,0.0605,3.89
4107,2020,4,2020-04-01,weekday,390634.0,6307638.5,0.0619,3.72
4107,2020,4,2020-04-01,weekend,87115.0,1594830.83,0.0546,4.69
4108,2020,4,2020-04-01,total,494418.0,6462159.34,0.0765,2.56
4108,2020,4,2020-04-01,weekday,414002.0,5362071.0,0.0772,2.49
4108,2020,4,2020-04-01,weekend,80416.0,1100088.33,0.0731,2.9
4109,2020,4,2020-04-01,total,295881.0,2891260.34,0.1023,3.97
4109,2020,4,2020-04-01,weekday,239777.0,2293592.33,0.1045,3.76
4109,2020,4,2020-04-01,weekend,56104.0,597668.0,0.0939,4.87
4110,2020,4,2020-04-01,total,231596.0,1999653.49,0.1158,2.95
4110,2020,4,2020-04-01,weekday,197814.0,1601678.33,0.1235,2.83
4110,2020,4,2020-04-01,weekend,33782.0,397975.17,0.0849,3.64
4111,2020,4,2020-04-01,total,326856.0,2262814.67,0.1444,2.68
4111,2020,4,2020-04-01,weekday,269640.0,1838671.34,0.1466,2.56
4111,2020,4,2020-04-01,weekend,57216.0,424143.32,0.1349,3.25
4112,2020,4,2020-04-01,total,375444.0,3336168.0,0.1125,4.51
4112,2020,4,2020-04-01,weekday,310596.0,2678774.17,0.1159,4.37
4112,2020,4,2020-04-01,weekend,64848.0,657393.83,0.0986,5.19
4121,2020,4,2020-04-01,total,648993.0,16089218.99,0.0403,4.05
4121,2020,4,2020-04-01,weekday,549125.0,13480982.03,0.0407,3.89
4121,2020,4,2020-04-01,weekend,99868.0,2608237.01,0.0383,4.96
4165,2020,4,2020-04-01,total,1426503.0,31838914.0,0.0448,3.72
4165,2020,4,2020-04-01,weekday,1208747.0,26657178.3,0.0453,3.58
4165,2020,4,2020-04-01,weekend,217756.0,5181735.66,0.042,4.48
4204,2020,4,2020-04-01,total,299352.0,1763937.82,0.1697,2.69
4204,2020,4,2020-04-01,weekday,246330.0,1397982.83,0.1762,2.59
4204,2020,4,2020-04-01,weekend,53022.0,365954.99,0.1449,3.16
4205,2020,4,2020-04-01,total,263759.0,1406083.99,0.1876,1.65
4205,2020,4,2020-04-01,weekday,216761.0,1133797.66,0.1912,1.6
4205,2020,4,2020-04-01,weekend,46998.0,272286.33,0.1726,1.83
4207,2020,4,2020-04-01,total,271146.0,1533749.01,0.1768,2.26
4207,2020,4,2020-04-01,weekday,223558.0,1247359.34,0.1792,2.23
4207,2020,4,2020-04-01,weekend,47588.0,286389.67,0.1662,2.43
4208,2020,4,2020-04-01,total,88846.0,676902.17,0.1313,3.64
4208,2020,4,2020-04-01,weekday,73880.0,568240.16,0.13,3.52
4208,2020,4,2020-04-01,weekend,14966.0,108662.0,0.1377,4.2
4209,2020,4,2020-04-01,total,146269.0,850405.33,0.172,3.43
4209,2020,4,2020-04-01,weekday,121340.0,693697.33,0.1749,3.32
4209,2020,4,2020-04-01,weekend,24929.0,156708.01,0.1591,3.93
4210,2020,4,2020-04-01,total,110227.0,715381.33,0.1541,3.01
4210,2020,4,2020-04-01,weekday,92954.0,600696.33,0.1547,2.94
4210,2020,4,2020-04-01,weekend,17273.0,114685.01,0.1506,3.38
4211,2020,4,2020-04-01,total,96038.0,616259.67,0.1558,3.55
4211,2020,4,2020-04-01,weekday,80341.0,528358.34,0.1521,3.45
4211,2020,4,2020-04-01,weekend,15697.0,87901.34,0.1786,4.1
4212,2020,4,2020-04-01,total,193438.0,999503.67,0.1935,2.88
4212,2020,4,2020-04-01,weekday,159904.0,833587.66,0.1918,2.78
4212,2020,4,2020-04-01,weekend,33534.0,165916.0,0.2021,3.33
4221,2020,4,2020-04-01,total,487185.0,2650697.02,0.1838,3.56
4221,2020,4,2020-04-01,weekday,405169.0,2186370.66,0.1853,3.43
4221,2020,4,2020-04-01,weekend,82016.0,464326.33,0.1766,4.21
4263,2020,4,2020-04-01,total,130517.0,750764.0,0.1738,3.65
4263,2020,4,2020-04-01,weekday,107696.0,603818.34,0.1784,3.5
4263,2020,4,2020-04-01,weekend,22821.0,146945.67,0.1553,4.37
4301,2020,4,2020-04-01,total,232129.0,3276748.66,0.0708,0.0
4301,2020,4,2020-04-01,weekday,195998.0,2554653.68,0.0767,0.0
4301,2020,4,2020-04-01,weekend,36131.0,722095.0,0.05,0.0
4302,2020,4,2020-04-01,total,330770.0,5056221.68,0.0654,2.1
4302,2020,4,2020-04-01,weekday,277798.0,4232314.0,0.0656,2.02
4302,2020,4,2020-04-01,weekend,52972.0,823907.67,0.0643,2.52
4303,2020,4,2020-04-01,total,247317.0,2177045.0,0.1136,1.49
4303,2020,4,2020-04-01,weekday,203502.0,1750185.68,0.1163,1.45
4303,2020,4,2020-04-01,weekend,43815.0,426859.33,0.1026,1.68
4304,2020,4,2020-04-01,total,196953.0,2016618.0,0.0977,0.0
4304,2020,4,2020-04-01,weekday,164048.0,1615428.33,0.1016,0.0
4304,2020,4,2020-04-01,weekend,32905.0,401189.67,0.082,0.0
4305,2020,4,2020-04-01,total,296246.0,1584354.98,0.187,0.74
4305,2020,4,2020-04-01,weekday,246337.0,1303202.68,0.189,0.71
4305,2020,4,2020-04-01,weekend,49909.0,281152.37,0.1775,0.9
4306,2020,4,2020-04-01,total,214292.0,2827315.01,0.0758,1.64
4306,2020,4,2020-04-01,weekday,176260.0,2275388.67,0.0775,1.55
4306,2020,4,2020-04-01,weekend,38032.0,551926.34,0.0689,2.07
4307,2020,4,2020-04-01,total,191995.0,1956908.99,0.0981,0.0
4307,2020,4,2020-04-01,weekday,159421.0,1575596.34,0.1012,0.0
4307,2020,4,2020-04-01,weekend,32574.0,381312.68,0.0854,0.0
4308,2020,4,2020-04-01,total,15603.0,320300.0,0.0487,0.0
4308,2020,4,2020-04-01,weekday,12661.0,257761.67,0.0491,0.0
4308,2020,4,2020-04-01,weekend,2942.0,62538.34,0.047,0.0
4309,2020,4,2020-04-01,total,296921.0,2222892.67,0.1336,0.0
4309,2020,4,2020-04-01,weekday,244764.0,1784103.99,0.1372,0.0
4309,2020,4,2020-04-01,weekend,52157.0,438788.66,0.1189,0.0
4310,2020,4,2020-04-01,total,79760.0,780514.01,0.1022,1.58
4310,2020,4,2020-04-01,weekday,66533.0,655080.34,0.1016,1.55
4310,2020,4,2020-04-01,weekend,13227.0,125433.67,0.1055,1.75
4311,2020,4,2020-04-01,total,163589.0,1551136.33,0.1055,0.0
4311,2020,4,2020-04-01,weekday,135765.0,1274434.66,0.1065,0.0
4311,2020,4,2020-04-01,weekend,27824.0,276701.66,0.1006,0.0
4312,2020,4,2020-04-01,total,140958.0,950268.67,0.1483,0.0
4312,2020,4,2020-04-01,weekday,117569.0,791150.34,0.1486,0.0
4312,2020,4,2020-04-01,weekend,23389.0,159118.32,0.147,0.0
4313,2020,4,2020-04-01,total,142891.0,1001900.34,0.1426,0.0
4313,2020,4,2020-04-01,weekday,115493.0,788142.0,0.1465,0.0
4313,2020,4,2020-04-01,weekend,27398.0,213758.34,0.1282,0.0
4314,2020,4,2020-04-01,total,239158.0,1970438.01,0.1214,0.0
4314,2020,4,2020-04-01,weekday,197829.0,1628016.67,0.1215,0.0
4314,2020,4,2020-04-01,weekend,41329.0,342421.33,0.1207,0.0
4315,2020,4,2020-04-01,total,143126.0,1357388.0,0.1054,0.0
4315,2020,4,2020-04-01,weekday,118705.0,1128625.0,0.1052,0.0
4315,2020,4,2020-04-01,weekend,24421.0,228763.0,0.1068,0.0
4316,2020,4,2020-04-01,total,279542.0,1421283.17,0.1967,0.93
4316,2020,4,2020-04-01,weekday,231682.0,1170078.5,0.198,0.89
4316,2020,4,2020-04-01,weekend,47860.0,251204.66,0.1905,1.14
4317,2020,4,2020-04-01,total,91145.0,543178.33,0.1678,0.0
4317,2020,4,2020-04-01,weekday,75561.0,450910.67,0.1676,0.0
4317,2020,4,2020-04-01,weekend,15584.0,92267.67,0.1689,0.0
4318,2020,4,2020-04-01,total,22141.0,300152.67,0.0738,0.0
4318,2020,4,2020-04-01,weekday,18561.0,252360.0,0.0735,0.0
4318,2020,4,2020-04-01,weekend,3580.0,47792.67,0.0749,0.0
4401,2020,4,2020-04-01,total,213335.0,3149392.67,0.0677,0.0
4401,2020,4,2020-04-01,weekday,179035.0,2648206.83,0.0676,0.0
4401,2020,4,2020-04-01,weekend,34300.0,501185.83,0.0684,0.0
4402,2020,4,2020-04-01,total,253142.0,3486982.0,0.0726,0.43
4402,2020,4,2020-04-01,weekday,212443.0,2883745.67,0.0737,0.42
4402,2020,4,2020-04-01,weekend,40699.0,603236.32,0.0675,0.47
4403,2020,4,2020-04-01,total,121739.0,1153122.0,0.1056,1.32
4403,2020,4,2020-04-01,weekday,99685.0,899881.34,0.1108,1.3
4403,2020,4,2020-04-01,weekend,22054.0,253240.66,0.0871,1.39
4404,2020,4,2020-04-01,total,426481.0,4744036.67,0.0899,0.32
4404,2020,4,2020-04-01,weekday,353447.0,3743627.67,0.0944,0.31
4404,2020,4,2020-04-01,weekend,73034.0,1000409.0,0.073,0.38
4405,2020,4,2020-04-01,total,67755.0,546807.67,0.1239,0.0
4405,2020,4,2020-04-01,weekday,57251.0,478444.67,0.1197,0.0
4405,2020,4,2020-04-01,weekend,10504.0,68363.0,0.1537,0.0
4406,2020,4,2020-04-01,total,112580.0,1412105.0,0.0797,0.0
4406,2020,4,2020-04-01,weekday,94850.0,1182056.34,0.0802,0.0
4406,2020,4,2020-04-01,weekend,17730.0,230048.67,0.0771,0.0
4407,2020,4,2020-04-01,total,117613.0,1474975.0,0.0797,1.66
4407,2020,4,2020-04-01,weekday,96868.0,1204599.67,0.0804,1.63
4407,2020,4,2020-04-01,weekend,20745.0,270375.33,0.0767,1.79
4409,2020,4,2020-04-01,total,90505.0,705993.16,0.1282,0.0
4409,2020,4,2020-04-01,weekday,76024.0,606517.5,0.1253,0.0
4409,2020,4,2020-04-01,weekend,14481.0,99475.66,0.1456,0.0
4410,2020,4,2020-04-01,total,90918.0,754555.65,0.1205,0.0
4410,2020,4,2020-04-01,weekday,76551.0,636176.68,0.1203,0.0
4410,2020,4,2020-04-01,weekend,14367.0,118379.01,0.1214,0.0
4412,2020,4,2020-04-01,total,333600.0,2579548.34,0.1293,0.42
4412,2020,4,2020-04-01,weekday,280076.0,2176499.02,0.1287,0.41
4412,2020,4,2020-04-01,weekend,53524.0,403049.33,0.1328,0.47
4414,2020,4,2020-04-01,total,83755.0,450735.01,0.1858,0.0
4414,2020,4,2020-04-01,weekday,68611.0,367869.33,0.1865,0.0
4414,2020,4,2020-04-01,weekend,15144.0,82865.67,0.1828,0.0
4103,2020,5,2020-05-01,total,258231.0,2935999.33,0.088,0.0
4103,2020,5,2020-05-01,weekday,200078.0,2452729.01,0.0816,0.0
4103,2020,5,2020-05-01,weekend,58153.0,483270.33,0.1203,0.0
4104,2020,5,2020-05-01,total,293766.0,4854042.67,0.0605,4.92
4104,2020,5,2020-05-01,weekday,231898.0,4052986.34,0.0572,4.5
4104,2020,5,2020-05-01,weekend,61868.0,801056.33,0.0772,6.5
4107,2020,5,2020-05-01,total,614996.0,8336763.99,0.0738,5.05
4107,2020,5,2020-05-01,weekday,471294.0,6989861.0,0.0674,4.66
4107,2020,5,2020-05-01,weekend,143702.0,1346902.99,0.1067,6.34
4108,2020,5,2020-05-01,total,600998.0,6804263.33,0.0883,3.14
4108,2020,5,2020-05-01,weekday,483482.0,5885044.33,0.0822,2.93
4108,2020,5,2020-05-01,weekend,117516.0,919218.99,0.1278,3.98
4109,2020,5,2020-05-01,total,364972.0,2970212.67,0.1229,5.34
4109,2020,5,2020-05-01,weekday,278869.0,2463760.0,0.1132,4.93
4109,2020,5,2020-05-01,weekend,86103.0,506452.67,0.17,6.67
4110,2020,5,2020-05-01,total,280709.0,2159108.5,0.13,4.35
4110,2020,5,2020-05-01,weekday,220003.0,1802924.0,0.122,3.94
4110,2020,5,2020-05-01,weekend,60706.0,356184.51,0.1704,5.8
4111,2020,5,2020-05-01,total,376124.0,2427810.34,0.1549,3.43
4111,2020,5,2020-05-01,weekday,295146.0,2057493.0,0.1434,3.17
4111,2020,5,2020-05-01,weekend,80978.0,370317.34,0.2187,4.35
4112,2020,5,2020-05-01,total,469986.0,3540036.0,0.1328,5.72
4112,2020,5,2020-05-01,weekday,369078.0,2980544.0,0.1238,5.4
4112,2020,5,2020-05-01,weekend,100908.0,559492.0,0.1804,6.9
4121,2020,5,2020-05-01,total,854628.0,16781876.33,0.0509,5.02
4121,2020,5,2020-05-01,weekday,682240.0,14515039.66,0.047,4.58
4121,2020,5,2020-05-01,weekend,172388.0,2266836.67,0.076,6.79
4165,2020,5,2020-05-01,total,1880795.0,33149655.5,0.0567,4.55
4165,2020,5,2020-05-01,weekday,1518566.0,28731446.52,0.0529,4.27
4165,2020,5,2020-05-01,weekend,362229.0,4418209.0,0.082,5.73
4204,2020,5,2020-05-01,total,354348.0,1932703.99,0.1833,3.58
4204,2020,5,2020-05-01,weekday,274158.0,1604891.51,0.1708,3.41
4204,2020,5,2020-05-01,weekend,80190.0,327812.5,0.2446,4.16
4205,2020,5,2020-05-01,total,318789.0,1504550.67,0.2119,2.09
4205,2020,5,2020-05-01,weekday,247903.0,1265593.32,0.1959,1.97
4205,2020,5,2020-05-01,weekend,70886.0,238957.34,0.2966,2.49
4207,2020,5,2020-05-01,total,334616.0,1654614.99,0.2022,2.96
4207,2020,5,2020-05-01,weekday,261234.0,1399789.32,0.1866,2.82
4207,2020,5,2020-05-01,weekend,73382.0,254825.68,0.288,3.45
4208,2020,5,2020-05-01,total,116361.0,721565.17,0.1613,4.7
4208,2020,5,2020-05-01,weekday,90652.0,632752.67,0.1433,4.39
4208,2020,5,2020-05-01,weekend,25709.0,88812.5,0.2895,5.78
4209,2020,5,2020-05-01,total,183289.0,905944.33,0.2023,4.44
4209,2020,5,2020-05-01,weekday,143252.0,776408.34,0.1845,4.19
4209,2020,5,2020-05-01,weekend,40037.0,129536.0,0.3091,5.33
4210,2020,5,2020-05-01,total,131956.0,772068.99,0.1709,3.98
4210,2020,5,2020-05-01,weekday,104132.0,672861.99,0.1548,3.85
4210,2020,5,2020-05-01,weekend,27824.0,99207.0,0.2805,4.43
4211,2020,5,2020-05-01,total,117421.0,668347.67,0.1757,4.69
4211,2020,5,2020-05-01,weekday,92807.0,592781.34,0.1566,4.52
4211,2020,5,2020-05-01,weekend,24614.0,75566.33,0.3257,5.35
4212,2020,5,2020-05-01,total,224507.0,1085789.34,0.2068,3.96
4212,2020,5,2020-05-01,weekday,175986.0,942005.35,0.1868,3.76
4212,2020,5,2020-05-01,weekend,48521.0,143784.01,0.3375,4.68
4221,2020,5,2020-05-01,total,582707.0,2858471.64,0.2039,4.62
4221,2020,5,2020-05-01,weekday,457805.0,2463424.33,0.1858,4.34
4221,2020,5,2020-05-01,weekend,124902.0,395047.32,0.3162,5.66
4263,2020,5,2020-05-01,total,160086.0,804389.68,0.199,4.71
4263,2020,5,2020-05-01,weekday,125114.0,687026.67,0.1821,4.38
4263,2020,5,2020-05-01,weekend,34972.0,117363.0,0.298,5.9
4301,2020,5,2020-05-01,total,324335.0,3408877.33,0.0951,0.0
4301,2020,5,2020-05-01,weekday,258404.0,2836603.67,0.0911,0.0
4301,2020,5,2020-05-01,weekend,65931.0,572273.65,0.1152,0.0
4302,2020,5,2020-05-01,total,426695.0,5338873.32,0.0799,2.82
4302,2020,5,2020-05-01,weekday,338850.0,4621625.66,0.0733,2.57
4302,2020,5,2020-05-01,weekend,87845.0,717247.67,0.1225,3.75
4303,2020,5,2020-05-01,total,301445.0,2328497.33,0.1295,2.17
4303,2020,5,2020-05-01,weekday,234039.0,1936842.34,0.1208,2.01
4303,2020,5,2020-05-01,weekend,67406.0,391655.01,0.1721,2.7
4304,2020,5,2020-05-01,total,268425.0,2100104.67,0.1278,0.0
4304,2020,5,2020-05-01,weekday,209934.0,1743104.32,0.1204,0.0
4304,2020,5,2020-05-01,weekend,58491.0,357000.33,0.1638,0.0
4305,2020,5,2020-05-01,total,361570.0,1692796.31,0.2136,1.03
4305,2020,5,2020-05-01,weekday,284241.0,1461639.33,0.1945,0.95
4305,2020,5,2020-05-01,weekend,77329.0,231157.01,0.3345,1.35
4306,2020,5,2020-05-01,total,271454.0,2990394.33,0.0908,2.02
4306,2020,5,2020-05-01,weekday,209152.0,2521334.66,0.083,1.84
4306,2020,5,2020-05-01,weekend,62302.0,469059.67,0.1328,2.64
4307,2020,5,2020-05-01,total,258512.0,2140805.66,0.1208,0.0
4307,2020,5,2020-05-01,weekday,203365.0,1797217.34,0.1132,0.0
4307,2020,5,2020-05-01,weekend,55147.0,343588.32,0.1605,0.0
4308,2020,5,2020-05-01,total,20698.0,339567.33,0.061,0.0
4308,2020,5,2020-05-01,weekday,15575.0,285450.0,0.0546,0.0
4308,2020,5,2020-05-01,weekend,5123.0,54117.33,0.0947,0.0
4309,2020,5,2020-05-01,total,351312.0,2361640.0,0.1488,0.0
4309,2020,5,2020-05-01,weekday,273859.0,1987322.33,0.1378,0.0
4309,2020,5,2020-05-01,weekend,77453.0,374317.67,0.2069,0.0
4310,2020,5,2020-05-01,total,103484.0,772713.0,0.1339,1.79
4310,2020,5,2020-05-01,weekday,81498.0,677473.33,0.1203,1.64
4310,2020,5,2020-05-01,weekend,21986.0,95239.66,0.2308,2.36
4311,2020,5,2020-05-01,total,233855.0,1689823.67,0.1384,0.0
4311,2020,5,2020-05-01,weekday,182996.0,1425864.34,0.1283,0.0
4311,2020,5,2020-05-01,weekend,50859.0,263959.33,0.1927,0.0
4312,2020,5,2020-05-01,total,190886.0,1045495.66,0.1826,0.0
4312,2020,5,2020-05-01,weekday,155111.0,895233.99,0.1733,0.0
4312,2020,5,2020-05-01,weekend,35775.0,150261.67,0.2381,0.0
4313,2020,5,2020-05-01,total,196018.0,1145412.01,0.1711,0.0
4313,2020,5,2020-05-01,weekday,148540.0,929376.99,0.1598,0.0
4313,2020,5,2020-05-01,weekend,47478.0,216034.99,0.2198,0.0
4314,2020,5,2020-05-01,total,293264.0,2131652.66,0.1376,0.0
4314,2020,5,2020-05-01,weekday,228741.0,1831705.33,0.1249,0.0
4314,2020,5,2020-05-01,weekend,64523.0,299947.32,0.2151,0.0
4315,2020,5,2020-05-01,total,189159.0,1463264.33,0.1293,0.0
4315,2020,5,2020-05-01,weekday,149807.0,1266905.33,0.1182,0.0
4315,2020,5,2020-05-01,weekend,39352.0,196359.0,0.2004,0.0
4316,2020,5,2020-05-01,total,318975.0,1528115.33,0.2087,1.37
4316,2020,5,2020-05-01,weekday,249101.0,1302234.5,0.1913,1.27
4316,2020,5,2020-05-01,weekend,69874.0,225880.83,0.3093,1.73
4317,2020,5,2020-05-01,total,104282.0,580295.0,0.1797,0.0
4317,2020,5,2020-05-01,weekday,82056.0,498356.33,0.1647,0.0
4317,2020,5,2020-05-01,weekend,22226.0,81938.67,0.2713,0.0
4318,2020,5,2020-05-01,total,30303.0,328390.67,0.0923,0.0
4318,2020,5,2020-05-01,weekday,24354.0,287448.33,0.0847,0.0
4318,2020,5,2020-05-01,weekend,5949.0,40942.33,0.1453,0.0
4401,2020,5,2020-05-01,total,291569.0,3333288.33,0.0875,0.0
4401,2020,5,2020-05-01,weekday,229416.0,2889558.84,0.0794,0.0
4401,2020,5,2020-05-01,weekend,62153.0,443729.5,0.1401,0.0
4402,2020,5,2020-05-01,total,365816.0,3763252.32,0.0972,0.93
4402,2020,5,2020-05-01,weekday,290993.0,3220502.68,0.0904,0.85
4402,2020,5,2020-05-01,weekend,74823.0,542749.66,0.1379,1.25
4403,2020,5,2020-05-01,total,203695.0,1228668.0,0.1658,2.05
4403,2020,5,2020-05-01,weekday,158207.0,1001386.0,0.158,1.92
4403,2020,5,2020-05-01,weekend,45488.0,227282.0,0.2001,2.5
4404,2020,5,2020-05-01,total,647867.0,5019413.67,0.1291,0.86
4404,2020,5,2020-05-01,weekday,501816.0,4157165.67,0.1207,0.78
4404,2020,5,2020-05-01,weekend,146051.0,862248.01,0.1694,1.12
4405,2020,5,2020-05-01,total,93470.0,644984.33,0.1449,0.0
4405,2020,5,2020-05-01,weekday,75897.0,563791.33,0.1346,0.0
4405,2020,5,2020-05-01,weekend,17573.0,81193.0,0.2164,0.0
4406,2020,5,2020-05-01,total,147138.0,1503973.33,0.0978,0.0
4406,2020,5,2020-05-01,weekday,117740.0,1305285.01,0.0902,0.0
4406,2020,5,2020-05-01,weekend,29398.0,198688.32,0.148,0.0
4407,2020,5,2020-05-01,total,172468.0,1600688.67,0.1077,2.37
4407,2020,5,2020-05-01,weekday,133038.0,1345583.67,0.0989,2.27
4407,2020,5,2020-05-01,weekend,39430.0,255105.0,0.1546,2.69
4409,2020,5,2020-05-01,total,125529.0,765474.5,0.164,0.0
4409,2020,5,2020-05-01,weekday,100368.0,680280.83,0.1475,0.0
4409,2020,5,2020-05-01,weekend,25161.0,85193.67,0.2953,0.0
4410,2020,5,2020-05-01,total,120934.0,803776.0,0.1505,0.0
4410,2020,5,2020-05-01,weekday,97066.0,704106.67,0.1379,0.0
4410,2020,5,2020-05-01,weekend,23868.0,99669.34,0.2395,0.0
4412,2020,5,2020-05-01,total,414835.0,2772456.33,0.1496,0.64
4412,2020,5,2020-05-01,weekday,332270.0,2413316.66,0.1377,0.61
4412,2020,5,2020-05-01,weekend,82565.0,359139.68,0.2299,0.78
4414,2020,5,2020-05-01,total,100320.0,483599.65,0.2074,0.0
4414,2020,5,2020-05-01,weekday,77121.0,415898.99,0.1854,0.0
